 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,346,--,696,--,338,--,624,--,--,--,347,--,--,--,148,--,--,93,--,--,--,--,17,7, 
 无形资产摊销(万元),--,157,--,314,--,160,--,308,--,--,--,112,--,--,--,5,--,--,3,--,--,--,--,--,--, 
 长期待摊费用摊销(万元),--,91,--,242,--,107,--,143,--,--,--,56,--,--,--,14,--,--,9,--,--,--,--,1,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,31,--,-9,--,--,--,-3,--,--,--,--,--,--,--,6,--,--,--,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,100,--,572,--,332,--,608,--,--,--,338,--,--,--,131,--,--,24,--,--,--,--,6,--, 
 投资损失(万元),--,-34,--,--,--,--,--,--,--,--,--,-128,--,--,--,-172,--,--,-21,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-10,--,-281,--,-102,--,-100,--,--,--,-61,--,--,--,-46,--,--,-24,--,--,--,--,-4,-7, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-505,--,-6047,--,71,--,-746,--,--,--,-2810,--,--,--,-701,--,--,-773,--,--,--,--,-146,-23, 
 经营性应收项目的减少(万元),--,4005,--,-12453,--,-7274,--,-6729,--,--,--,-9180,--,--,--,-760,--,--,-1308,--,--,--,--,-219,-1247, 
 经营性应付项目的增加(万元),--,-6479,--,11462,--,2113,--,1453,--,--,--,2415,--,--,--,702,--,--,394,--,--,--,--,15,35, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-112,--,-284,--,163,--,391,--,--,--,-393,--,--,--,273,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,2575,--,4001,--,-1063,--,4007,--,--,--,-3664,--,--,--,4611,--,--,967,--,--,--,--,431,-769, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),38619,39206,29957,45870,13663,10750,6128,9791,4920,9473,4920,4811,4257,1217,3789,9709,5735,4188,5950,1977,2415,2713,3370,2619,132, 
 现金的期初余额(万元),45870,45870,45872,9791,9791,9791,9869,4811,4811,4811,4811,9709,9709,9709,9709,5950,5950,5950,3370,3370,3370,3370,2612,132,42, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-7251,-6664,-15915,36080,3873,959,-3741,4979,109,4661,108,-4897,-5452,-8492,-5920,3759,-215,-1762,2581,-1393,-955,-656,757,2487,89, 

