 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 经营活动产生的现金流量净额(万元),183391,49609,87636,-445474,-408208,-247458,4893,-523736,-768925,-535460,-239533,-9916,749128,654225,87877,388127,315082,61969,31611,-137950,-117764,-73336,-38707,-81823,-104388,-86644,2199,-264880,-110645,-250126,675261,-279937,683551, 
 收回投资所收到的现金(万元),6300,4600,1200,11740,6290,1540,--,--,28114,12135,8080,--,--,6000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),7,--,--,450,21,21,--,597,1319,513,352,--,--,412,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,7,--,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,-199,-199,-199,-3016,--,--,--,-1398,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),5,4,1,46,7,5,1,49,64,59,55,27,2,2,1,143,10,2,--,162,2,1,--,895,7,--,25,25,3,162,3,9322,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),6312,4604,1201,12236,6120,1368,-198,-2370,29496,12707,8487,-1370,2,6414,1,143,10,2,1,162,2,1,0,895,7,7,25,25,3,162,6,9322,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4278,3311,586,21189,11780,7258,1931,7154,4434,3286,490,11819,4494,3905,5848,11093,3039,1546,754,16537,4595,2769,1038,3409,4387,676,192,6141,3686,5824,6793,6128,6799, 
 投资所支付的现金(万元),5820,2490,--,26628,14400,8200,600,2425,58939,40254,14100,2500,24101,24900,--,1300,3300,1300,1300,6720,6720,6720,5100,--,--,--,--,--,--,10200,--,--,6930, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-9413,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),3459,3459,0,199,--,--,--,--,259,--,110,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),13557,9260,586,48016,26180,15458,2531,9579,63632,43540,14700,14319,28595,28805,5848,2980,6339,2846,2054,23258,11315,9489,6138,3409,4387,676,192,6141,3686,16024,6793,6128,13729, 
 投资活动产生的现金流量净额(万元),-7245,-4656,615,-35780,-20060,-14091,-2729,-11950,-34136,-30833,-6212,-15690,-28592,-22391,-5847,-2837,-6328,-2844,-2053,-23095,-11313,-9488,-6138,-2514,-4379,-670,-167,-6115,-3683,-15862,-6787,3194,-13729, 
 吸收投资收到的现金(万元),--,--,--,491717,485406,485208,--,2450,375,375,--,500122,489500,489500,489500,--,--,--,--,--,--,--,--,168780,174000,174000,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,20000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),83669,64998,40107,164941,119740,100716,19007,918147,591457,476645,5500,1912602,1709602,1139602,187000,503000,170000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,70,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),83669,64998,40107,656658,605146,585924,19007,920597,591832,497020,5570,2412724,2199102,1629102,676500,503000,170000,0,0,0,0,0,0,168780,174000,174000,0,0,--,0,0,--,--, 
 偿还债务支付的现金(万元),269714,78422,42190,663699,539767,476592,129876,830145,455645,446500,3000,1202602,984938,520000,170000,170000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),40494,24151,339,77563,62864,46226,1899,118409,101146,84832,83,39353,36135,34592,--,9546,7560,7560,--,8400,8400,--,--,54000,--,--,--,--,--,35000,--,87563,35000, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,9110,9110,9110,--,--,8379,8347,--,16533,--,--,--,--,--,--,--,--,--,--,--,578,5798,5798,--,1040,400,--,--,--,--, 
 筹资活动现金流出小计(万元),310208,102573,42529,750373,611741,531928,131775,948554,565170,539679,3083,1258488,1021073,554592,170000,179546,7560,7560,0,8400,8400,0,0,54578,5798,5798,0,1040,400,35000,0,87563,35000, 
 筹资活动产生的现金流量净额(万元),-226539,-37575,-2422,-93714,-6595,53995,-112768,-27957,26662,-42659,2487,1154237,1178029,1074510,506500,323454,162440,-7560,0,-8400,-8400,0,0,114202,168202,168202,0,-1040,-400,-35000,0,-87563,-35000, 
 汇率变动对现金及现金等价物的影响(万元),108,24,-77,-125,-93,-45,-12,128,51,38,-11,107,69,-1,4,4,14,14,14,-47,-34,-26,-5,-3,10,6,-1,-71,-33,-45,-1,-78,-72, 
 现金及现金等价物净增加额(万元),-50285,7402,85752,-575094,-434956,-207598,-110616,-563515,-776349,-608914,-243270,1128738,1898633,1706344,588535,708749,471207,51580,29572,-169492,-137511,-82850,-44850,29862,59445,80894,2031,-272107,-114761,-301033,668473,-364383,634750, 
 加:期初现金及现金等价物余额(万元),1312470,1312470,1312470,1887564,1887564,1887564,1887564,2451079,2451079,2451079,2451079,1322341,1322347,1322347,1322347,613592,609562,609562,609562,779054,779054,779054,779054,749192,749192,749192,749192,1021299,1021299,1322331,653858,1018242,383492, 
 期末现金及现金等价物余额(万元),1262185,1319871,1398222,1312470,1452608,1679965,1776947,1887564,1674730,1842164,2207809,2451079,3220980,3028691,1910881,1322341,1080769,661142,639134,609562,641544,696204,734205,779054,808637,830086,751223,749192,906537,1021299,1322331,653858,1018242, 
 净利润(万元),--,24991,--,75450,--,43721,--,111318,--,58168,--,196785,--,151524,--,66048,--,15229,--,27410,--,17425,--,11873,--,10216,--,22267,--,53709,79136,39980,125949, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,17467,--,51029,--,4253,--,1431,--,-678,--,2628,--,3771,--,584,--,155,--,-92,--,226,--,3324,--,--,--,29,--,6,3,-274,89, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1980,--,3336,--,1584,--,3162,--,1591,--,2922,--,1396,--,2777,--,1398,--,3095,--,1617,--,3429,--,1705,--,3529,--,3254,2822,2557,2709, 
 无形资产摊销(万元),--,1565,--,2760,--,1312,--,2290,--,1094,--,1677,--,768,--,1278,--,612,--,1111,--,475,--,1011,--,500,--,948,--,843,1065,896,864, 
 长期待摊费用摊销(万元),--,1469,--,2054,--,640,--,1458,--,753,--,1759,--,879,--,1776,--,876,--,1613,--,751,--,1964,--,766,--,1295,--,966,482,392,453, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,4,--,--,--,16,--,12,--,-30,--,42,--,--,--,59,--,9,--,23,--,3,--,45,--,-7,--,-2,--,-11,76,39,-74, 
 固定资产报废损失(万元),--,0,--,68,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,14635,--,-10798,--,-11222,--,36380,--,9179,--,-23752,--,-15982,--,-8084,--,-3059,--,621,--,-809,--,-1128,--,-607,--,-613,--,694,686,8134,-8572, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,14097,--,40517,--,20691,--,49262,--,26038,--,37875,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,79,--,-308,--,111,--,-527,--,18,--,-0,--,-69794,--,1563,--,989,--,2212,--,982,--,672,--,662,--,2167,--,2219,-2,--,--, 
 递延所得税资产减少(万元),--,-7927,--,-13321,--,381,--,-5513,--,124,--,-17462,--,-787,--,-153,--,17,--,85,--,157,--,-1779,--,-889,--,-130,--,10,-6,15,399, 
 递延所得税负债增加(万元),--,39,--,2115,--,2464,--,-8875,--,-1771,--,5981,--,7957,--,6884,--,1788,--,-170,--,-188,--,296,--,152,--,153,--,-173,-171,-2034,2143, 
 存货的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,159442,--,-424260,--,-4898,--,-211622,--,-106814,--,-1736572,--,-1900309,--,-1034007,--,9985,--,-213142,--,-175289,--,-39513,--,-26440,--,-40064,--,-41123,-48075,145398,-108376, 
 经营性应付项目的增加(万元),--,-178313,--,-173328,--,-306806,--,-502705,--,-523207,--,1518033,--,2474634,--,1349260,--,33908,--,39030,--,81315,--,-62017,--,-72703,--,-254458,--,-270519,639247,-475041,667985, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-24,--,-1302,--,45,--,-128,--,-38,--,-107,--,1,--,-4,--,--,--,47,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,49609,--,-445474,--,-247458,--,-523736,--,-535460,--,-9916,--,654225,--,388127,--,61969,--,-137950,--,-73336,--,-81823,--,-86644,--,-264880,--,-250126,675261,-279937,683567, 
 债务转为资本(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),1262185,1319871,1398222,1312470,1452608,1679965,1776947,1887564,1674730,1842164,2207809,2451079,3220980,3028691,1910881,1322341,1080769,661142,639134,609562,641544,696204,734205,779054,808637,830086,751223,749192,906537,1021299,1322331,653858,1018242, 
 现金的期初余额(万元),1312470,1312470,1312470,1887564,1887564,1887564,1887564,2451079,2451079,2451079,2451079,1322341,1322347,1322347,1322347,613592,609562,609562,609562,779054,779054,779054,779054,749192,749192,749192,749192,1021299,1021299,1322331,653858,1018242,383492, 
 现金等价物的期末余额(万元),--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-50285,7402,85752,-575094,-434956,-207598,-110616,-563515,-776349,-608914,-243270,1128738,1898633,1706344,588535,708749,471207,51580,29572,-169492,-137511,-82850,-44850,29862,59445,80894,2031,-272107,-114761,-301033,668473,-364383,634750, 

