 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,2085,2085,2085,--,--,--,--,--,--,--,--,--,1667,--,--,--,--,0,--,0,0, 
 支付的其他与投资活动有关的现金(万元),1,10739,3878,25,221,11490,--,--,--,--,--,--,--,--,517,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 投资活动现金流出小计(万元),45,14743,15302,3027,1350,14959,5631,4143,2012,4790,5926,5727,2517,8055,3206,862,547,7173,3294,1171,529,4631,2457,2724,1634,3831,1162,2365,825,376, 
 投资活动产生的现金流量净额(万元),-39,-5126,-7671,-395,-121,-13351,-5068,-3951,-2002,-2616,-3727,-3532,-2517,-7544,-3203,-862,-547,-7173,-3294,-1171,-529,-4626,-2453,-2724,-1628,-3819,-1162,-2244,-825,-376, 
 吸收投资收到的现金(万元),--,--,--,--,--,900,900,--,--,16159,59,59,--,--,--,--,--,--,--,--,--,39501,38280,--,--,--,0,2293,1490,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,900,900,--,--,59,59,59,--,--,--,--,--,--,--,--,--,1221,--,--,--,--,0,--,0,0, 
 取得借款收到的现金(万元),4000,15639,22350,14400,2000,26261,21000,16000,1000,16000,15000,14000,3000,20000,20000,13000,10000,24500,22500,13000,8000,23534,18034,11034,14894,7067,3690,6554,1500,1850, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,101,--,--,--,--,--,--,--,--,--,--,--,600,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 筹资活动现金流入小计(万元),4000,15740,22350,14400,2000,27161,21900,16000,1000,32159,15059,14059,3000,20600,20000,13000,10000,24500,22500,13000,8000,63035,56314,11034,14894,7067,3690,8847,2990,1850, 
 偿还债务支付的现金(万元),6000,16315,16212,13312,5270,21000,18000,14000,1000,15000,14000,13000,3000,21500,21500,14000,10000,22500,19500,11500,6500,22031,20036,8002,14964,1698,698,2356,1400,450, 
 分配股利、利润或偿付利息所支付的现金(万元),129,2058,1553,540,22,1921,1283,298,178,1748,1034,861,203,2326,2060,455,241,3140,2675,1984,167,795,632,416,1808,1091,895,514,135,69, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,117,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付其他与筹资活动有关的现金(万元),--,244,--,--,--,264,183,121,60,96,169,102,55,54,--,--,--,--,--,--,--,910,610,--,--,--,8,139,107,68, 
 筹资活动现金流出小计(万元),6129,18617,17764,13852,5292,23185,19465,14418,1238,16844,15203,13963,3258,23880,23560,14455,10241,25640,22175,13484,6667,23735,21279,8417,16772,2789,1601,3009,1642,587, 
 筹资活动产生的现金流量净额(万元),-2129,-2877,4586,548,-3292,3975,2435,1582,-238,15314,-145,95,-258,-3280,-3560,-1455,-241,-1140,325,-484,1333,39300,35036,2617,-1878,4277,2089,5838,1347,1263, 
 汇率变动对现金及现金等价物的影响(万元),4,-43,-0,4,-5,30,8,8,-2,--,28,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 现金及现金等价物净增加额(万元),-2469,-6467,-5482,-2354,-3286,-18452,-14389,-17457,-11937,10758,-2570,1491,-2958,-1768,869,-955,295,-8466,-5895,-4450,633,28701,28405,-2589,724,673,1919,1207,1006,103, 
 加:期初现金及现金等价物余额(万元),8077,14544,17101,14544,14563,32996,32996,32996,32996,22238,22028,22028,22238,24006,24006,24006,24006,32472,32472,32472,32472,3771,3771,3771,3047,2374,2374,1167,161,58, 
 期末现金及现金等价物余额(万元),5608,8077,11619,12190,11277,14544,18607,15539,21059,32996,19458,23519,19280,22238,24875,23051,24301,24006,26576,28022,33105,32472,32177,1182,3771,3047,4294,2374,1167,161, 
 净利润(万元),--,-5559,--,-152,--,836,--,1081,--,3198,--,2255,--,1178,--,214,--,2271,--,2460,--,4907,--,--,5791,4651,3574,3081,1399,476, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 资产减值准备(万元),--,1804,--,-138,--,541,--,488,--,437,--,233,--,127,--,48,--,379,--,50,--,553,--,--,150,49,19,192,7,3, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1454,--,716,--,1362,--,689,--,1171,--,543,--,962,--,526,--,840,--,388,--,677,--,--,653,477,327,124,108,64, 
 无形资产摊销(万元),--,236,--,128,--,187,--,94,--,175,--,80,--,135,--,64,--,128,--,64,--,118,--,--,115,115,86,108,90,90, 
 长期待摊费用摊销(万元),--,73,--,6,--,7,--,3,--,6,--,3,--,5,--,3,--,6,--,3,--,6,--,--,4,--,0,34,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,18,--,22,--,8,--,--,--,-0,--,--,--,22,--,-0,--,18,--,--,--,-1,--,--,0,-9,0,19,4,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,-6,--,--,--,--,--,2,--,0,--,--,--,--,--,--,0,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 财务费用(万元),--,665,--,299,--,738,--,355,--,769,--,381,--,894,--,447,--,817,--,94,--,619,--,--,552,379,255,243,170,102, 
 投资损失(万元),--,106,--,-97,--,397,--,196,--,-542,--,-392,--,-187,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 递延所得税资产减少(万元),--,-204,--,10,--,-4,--,-83,--,-354,--,-228,--,-9,--,-7,--,-55,--,--,--,--,--,--,--,--,0,--,0,0, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-8,-8,-11,17,0,0, 
 存货的减少(万元),--,-687,--,355,--,-3786,--,-1132,--,-4529,--,511,--,2397,--,-354,--,-984,--,-968,--,-4101,--,--,3324,-2971,384,-1955,-523,63, 
 经营性应收项目的减少(万元),--,6339,--,3230,--,-6101,--,-15378,--,-5291,--,-133,--,2017,--,2988,--,-2944,--,-4136,--,-7327,--,--,-7717,-3197,-4277,-3610,-1205,-1631, 
 经营性应付项目的增加(万元),--,-2665,--,-6890,--,-3290,--,-1410,--,3019,--,1687,--,1514,--,-2565,--,-631,--,-750,--,-1425,--,--,1367,728,636,-628,434,50, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,-13,0,0, 
 经营活动产生现金流量净额(万元),--,1579,--,-2511,--,-9106,--,-15096,--,-1940,--,4928,--,9056,--,1362,--,-153,--,-2795,--,-5973,--,--,4230,214,992,-2387,484,-784, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 现金的期末余额(万元),5608,8077,11619,12190,11277,14544,18607,15539,21059,32996,19458,23519,19280,22028,24875,23051,24301,24006,26576,28022,33105,31772,32177,1182,3771,3047,4294,2374,1167,161, 
 现金的期初余额(万元),8077,14544,17101,14544,14563,32996,32996,32996,32996,22028,22028,22028,22238,24006,24006,24006,24006,31772,32472,31772,32472,3771,3771,3771,3047,2374,2374,1167,161,58, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,210,--,--,--,--,--,--,--,700,--,--,--,--,0,--,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,210,--,--,--,--,--,--,--,700,--,700,--,--,--,--,--,--,0,--,0,0, 
 现金及现金等价物的净增加额(万元),-2469,-6467,-5482,-2354,-3286,-18452,-14389,-17457,-11937,10758,-2570,1491,-2958,-1768,869,-955,295,-8466,-5895,-4450,633,28701,28405,-2589,724,673,1919,1207,1006,103, 

