 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 取得借款收到的现金(万元),3900,--,--,12590,12590,12590,5590,17288,15638,12289,13490,9000,5500,6000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,570,--,--, 
 筹资活动现金流入小计(万元),6246,0,0,41798,12590,12590,5590,17288,15638,12289,13490,9570,5500,14823, 
 偿还债务支付的现金(万元),3000,3000,--,13900,5310,5310,2110,19968,9490,7990,13500,7500,3000,6000, 
 分配股利、利润或偿付利息所支付的现金(万元),2741,2728,33,435,311,176,64,625,440,260,618,472,178,199, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,1107,189,66,28,272,148,107,266,260,408,3881, 
 筹资活动现金流出小计(万元),5741,5728,33,15442,5810,5552,2202,20865,10078,8357,14384,8232,3586,10080, 
 筹资活动产生的现金流量净额(万元),505,-5728,-33,26355,6780,7038,3388,-3577,5560,3932,-894,1338,1914,4742, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-23545,-24956,-13265,14853,-12510,-11914,-9734,4726,-9148,-8816,587,2163,-581,3953, 
 加:期初现金及现金等价物余额(万元),29694,29694,29694,14841,16547,14841,14841,10115,11491,10115,9529,7365,9942,5989, 
 期末现金及现金等价物余额(万元),6149,4738,16429,29694,4036,2927,5107,14841,2343,1299,10115,9529,9361,9942, 
 净利润(万元),--,732,--,6935,--,3496,--,6394,--,611,1433,5920,4569,4237, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,633,--,1566,--,735,--,971,--,399,600,683,420,294, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,444,--,779,--,369,--,783,--,396,612,374,303,243, 
 无形资产摊销(万元),--,25,--,35,--,17,--,34,--,17,34,34,34,20, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-6,--,-3,--,-1,--,1,--,1,1,1,1,0, 
 固定资产报废损失(万元),--,1,--,29,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,61,--,472,--,234,--,741,--,356,700,638,269,258, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,-265,-1870,-9,-9, 
 递延所得税资产减少(万元),--,-90,--,-206,--,-103,--,-150,--,-61,-89,-189,-64,-48, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,53,--,-2900,--,-4971,--,-4035,--,-2952,-3170,-1914,2459,2195, 
 经营性应收项目的减少(万元),--,-7965,--,-11136,--,-11973,--,-6215,--,-4752,-2377,-6587,-6272,-5786, 
 经营性应付项目的增加(万元),--,-10874,--,3222,--,-6074,--,10097,--,-6551,4493,4174,-495,436, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-16986,--,-1209,--,-18271,--,8621,--,-12537,1971,1265,1215,1840, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),6149,4738,16429,29694,4036,2927,5107,14841,2343,1299,10115,9529,9361,9942, 
 现金的期初余额(万元),29694,29694,29694,14841,16547,14841,14841,10115,11491,10115,9529,7365,9942,5989, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-23545,-24956,-13265,14853,-12510,-11914,-9734,4726,-9148,-8816,587,2163,-581,3953, 

