 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 发行债券收到的现金(万元),--,--,--,--,--,49400,49400,49400,--,148200,148200,--,--,158300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),4806,12600,--,--,--,26,21,21,8,41,32,0,--,3217,1251,565,2067,70,--,--,--,--,--,--,--,--,--,209,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),27306,70179,60179,89579,59579,263926,83121,83121,30008,153241,153232,5000,0,184417,26151,5465,6967,178,0,0,0,2058,0,0,0,144100,144100,144309,144100,0,0,10000,0,0, 
 偿还债务支付的现金(万元),43718,277401,263300,90700,30000,160000,--,--,--,5000,5000,--,--,49944,13231,13231,5850,7082,--,--,--,--,--,--,--,--,--,--,--,10000,10000,--,--,4000, 
 分配股利、利润或偿付利息所支付的现金(万元),2665,20477,19599,9148,487,43928,31557,21909,--,30005,22531,14677,1,23368,17104,17096,66,16433,16090,16090,--,16789,15882,15882,--,23046,22422,4415,3152,14938,1063,9239,7450,5119, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,274,--,--,--,--,--,--,--,--,--,--,490,490,--,--,--,882,882,882,--,11046,11046,4415,3152,3132,882,4410,2450,980, 
 支付其他与筹资活动有关的现金(万元),22,10286,241,179,123,54,46,46,--,44,8254,--,22,1203,--,--,--,345,11,--,--,--,--,--,--,644,513,1090,768,--,--,--,--,--, 
 筹资活动现金流出小计(万元),46405,308164,283140,100027,30610,203982,31603,21955,0,35049,35784,14677,23,74515,30335,30327,5916,23860,16101,16090,0,16789,15882,15882,0,23689,22935,5505,3920,24938,11063,9239,7450,9119, 
 筹资活动产生的现金流量净额(万元),-19099,-237985,-222962,-10449,28969,59944,51518,61166,30008,118192,117448,-9676,-23,109902,-4184,-24862,1051,-23682,-16101,-16090,0,-14731,-15882,-15882,0,120411,121165,138804,140180,-24938,-11063,761,-7450,-9119, 
 汇率变动对现金及现金等价物的影响(万元),-35,-192,-189,-210,-209,-235,-51,12,1,70,45,36,416,73,2,-12,23,-13,-3,-64,-2,-73,-57,-42,-16,-142,41,9,4,108,-141,-76,48,-36, 
 现金及现金等价物净增加额(万元),6157,-15596,-17926,24626,10120,-50134,-43171,-19139,-22663,-1738,-23835,-47949,-47300,-7149,-47661,-17550,7158,-37166,-14342,-18777,299,-22226,-28766,-20698,-5183,135190,127167,149420,147354,-3497,-3555,1283,10756,-7540, 
 加:期初现金及现金等价物余额(万元),14918,30514,30514,30514,30514,80648,80648,80648,80648,82386,82386,82386,82386,89536,89536,89536,89536,126702,126702,126702,126702,148929,148929,148929,148929,13738,13738,13738,13738,17235,17235,15951,5195,12735, 
 期末现金及现金等价物余额(万元),21075,14918,12588,55140,40634,30514,37477,61510,57985,80648,58551,34437,35087,82386,41875,71985,96694,89536,112360,107925,127001,126702,120162,128230,143746,148929,140906,163158,161092,13738,13680,17235,15951,5195, 
 净利润(万元),--,9123,--,24650,--,32406,--,17716,--,64663,--,20656,--,46318,--,24009,--,42830,--,17289,--,33537,--,15953,--,40621,--,21265,--,35238,--,35245,24699,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1412,--,2388,--,1626,--,371,--,511,--,620,--,461,--,-34,--,-22,--,29,--,55,--,33,--,4,--,31,--,17,--,-4,59,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,23099,--,10950,--,19757,--,10977,--,18852,--,9596,--,14089,--,6305,--,8847,--,3984,--,5728,--,2524,--,4113,--,1976,--,2963,--,2284,1744,--, 
 无形资产摊销(万元),--,1528,--,1340,--,2331,--,1231,--,2207,--,1012,--,2094,--,888,--,864,--,339,--,--,--,160,--,186,--,90,--,230,--,145,84,--, 
 长期待摊费用摊销(万元),--,2490,--,1614,--,2374,--,1056,--,1388,--,592,--,1047,--,434,--,795,--,365,--,1085,--,256,--,303,--,101,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-67584,--,-68680,--,-75,--,455,--,249,--,204,--,332,--,-72,--,663,--,148,--,291,--,126,--,50,--,4,--,14,--,55,-153,--, 
 固定资产报废损失(万元),--,1557,--,621,--,721,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,19173,--,12149,--,22832,--,10145,--,12881,--,4280,--,2384,--,121,--,284,--,64,--,73,--,--,--,142,--,-9,--,56,--,421,-48,--, 
 投资损失(万元),--,-16736,--,5278,--,13848,--,3667,--,8043,--,5540,--,-1004,--,337,--,737,--,63,--,-452,--,17,--,-1439,--,-1618,--,282,--,117,--,--, 
 递延所得税资产减少(万元),--,-3037,--,-1055,--,-287,--,-15,--,-67,--,-143,--,541,--,-1,--,-279,--,-80,--,-397,--,-10,--,230,--,48,--,13,--,56,-168,--, 
 递延所得税负债增加(万元),--,-147,--,-128,--,-256,--,-128,--,-256,--,-171,--,-257,--,--,--,-38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-19023,--,-23942,--,-35857,--,-9338,--,-23268,--,-7986,--,-13895,--,-12620,--,-10139,--,-6027,--,-4771,--,-5006,--,-9349,--,-5257,--,-6011,--,-4791,-3635,--, 
 经营性应收项目的减少(万元),--,-122405,--,56610,--,22438,--,22341,--,-33009,--,16936,--,28793,--,18751,--,-9488,--,-10104,--,-10874,--,-14541,--,29552,--,18795,--,-8812,--,-9286,-6600,--, 
 经营性应付项目的增加(万元),--,95328,--,-44054,--,-28608,--,-30858,--,25738,--,-18443,--,-26783,--,-8153,--,-10483,--,1634,--,2155,--,2514,--,-22852,--,-17201,--,5673,--,922,3776,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,189,--,37,--,940,--,--,--,446,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-75221,--,-22260,--,53251,--,27621,--,78120,--,32732,--,55062,--,29965,--,25018,--,7704,--,26431,--,2027,--,41561,--,18223,--,29662,--,25164,19757,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),21075,14918,12588,55140,40634,30514,37477,61510,57985,80648,58551,34437,35087,82386,41875,71985,96694,89536,112360,107925,127001,126702,120162,128230,143746,148929,140906,163158,161092,13738,13680,17235,15951,5195, 
 现金的期初余额(万元),14918,30514,30514,30514,30514,80648,80648,80648,80648,82386,82386,82386,82386,89536,89536,89536,89536,126702,126702,126702,126702,148929,148929,148929,148929,13738,13738,13738,13738,17235,17235,15951,5195,12735, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),6157,-15596,-17926,24626,10120,-50134,-43171,-19139,-22663,-1738,-23835,-47949,-47300,-7149,-47661,-17550,7158,-37166,-14342,-18777,299,-22226,-28766,-20698,-5183,135190,127167,149420,147354,-3497,-3555,1283,10756,-7540, 

