 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,3688,4293, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),25747,16297,6667,11627,696,532,70,1153,791,700,684,646,4633,6716, 
 投资活动产生的现金流量净额(万元),-1119,8325,3418,-11616,-691,-528,-70,-1152,-791,-700,-684,-639,-4631,-6716, 
 吸收投资收到的现金(万元),--,--,--,18525,--,--,--,--,--,--,--,--,8175,5437, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1900,1000,--,1820,1820,1000,--,1400,1400,800,789,100,219,1050, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),1900,1000,0,20345,1820,1000,0,1400,1400,800,789,100,8394,6487, 
 偿还债务支付的现金(万元),1803,1073,109,600,600,600,300,1050,988,375,639,19,705,545, 
 分配股利、利润或偿付利息所支付的现金(万元),589,49,26,59,25,5,2,40,31,16,32,1,30,75, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),153,139,11,927,24,17,14,113,21,18,87,24,158,38, 
 筹资活动现金流出小计(万元),2545,1261,146,1586,650,623,316,1203,1040,409,758,43,893,658, 
 筹资活动产生的现金流量净额(万元),-645,-261,-146,18759,1170,377,-316,197,360,391,31,57,7501,5828, 
 汇率变动对现金及现金等价物的影响(万元),-17,-17,-1,-4,7,10,-13,-15,-7,0,5,-25,-16,-6, 
 现金及现金等价物净增加额(万元),-5387,5044,2106,4267,-2145,-1936,-2498,2771,107,538,-36,-2734,5021,818, 
 加:期初现金及现金等价物余额(万元),11686,11686,11686,7419,7419,7419,7419,4647,4647,4647,4684,7418,2397,1580, 
 期末现金及现金等价物余额(万元),6299,16730,13792,11686,5274,5482,4921,7419,4755,5185,4647,4684,7418,2397, 
 净利润(万元),--,847,--,3022,--,1232,--,3950,--,1322,3879,3946,4502,2602, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,89,--,1242,--,170,--,309,--,61,667,452,570,157, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,230,--,417,--,226,--,457,--,353,470,452,608,411, 
 无形资产摊销(万元),--,33,--,53,--,27,--,54,--,--,53,51,--,--, 
 长期待摊费用摊销(万元),--,59,--,185,--,94,--,188,--,--,189,171,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,27,--,-5,--,-2,--,2,--,1,1,2,16,1, 
 固定资产报废损失(万元),--,1,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,66,--,94,--,5,--,86,--,40,58,56,76,99, 
 投资损失(万元),--,-109,--,--,--,--,--,--,--,--,--,--,36,1, 
 递延所得税资产减少(万元),--,14,--,-192,--,-44,--,-85,--,-4,-142,-12,-164,-39, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3886,--,-465,--,64,--,-277,--,-3196,134,6195,-1383,-7885, 
 经营性应收项目的减少(万元),--,-4586,--,-5504,--,-2127,--,721,--,80,-6286,-2957,-5105,-2746, 
 经营性应付项目的增加(万元),--,4524,--,-1622,--,-1924,--,-1384,--,2674,2018,-10574,2545,8426, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-313,--,-98,--,485,--,-278,--,-483,-428,91,467,684, 
 经营活动产生现金流量净额(万元),--,-3003,--,-2872,--,-1795,--,3742,--,847,612,-2127,2167,1711, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),6299,16730,13792,11686,5274,5482,4921,7419,4755,5185,4647,4684,7418,2397, 
 现金的期初余额(万元),11686,11686,11686,7419,7419,7419,7419,4647,4647,4647,4684,7418,2397,1580, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-5387,5044,2106,4267,-2145,-1936,-2498,2771,107,538,-36,-2734,5021,818, 

