 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,1500,--, 
 支付的其他与投资活动有关的现金(万元),291,285,--,--,--,--,--,--,--,--,--,--,1766,4437, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5350,3052,1072,4592,1536,963,84,4591,3962,3180,4047,10332,5146,6313, 
 投资活动产生的现金流量净额(万元),-4582,-2284,-1070,-4513,-1455,-950,-84,-3642,-3253,-2710,-3968,-9405,-3263,-1129, 
 吸收投资收到的现金(万元),139,109,89,12035,10882,--,--,--,--,--,40,--,1581,600, 
 其中：子公司吸收少数股东投资收到的现金(万元),139,109,--,--,--,--,--,--,--,--,40,--,--,72, 
 取得借款收到的现金(万元),44470,23970,2001,25970,20254,12992,4910,22360,17688,13976,19633,23631,15390,9650, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),316,316,30,176,1329,176,314,181,181,181,230,--,2158,3100, 
 筹资活动现金流入小计(万元),44925,24395,2119,38181,32465,13168,5224,22542,17869,14157,19903,23631,19129,13350, 
 偿还债务支付的现金(万元),25216,4616,2917,35052,31277,13774,4414,22576,15914,11965,18350,16690,13550,8450, 
 分配股利、利润或偿付利息所支付的现金(万元),1262,1132,179,700,635,580,547,1286,1141,848,1076,814,1226,1834, 
 其中：子公司支付给少数股东的股利、利润(万元),106,106,--,120,120,120,--,27,--,27,142,150,--,25, 
 支付其他与筹资活动有关的现金(万元),520,454,154,1214,266,170,--,214,271,206,453,331,3016,3119, 
 筹资活动现金流出小计(万元),26998,6202,3251,36966,32177,14523,4960,24076,17326,13020,19879,17835,17792,13402, 
 筹资活动产生的现金流量净额(万元),17926,18193,-1132,1215,287,-1355,264,-1535,543,1138,24,5796,1337,-53, 
 汇率变动对现金及现金等价物的影响(万元),41,-28,5,70,30,65,52,66,11,-8,-30,-114,-111,-113, 
 现金及现金等价物净增加额(万元),14657,16492,-646,1093,986,15,467,-148,-193,1242,-850,561,621,1216, 
 加:期初现金及现金等价物余额(万元),3295,3295,3295,2202,2202,2202,2202,2350,2350,2350,3200,2639,2018,802, 
 期末现金及现金等价物余额(万元),17951,19787,2649,3295,3188,2217,2669,2202,2157,3592,2350,3200,2639,2018, 
 净利润(万元),--,1555,--,3788,--,1444,--,2630,--,--,2210,2909,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,174,--,370,--,104,--,-9,--,--,112,175,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1113,--,2085,--,1020,--,1780,--,--,1622,1329,--,--, 
 无形资产摊销(万元),--,102,--,141,--,69,--,145,--,--,145,126,--,--, 
 长期待摊费用摊销(万元),--,22,--,50,--,28,--,57,--,--,53,45,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-1,--,1,--,-4,--,6,--,--,11,4,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,-1,--,150,--,-71,--,--,71,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,181,--,504,--,290,--,598,--,--,678,792,--,--, 
 投资损失(万元),--,--,--,216,--,--,--,--,--,--,--,-3,--,--, 
 递延所得税资产减少(万元),--,-38,--,-25,--,-34,--,4,--,--,-39,-24,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1397,--,-1720,--,-641,--,-214,--,--,-1770,-1305,--,--, 
 经营性应收项目的减少(万元),--,-1315,--,-3709,--,162,--,-79,--,--,841,-2413,--,--, 
 经营性应付项目的增加(万元),--,214,--,2620,--,-333,--,115,--,--,-810,2650,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,611,--,4321,--,2255,--,4963,--,--,3124,4284,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),17951,19787,2649,3295,3188,2217,2669,2202,2157,3592,2350,3200,2639,2018, 
 现金的期初余额(万元),3295,3295,3295,2202,2202,2202,2202,2350,2350,2350,3200,2639,2018,802, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),14657,16492,-646,1093,986,15,467,-148,-193,1242,-850,561,621,1216, 

