 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 经营活动产生的现金流量净额(万元),-4731,6022,-4122,-3677,-7318,2282,-7746,-4213,-2246,3532,3,1035,-166,3994,1368,1814,3318,3721,341, 
 收回投资所收到的现金(万元),--,2335,--,--,--,2229,2229,2229,--,503,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,1,1,--,--,0,0,--,--,0,0,0,--,1,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,4773,4773,--,432,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,2335,4773,4773,0,2662,2230,2229,0,503,0,0,0,0,0,0,0,1,4, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2512,3077,2070,1554,764,15154,14516,3963,1419,5420,1071,358,99,1165,987,935,262,2208,707, 
 投资所支付的现金(万元),--,2320,--,--,--,1013,1360,1000,--,1910,--,--,--,--,--,--,315,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,21363,--,--,--,--,--,--,--,614,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2512,26760,2070,1554,764,16167,15876,4963,1419,7944,1071,358,99,1165,987,935,577,2208,707, 
 投资活动产生的现金流量净额(万元),-2512,-24425,2703,3219,-764,-13505,-13646,-2734,-1419,-7441,-1071,-358,-99,-1165,-987,-935,-577,-2207,-703, 
 吸收投资收到的现金(万元),--,26136,--,--,--,3021,--,--,--,22343,22343,22343,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,195,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,6000,2000,2000,--,13348,4348,--,--,--,--,--,--,--,--,--,3100,4900,5200, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,32136,2000,2000,0,16369,4348,0,0,22343,22343,22343,0,0,0,0,3100,4900,5200, 
 偿还债务支付的现金(万元),--,10200,6700,5000,5000,3148,--,--,56,--,--,--,--,2000,2000,2000,3500,6900,1700, 
 分配股利、利润或偿付利息所支付的现金(万元),--,1894,1831,1749,66,1282,1222,1215,--,--,--,--,--,2740,2194,2194,138,246,174, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,450,9,--,--,1013,1318,1013,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),0,12094,8531,6749,5066,4880,1231,1215,56,1013,1318,1013,0,4740,4194,4194,3638,7146,1874, 
 筹资活动产生的现金流量净额(万元),0,20042,-6531,-4749,-5066,11489,3117,-1215,-56,21330,21025,21330,0,-4740,-4194,-4194,-538,-2246,3326, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-7242,1640,-7949,-5207,-13148,266,-18275,-8162,-3721,17421,19957,22007,-265,-1911,-3813,-3315,2203,-732,2964, 
 加:期初现金及现金等价物余额(万元),23187,21547,21547,21547,21547,21281,21281,21281,22014,3860,3860,3860,3860,5771,5771,5771,3568,4300,1336, 
 期末现金及现金等价物余额(万元),15945,23187,13598,16340,8399,21547,3007,13119,18293,21281,23817,25867,3595,3860,1959,2457,5771,3568,4300, 
 净利润(万元),--,12828,--,6622,--,9432,--,4781,--,7189,--,3212,--,4925,--,2722,4207,4171,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,787,--,840,--,607,--,617,--,-43,--,395,--,127,--,298,169,211,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1777,--,686,--,908,--,371,--,622,--,303,--,596,--,286,515,534,--, 
 无形资产摊销(万元),--,577,--,254,--,465,--,232,--,100,--,33,--,67,--,36,78,79,--, 
 长期待摊费用摊销(万元),--,20,--,8,--,9,--,4,--,8,--,4,--,55,--,26,52,52,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,0,--,2,--,0,--,1,--,--,--,15,--,2,--,10,--, 
 固定资产报废损失(万元),--,4,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,268,--,131,--,74,--,--,--,0,--,--,--,7,--,7,138,246,--, 
 投资损失(万元),--,-17,--,2,--,-26,--,9,--,-41,--,7,--,-66,--,0,1,-0,--, 
 递延所得税资产减少(万元),--,-296,--,39,--,-217,--,-167,--,29,--,-62,--,-30,--,-51,-12,-8,--, 
 递延所得税负债增加(万元),--,-30,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,1043,--,100,--,-2348,--,-3405,--,-9175,--,-3709,--,-1797,--,-74,452,-1130,--, 
 经营性应收项目的减少(万元),--,-7045,--,-9719,--,-12928,--,-9665,--,-126,--,-2791,--,-2306,--,-2356,-2627,-356,--, 
 经营性应付项目的增加(万元),--,-5110,--,-3369,--,5881,--,2983,--,4968,--,3643,--,2401,--,918,344,-87,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1216,--,730,--,422,--,29,--,0,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,6022,--,-3677,--,2282,--,-4213,--,3532,--,1035,--,3994,--,1814,3318,3721,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),15945,23187,13598,16340,8399,21547,3007,13119,18293,21281,23817,25867,3595,3860,1959,2457,5771,3568,4300, 
 现金的期初余额(万元),23187,21547,21547,21547,21547,21281,21281,21281,22014,3860,3860,3860,3860,5771,5771,5771,3568,4300,1336, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-7242,1640,-7949,-5207,-13148,266,-18275,-8162,-3721,17421,19957,22007,-265,-1911,-3813,-3315,2203,-732,2964, 

