 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7927,36207,26836,17413,9352,26515,18882,13265,7094,25887,18651,13138,6755,25412,19998,12087,7680,22121,--,11923,7423,22246,15373,12251,10776, 
 支付的各项税费(万元),2632,8258,7529,6041,2842,7725,5683,2629,1297,6354,4526,2852,1480,10995,7912,4841,1104,10008,--,5592,1347,11753,8227,7049,4740, 
 支付的其他与经营活动有关的现金(万元),5010,18068,8011,6203,6298,18968,8252,11489,6052,23794,13445,12719,3019,14683,4194,5712,2583,12622,--,4770,2532,15184,31181,24749,30734, 
 经营活动现金流出小计(万元),43469,158649,102263,67633,43464,142366,96628,60320,36480,179843,107288,71816,32315,149128,96818,67575,35252,131944,--,61738,35426,172417,131740,111913,78304, 
 经营活动产生的现金流量净额(万元),3490,12087,14718,5372,-3759,-6445,9699,8439,4683,7513,6788,671,7667,823,16347,-4073,-5865,24266,20708,16157,2470,12096,20597,8096,2418, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,94,--,--, 
 取得投资收益所收到的现金(万元),--,91,91,--,--,238,238,--,--,238,238,--,--,234,234,--,--,150,--,150,--,150,150,150,279, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,481,2,2,1,259,23,23,--,270,272,138,--,58,--,58,--,150,17,5922,12, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),5379,5379,4641,2543,2543,2588,--,--,--,1143,--,--,--,2624,--,--,--,1996,--,423,79,1130,371,658,651, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5379,5470,4733,2543,2543,3307,240,2,1,1640,261,23,0,3127,506,138,0,2204,--,631,79,1430,632,6730,941, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14449,18642,21072,12843,4668,14076,13713,8069,5581,23712,21258,9398,4930,28497,22808,14921,11943,18160,--,10644,6857,37642,33892,22734,22200, 
 投资所支付的现金(万元),--,3509,2620,2620,2196,6947,4411,4411,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),5804,73,2164,74,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5938,7664,--, 
 支付的其他与投资活动有关的现金(万元),73,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),20325,22224,25856,15536,6864,21024,18123,12480,5581,23712,21258,9398,4930,28497,22808,14921,11943,18160,--,10644,6857,37642,39830,30498,22200, 
 投资活动产生的现金流量净额(万元),-14946,-16754,-21123,-12993,-4321,-17716,-17883,-12478,-5580,-22072,-20996,-9375,-4930,-25370,-22302,-14783,-11943,-15956,--,-10013,-6779,-36213,-39199,-23768,-21258, 
 吸收投资收到的现金(万元),--,--,--,--,--,84774,84651,84651,--,--,--,--,--,59786,59786,59786,59786,--,--,--,--,--,23700,--,24490, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),91506,369039,239810,148069,76263,315471,145416,113927,56822,323850,179376,122836,69505,272311,170089,98857,46957,262752,--,92927,49469,200993,142784,115389,124628, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,--,--,--,--,5880,10000,5000, 
 筹资活动现金流入小计(万元),91506,369039,239810,148069,76263,400245,230067,198577,56822,323850,179376,122836,69505,332097,229874,158642,106742,264752,--,92927,49469,200993,172364,125389,154118, 
 偿还债务支付的现金(万元),76168,348658,220113,159182,60273,375980,184349,81893,62432,279714,142510,88848,61948,270360,170854,112954,29914,239055,--,77491,29500,164279,118580,93456,97127, 
 分配股利、利润或偿付利息所支付的现金(万元),3332,12505,9485,4787,2130,13437,10094,5368,2573,14383,11374,5856,2847,17168,12916,6358,2929,12572,--,5864,2874,11982,16431,12872,7471, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,335,--,--,--,--,--,--,--,605,--,--,--,165,--,--,--,97,126,252,214, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,231,592,395,197,790,505,332,167,3748,3194,2592,1046,6006,--,2146,1306,5603,7552,3401,11536, 
 筹资活动现金流出小计(万元),79500,361163,229599,163969,62403,389648,195035,87656,65202,294887,154389,95037,64963,291276,186964,121904,33889,257634,--,85500,33681,181865,142563,109730,116135, 
 筹资活动产生的现金流量净额(万元),12007,7877,10211,-15900,13860,10597,35032,110921,-8380,28962,24987,27799,4542,40821,42910,36739,72854,7118,--,7426,15788,19129,29801,15660,37984, 
 汇率变动对现金及现金等价物的影响(万元),-492,-353,-1237,-320,-94,2114,521,508,152,1795,1765,332,-17,-724,-224,181,-123,-1698,--,-1172,-481,-538,-1312,-894,-142, 
 现金及现金等价物净增加额(万元),58,2856,2570,-23842,5685,-11450,27368,107390,-9126,16198,12543,19428,7263,15550,36732,18063,54923,13730,--,12399,10998,-5526,9887,-907,19001, 
 加:期初现金及现金等价物余额(万元),71394,62917,62917,62917,62917,74367,74367,74367,74367,58169,58169,58169,58169,42619,42619,42619,42619,28889,--,28889,28889,34415,24528,25434,6433, 
 期末现金及现金等价物余额(万元),71453,65774,65487,39076,68603,62917,101736,181758,65242,74367,70712,77597,65432,58169,79351,60683,97543,42619,--,41288,39888,28889,34415,24528,25434, 
 净利润(万元),--,5645,--,5531,--,5343,--,4078,--,7545,--,5133,--,10903,--,7809,--,16601,--,9117,--,17779,16127,9533,6293, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,565,--,350,--,883,--,133,--,1078,--,493,--,693,--,776,--,11,--,343,--,-66,273,342,-80, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,16005,--,7766,--,12148,--,5833,--,10623,--,5414,--,9679,--,5134,--,8325,--,3961,--,6792,5911,5465,3924, 
 无形资产摊销(万元),--,1545,--,778,--,1244,--,606,--,761,--,381,--,458,--,202,--,377,--,185,--,330,318,285,200, 
 长期待摊费用摊销(万元),--,187,--,290,--,380,--,290,--,190,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,-226,--,-0,--,46,--,65,--,-47,--,-65,--,-56,--,-56,--,-120,-2,-306,6, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,12381,--,5379,--,9184,--,4976,--,9930,--,4880,--,11831,--,4897,--,10922,--,5498,--,8764,7407,4638,1042, 
 投资损失(万元),--,-124,--,--,--,-238,--,--,--,-238,--,--,--,-234,--,--,--,-150,--,-150,--,-150,-143,-150,-279, 
 递延所得税资产减少(万元),--,-1393,--,-600,--,-1068,--,-295,--,-475,--,-31,--,-461,--,-87,--,-150,--,-46,--,74,-45,-63,-32, 
 递延所得税负债增加(万元),--,10,--,-8,--,--,--,11,--,42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-19018,--,-10340,--,-365,--,-3370,--,-10953,--,-6676,--,-17979,--,-8055,--,-10610,--,4491,--,-16939,-11046,-6839,-3599, 
 经营性应收项目的减少(万元),--,-3352,--,-15849,--,-19304,--,-16210,--,-12728,--,-25742,--,-9372,--,-23454,--,-1839,--,-7523,--,19977,-14205,6015,-8654, 
 经营性应付项目的增加(万元),--,-984,--,12076,--,-14424,--,12387,--,1689,--,16754,--,-4649,--,8771,--,834,--,337,--,-24345,16001,-10823,3596, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,621,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,12087,--,5372,--,-6445,--,8439,--,7513,--,671,--,823,--,-4073,--,24266,--,16157,--,12096,20597,8096,2418, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5880,10000,--, 
 现金的期末余额(万元),71453,65774,65487,39076,68603,62917,101736,181758,65242,74367,70712,77597,65432,58169,79351,60683,97543,42619,--,41288,39888,28889,34415,24528,25434, 
 现金的期初余额(万元),71394,62917,62917,62917,62917,74367,74367,74367,74367,58169,58169,58169,58169,42619,42619,42619,42619,28889,--,28889,28889,34415,24528,25434,6433, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),58,2856,2570,-23842,5685,-11450,27368,107390,-9126,16198,12543,19428,7263,15550,36732,18063,54923,13730,--,12399,10998,-5526,9887,-907,19001, 

