 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),39219,156891,118596,76545,37216,130763,93105,59486,28949,118799,87776,56153,28091,97589,69536,44248,21727,77794,--,35993,17599,69566,65721,66745,45985, 
 支付的各项税费(万元),8941,28528,21146,14673,7560,23716,16219,10690,5332,20099,14528,9024,4657,18182,13055,8619,4542,15534,--,6935,3996,16610,11738,7749,5618, 
 支付的其他与经营活动有关的现金(万元),12213,49363,29568,15327,8767,48579,34643,21608,9080,41111,30866,20188,9289,37358,27689,19190,10066,32147,--,15060,8758,28055,26670,29040,21579, 
 经营活动现金流出小计(万元),204541,820217,589495,376777,211448,671425,470184,302092,170592,612256,460170,296794,160501,569675,413338,267933,139966,492726,--,221619,115748,502754,496072,446169,325056, 
 经营活动产生的现金流量净额(万元),10729,46192,43786,22905,-18578,95601,66987,34621,-8346,76163,57411,16876,-2603,21501,4471,-16904,-19985,56548,39415,18956,4306,34113,37513,22062,50285, 
 收回投资所收到的现金(万元),5000,96000,87000,84000,34000,204970,122300,53500,23000,154860,106860,55860,8000,115100,93852,54233,6000,139900,--,41100,5600,3100,5450,11197,24028, 
 取得投资收益所收到的现金(万元),185,1342,1205,1168,345,1371,530,686,414,1430,1261,1129,25,3214,1994,1375,1113,2901,--,165,142,260,1247,42,377, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),30,892,678,242,84,447,390,203,77,550,440,352,155,641,620,507,172,497,--,223,--,-4,16,97,1081, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,500,500,--,--,--,--,--,3722,528,522,--,--,--,--,--,--,--,--,--,--,160,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5215,98234,89383,85911,34429,206787,123221,54389,23491,160561,109090,57863,8180,118956,96467,56114,7285,143297,--,41488,5742,3356,6874,11336,25486, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12830,50782,33901,19841,9172,41524,28002,17859,8706,36109,26541,19776,6169,31594,24952,16409,7478,28756,--,9619,4722,25880,31970,31260,13203, 
 投资所支付的现金(万元),2800,27760,16777,6017,4017,263970,180970,112170,73500,166632,157214,92432,47200,125600,160868,143401,92104,145900,--,83600,50100,1000,9570,8969,26666, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,517,--,--,--,--,--,--,--,--,-82,--,1440,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,4297,--,--,--,800,793,1933,1072,164,--,--,--,3200,3200,3200,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),15630,83356,50678,25858,13189,306294,209765,131963,83278,202905,183673,112208,54809,160394,189020,163010,99582,174656,--,93219,54822,26880,41540,40229,39869, 
 投资活动产生的现金流量净额(万元),-10415,14878,38705,60053,21240,-99507,-86545,-77574,-59787,-42343,-74583,-54345,-46628,-41439,-92554,-106896,-92297,-31358,--,-51731,-49081,-23524,-34666,-28893,-14383, 
 吸收投资收到的现金(万元),--,89117,89117,89117,89117,--,--,--,--,577,--,--,--,75157,75157,74912,74912,--,--,--,--,--,--,25,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,577,--,--,--,245,245,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),24120,89025,69036,55621,37110,123162,123162,99154,78937,252157,241832,157472,67339,281272,249113,159716,55093,218455,--,115091,75251,76465,84628,49230,43645, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),24120,178143,158154,144738,126227,123162,123162,99154,78937,252734,241832,157472,67339,356429,324270,234628,130005,218455,--,115091,75251,76465,84628,49254,43645, 
 偿还债务支付的现金(万元),--,88874,55628,47257,6856,134556,96388,62671,9755,268121,217487,100127,19349,281539,199394,90222,12820,223689,--,73073,12678,82351,81770,39647,58400, 
 分配股利、利润或偿付利息所支付的现金(万元),--,22239,28935,19580,11,13682,13497,10367,36,11629,11541,11382,99,10504,9962,5359,212,7197,--,6063,123,7116,6551,6622,8339, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,305,305,305,5,151,160,166,--,--,--,--,--,752,752,752,734,120,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),0,111418,84867,67142,6872,148389,110046,73205,9791,279750,229028,111510,19448,292795,210108,96333,13766,231006,--,79136,12801,89467,88321,46269,66739, 
 筹资活动产生的现金流量净额(万元),24120,66725,73286,77596,119355,-25227,13116,25949,69146,-27016,12804,45963,47891,63633,114163,138295,116239,-12551,--,35955,62450,-13002,-3692,2985,-23094, 
 汇率变动对现金及现金等价物的影响(万元),-3981,-5927,-4439,-1464,-642,8455,4406,1259,-715,5870,5607,3746,1483,2219,2869,1029,-74,-4093,--,-2340,-1591,-912,-1222,-1614,-711, 
 现金及现金等价物净增加额(万元),20453,121869,151338,159090,121375,-20679,-2036,-15744,298,12675,1239,12239,143,45914,28950,15524,3882,8546,--,840,16084,-3325,-2068,-5460,12097, 
 加:期初现金及现金等价物余额(万元),191679,69810,69810,69810,70310,90489,90489,90489,90489,77814,77814,77814,77814,31900,31900,31900,31900,23354,--,23354,23354,26679,28747,34207,22110, 
 期末现金及现金等价物余额(万元),212131,191679,221149,228900,191685,69810,88453,74744,90786,90489,79053,90053,77958,77814,60849,47424,35782,31900,--,24193,39437,23354,26679,28747,34207, 
 净利润(万元),--,40964,--,19431,--,43285,--,14330,--,28190,--,9904,--,21259,--,8002,--,19221,--,7619,--,17977,16234,16823,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1138,--,239,--,335,--,-101,--,1453,--,324,--,872,--,180,--,242,--,66,--,125,135,336,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,26724,--,12440,--,22731,--,11328,--,23258,--,11509,--,22512,--,11226,--,21708,--,10716,--,20208,18942,16192,--, 
 无形资产摊销(万元),--,1161,--,587,--,1104,--,555,--,1023,--,473,--,783,--,384,--,755,--,365,--,600,559,469,--, 
 长期待摊费用摊销(万元),--,1819,--,841,--,1496,--,655,--,1131,--,537,--,512,--,202,--,243,--,110,--,134,151,80,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,105,--,133,--,1254,--,290,--,263,--,155,--,323,--,-62,--,-94,--,-277,--,188,340,501,--, 
 固定资产报废损失(万元),--,54,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-191,--,--,--,-763,--,-710,--,1206,--,-1572,--,653,--,712,--,-778,--,-833,--,-64,-478,234,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1204,--,551,--,1301,--,574,--,1619,--,844,--,2355,--,1277,--,1961,--,988,--,1828,2030,1184,--, 
 投资损失(万元),--,-1628,--,-1268,--,-1235,--,747,--,-1539,--,-1129,--,-3214,--,-1375,--,-3094,--,-530,--,-277,-1283,146,--, 
 递延所得税资产减少(万元),--,439,--,333,--,606,--,66,--,2937,--,3385,--,-1506,--,456,--,-659,--,328,--,-391,-2123,-540,--, 
 递延所得税负债增加(万元),--,24,--,-0,--,-0,--,-0,--,-111,--,393,--,-68,--,-82,--,97,--,208,--,-288,345,-11,--, 
 存货的减少(万元),--,-5389,--,11589,--,-22721,--,7220,--,15380,--,10809,--,-10372,--,249,--,-18574,--,-9094,--,11657,-16222,-13619,--, 
 经营性应收项目的减少(万元),--,-18817,--,-8254,--,1497,--,11671,--,-8113,--,-7096,--,-20406,--,-1850,--,5408,--,11000,--,5325,-15,-16127,--, 
 经营性应付项目的增加(万元),--,-1416,--,-16261,--,46712,--,-9887,--,16960,--,-8467,--,8849,--,-35090,--,26346,--,-1926,--,-23239,16699,14793,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,2543,--,--,--,-2117,--,-7495,--,-3195,--,-1052,--,-1132,--,3767,--,216,--,328,2198,1602,--, 
 经营活动产生现金流量净额(万元),--,46192,--,22905,--,95601,--,34621,--,76163,--,16876,--,21501,--,-16904,--,56548,--,18956,--,34113,37513,22062,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),212131,191679,221149,228900,191685,69810,88453,74744,90786,90489,79053,90053,77958,77814,60849,47424,35782,31900,--,24193,39437,23354,26679,28747,34207, 
 现金的期初余额(万元),191679,69810,69810,69810,70310,90489,90489,90489,90489,77814,77814,77814,77814,31900,31900,31900,31900,23354,--,23354,23354,26679,28747,34207,22110, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),20453,121869,151338,159090,121375,-20679,-2036,-15744,298,12675,1239,12239,143,45914,28950,15524,3882,8546,--,840,16084,-3325,-2068,-5460,12097, 

