 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),23535,15852,7258,29172,21597,14696,7068,25937,20555,12382,22284,20923,17851,14960, 
 支付的各项税费(万元),6420,5032,1917,8005,5648,3505,1915,7288,5527,3467,5209,4809,3615,2909, 
 支付的其他与经营活动有关的现金(万元),6181,3941,1166,7511,5037,2219,655,6268,5862,3029,6220,5846,5710,7317, 
 经营活动现金流出小计(万元),71711,52439,24866,95517,62652,46524,22579,92407,65657,43110,87745,80576,81767,77593, 
 经营活动产生的现金流量净额(万元),17685,8625,3992,23471,14963,9925,4250,14716,10320,6812,12469,14636,11240,4914, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,510,--,--, 
 取得投资收益所收到的现金(万元),16,16,12,11,11,11,7,17,17,14,16,14,14,3, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,0,40,5,4,5,104,76,79,161,9458,56,29, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,136,--,--,25, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,62,67,67,2557,1833,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),18,18,12,51,16,15,12,183,160,160,2870,11815,70,56, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7434,4878,2873,7566,5605,3900,2817,10484,9462,7469,11662,14969,11948,16215, 
 投资所支付的现金(万元),--,--,--,--,--,2000,--,--,--,--,--,--,29,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,777, 
 支付的其他与投资活动有关的现金(万元),300,--,--,--,--,--,--,--,--,--,1474,774,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),7734,4878,2873,7566,5605,5900,2817,10484,9462,7469,13136,15743,11977,16992, 
 投资活动产生的现金流量净额(万元),-7716,-4861,-2861,-7515,-5589,-5884,-2806,-10301,-9303,-7310,-10266,-3928,-11908,-16936, 
 吸收投资收到的现金(万元),--,--,--,46972,--,--,--,1560,--,--,3207,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,1560,--,--,3207,--,--,--, 
 取得借款收到的现金(万元),500,--,--,34600,26925,18053,17282,32622,21847,14798,48382,40423,40705,44827, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,14,23,--,--,--,--,--,--,--,--,653, 
 筹资活动现金流入小计(万元),500,0,0,81585,26948,18053,17282,34182,21847,14798,51589,40423,40705,45479, 
 偿还债务支付的现金(万元),8500,6000,3000,62047,21372,10300,10729,32110,21335,14815,47338,43632,39025,27149, 
 分配股利、利润或偿付利息所支付的现金(万元),3616,3568,427,16193,15476,15029,13899,4336,3551,1202,2597,2883,2989,1925, 
 其中：子公司支付给少数股东的股利、利润(万元),264,264,--,571,--,--,--,1050,--,--,266,66,234,33, 
 支付其他与筹资活动有关的现金(万元),--,--,--,1176,200,--,--,194,72,72,525,577,72,1371, 
 筹资活动现金流出小计(万元),12116,9568,3427,79417,37048,25329,24628,36640,24958,16089,50460,47093,42086,30445, 
 筹资活动产生的现金流量净额(万元),-11616,-9568,-3427,2169,-10100,-7276,-7346,-2458,-3111,-1291,1129,-6670,-1381,15035, 
 汇率变动对现金及现金等价物的影响(万元),-455,-42,-17,528,204,124,-18,327,468,99,-34,-20,33,-114, 
 现金及现金等价物净增加额(万元),-2102,-5845,-2313,18653,-522,-3112,-5920,2284,-1625,-1690,3298,4018,-2016,2898, 
 加:期初现金及现金等价物余额(万元),35651,35651,35651,16999,16999,16999,16999,14715,14715,14715,11417,7398,9414,6516, 
 期末现金及现金等价物余额(万元),33549,29806,33338,35651,16477,13887,11079,16999,13090,13025,14715,11417,7398,9414, 
 净利润(万元),--,6572,--,12136,9138,5650,--,11141,8091,4926,7257,6775,6102,7853, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,241,--,27,129,5,--,118,324,194,189,12,127,158, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3205,--,6382,4684,3111,--,6000,4704,2929,5681,4593,4099,3273, 
 无形资产摊销(万元),--,116,--,214,169,108,--,204,149,98,259,227,183,151, 
 长期待摊费用摊销(万元),--,104,--,196,148,100,--,158,115,77,144,167,133,55, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-19,--,-39,-80,-44,--,30,16,30,-8,-2,1,47, 
 固定资产报废损失(万元),--,5,--,30,19,9,--,20,34,15,80,11,46,45, 
 公允价值变动损失(万元),--,--,--,6,6,6,--,--,-20,-22,-3,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,292,--,1533,1122,768,--,1053,634,751,2143,2406,2307,1839, 
 投资损失(万元),--,-16,--,-11,-11,-11,--,-37,-37,-39,-517,-14,-14,-6, 
 递延所得税资产减少(万元),--,-87,--,-130,-64,-81,--,-91,-164,-118,-38,-8,-27,-32, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,2,4,0,--,--,--, 
 存货的减少(万元),--,-316,--,-222,-800,-695,--,-2925,-2247,-1031,-1258,-618,1278,-3359, 
 经营性应收项目的减少(万元),--,-1879,--,871,-6537,-1069,--,-896,-3549,-2937,-3996,-1185,-2127,-1977, 
 经营性应付项目的增加(万元),--,408,--,2479,7041,2069,--,-59,2270,1935,2536,2273,-870,-3133, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,8625,--,23471,14963,9925,--,14716,10320,6812,12469,14636,11240,4914, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),33549,29806,33338,35651,16477,13887,11079,16999,13090,13025,14715,11417,7398,9414, 
 现金的期初余额(万元),35651,35651,35651,16999,16999,16999,16999,14715,14715,14715,11417,7398,9414,6516, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2102,-5845,-2313,18653,-522,-3112,-5920,2284,-1625,-1690,3298,4018,-2016,2898, 

