 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 支付给职工以及为职工支付的现金(万元),23968,18266,12939,7937,19862,15373,11132,6743,17565,13497,9938,6078,16170,12631,9119,5759,14261,11353,8216,4870,12775,10133,10744,9300, 
 支付的各项税费(万元),6858,5909,3297,1561,7099,5030,2192,505,9472,7870,3947,1466,8220,7063,3279,1377,7865,6314,3373,1111,6633,5600,5137,8031, 
 支付的其他与经营活动有关的现金(万元),11629,5897,3833,1833,8513,5679,3621,1674,9876,7044,5751,3972,15234,11356,9958,15283,6862,5763,3265,2314,8339,6579,9852,7993, 
 经营活动现金流出小计(万元),259929,199836,127812,64650,216891,181407,128325,68024,194433,144598,92192,48326,167866,133763,89781,58258,156702,116434,73297,40934,153599,113662,152165,164012, 
 经营活动产生的现金流量净额(万元),-6362,-3191,-374,-14860,16899,10586,-8654,-22160,15585,15665,7374,-10336,23145,19791,7724,-18074,11344,15918,10138,-7112,8421,12559,12685,10498, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,980,20000,20000,--,--,--,--,--,--,--,--,1661, 
 取得投资收益所收到的现金(万元),613,485,471,34,--,--,--,-31,371,4,40,77,207,75,73,--,--,--,--,--,101,86,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),161,62,53,--,190,61,48,43,131,82,4,--,42,47,4,4,65,6,24,6,59,25,29,327, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),36111,25012,24011,3000,--,--,--,--,25000,22000,9000,9000,35000,120,67,--,310,310,--,--,--,--,123,128, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),36885,25559,24535,3034,190,61,48,12,25502,22086,9044,9077,36229,20242,20143,4,374,315,24,6,160,111,152,2116, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),28491,16632,13148,7916,29679,21888,18954,10153,25405,13142,8163,4342,12201,7209,2999,1999,9979,5826,3643,3697,13460,9622,7237,9960, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,31000,31000,--,--,--,--,--,1225,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),40809,19468,2113,1072,23090,63,41,--,19520,19000,14000,3000,41000,33,--,--,89,99,76,--,--,--,18,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),69300,36099,15261,8988,52769,21951,18995,10153,44924,32142,22163,7342,53201,38242,33999,1999,10068,5926,3719,3697,14685,9622,7255,9960, 
 投资活动产生的现金流量净额(万元),-32415,-10541,9273,-5954,-52579,-21890,-18947,-10141,-19422,-10055,-13119,1735,-16972,-18000,-13856,-1995,-9694,-5610,-3695,-3691,-14524,-9512,-7102,-7844, 
 吸收投资收到的现金(万元),--,--,--,--,87707,87707,--,--,387,--,--,--,3442,--,--,--,44317,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),30142,30942,19731,17766,72241,72241,70521,59332,13387,12187,12429,3780,22848,26076,22887,14480,90857,74426,50131,38452,84625,60340,73013,70986, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),93,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,496,--, 
 筹资活动现金流入小计(万元),30235,30942,19731,17766,159948,159948,70521,59332,13774,12187,12429,3780,26290,26076,22887,14480,135174,74426,50131,38452,84625,60340,73509,70986, 
 偿还债务支付的现金(万元),4081,19847,17784,16000,77667,76665,32268,13760,7961,10260,1980,--,56903,49931,46387,30669,93909,80550,51587,20266,66924,52320,80846,59528, 
 分配股利、利润或偿付利息所支付的现金(万元),10088,9871,9859,4,7565,7145,7014,224,5673,5674,5667,62,6193,5994,5902,370,5206,4952,4384,619,3642,3294,4079,3229, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,130,61,31,--,187,187,157,--,187,188,188,188, 
 支付其他与筹资活动有关的现金(万元),93,--,--,--,167,107,--,--,1551,--,--,--,1212,1106,1041,198,--,--,--,--,--,--,496,--, 
 筹资活动现金流出小计(万元),14262,29718,27643,16004,85399,83917,39282,13984,15185,15934,7647,62,64308,57031,53330,31238,99115,85502,55970,20885,70566,55614,85422,62757, 
 筹资活动产生的现金流量净额(万元),15973,1223,-7912,1762,74549,76031,31239,45348,-1411,-3747,4782,3718,-38019,-30954,-30444,-16758,36059,-11076,-5840,17568,14059,4726,-11913,8229, 
 汇率变动对现金及现金等价物的影响(万元),-6,-8,-23,-26,6,17,21,26,33,32,23,43,-28,-55,-32,-19,-38,-6,31,28,-32,-7,-37,-12, 
 现金及现金等价物净增加额(万元),-22811,-12516,965,-19078,38875,64745,3660,13073,-5214,1894,-940,-4841,-31874,-29217,-36607,-36846,37670,-774,635,6793,7923,7767,-6367,10871, 
 加:期初现金及现金等价物余额(万元),58243,58243,58243,58243,19368,19368,19368,19368,24582,24582,24582,24582,56456,56456,56456,56589,18785,18785,18785,18785,10862,10862,17229,6358, 
 期末现金及现金等价物余额(万元),35432,45727,59208,39165,58243,84112,23027,32440,19368,26476,23641,19741,24582,27238,19848,19742,56456,18011,19420,25578,18785,18629,10862,17229, 
 净利润(万元),20061,--,11836,--,21006,--,11378,--,16477,--,10173,--,13758,--,8460,--,11885,--,6404,--,10123,--,8040,10115, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),490,--,733,--,259,--,623,--,447,--,514,--,78,--,497,--,442,--,688,--,190,--,241,509, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),8323,--,3919,--,5942,--,2398,--,4603,--,2257,--,3950,--,1967,--,3766,--,1878,--,3326,--,2914,2553, 
 无形资产摊销(万元),253,--,124,--,251,--,112,--,223,--,100,--,182,--,84,--,159,--,73,--,96,--,101,88, 
 长期待摊费用摊销(万元),4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,59,--,64,49, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),76,--,-30,--,-80,--,-51,--,77,--,1,--,6,--,-3,--,12,--,14,--,79,--,48,21, 
 固定资产报废损失(万元),4,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),317,--,463,--,28,--,10,--,-415,--,-238,--,117,--,-493,--,654,--,918,--,-338,--,15,185, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),413,--,19,--,765,--,568,--,22,--,73,--,440,--,359,--,2146,--,1264,--,1704,--,1890,1470, 
 投资损失(万元),264,--,-372,--,86,--,40,--,147,--,-41,--,-214,--,-140,--,86,--,75,--,-101,--,18,-661, 
 递延所得税资产减少(万元),-187,--,-153,--,57,--,-76,--,-37,--,-121,--,-319,--,-6,--,-146,--,-306,--,-11,--,75,-81, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,29,--,-84,--,-84,--,84,--,-2,-48, 
 存货的减少(万元),-25763,--,-5089,--,-18994,--,-2465,--,-13038,--,-2247,--,4395,--,8756,--,-6462,--,11815,--,-5852,--,-1612,-8603, 
 经营性应收项目的减少(万元),-10733,--,-14532,--,-4240,--,-13442,--,-1850,--,-11952,--,-571,--,-11052,--,-3001,--,-10189,--,1709,--,-2247,-273, 
 经营性应付项目的增加(万元),117,--,2708,--,11817,--,-7748,--,8930,--,8855,--,1321,--,-734,--,1887,--,-2411,--,-2648,--,3139,5172, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-6362,--,-374,--,16899,--,-8654,--,15585,--,7374,--,23145,--,7724,--,11344,--,10138,--,8421,--,12685,10498, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),35432,45727,59208,39165,58243,84112,23027,32440,19368,26476,23641,19741,24582,27238,19848,19742,56456,18011,19420,25578,18785,18629,10862,17229, 
 现金的期初余额(万元),58243,58243,58243,58243,19368,19368,19368,19368,24582,24582,24582,24582,56456,56456,56456,56589,18785,18785,18785,18785,10862,10862,17229,6358, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-22811,-12516,965,-19078,38875,64745,3660,13073,-5214,1894,-940,-4841,-31874,-29217,-36607,-36846,37670,-774,635,6793,7923,7767,-6367,10871, 

