 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2083,230,104,128,355,279,56,2498,116,214,303,2654, 
 投资活动产生的现金流量净额(万元),-2083,-230,-104,-26,-355,-279,-56,-1883,-110,-206,-303,-2182, 
 吸收投资收到的现金(万元),13643,13643,13643,--,--,--,--,--,--,5000,1440,1700, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),6500,6500,--,6680,2700,2700,1700,9299,8953,5800,7000,8300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),278,278,--,645,210,--,--,1021,394,15,2215,--, 
 筹资活动现金流入小计(万元),20421,20421,13643,7325,2910,2700,1700,10320,9346,10815,10655,10000, 
 偿还债务支付的现金(万元),7679,7679,3699,6600,5600,3300,2000,8450,7000,6350,3102,5200, 
 分配股利、利润或偿付利息所支付的现金(万元),1594,1468,133,537,430,307,374,707,532,843,570,374, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1869,1698,56,1352,1287,1219,--,1050,797,849,2713,533, 
 筹资活动现金流出小计(万元),11142,10845,3888,8489,7316,4826,2374,10207,8328,8043,6386,6107, 
 筹资活动产生的现金流量净额(万元),9279,9576,9754,-1165,-4406,-2126,-674,113,1018,2772,4269,3893, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),1504,6718,6232,-3132,-6905,-3191,-4868,1988,-2473,-1440,4107,1255, 
 加:期初现金及现金等价物余额(万元),5742,5742,5742,8874,8874,8874,8874,6886,6886,8326,4219,2964, 
 期末现金及现金等价物余额(万元),7245,12460,11974,5742,1970,5683,4006,8874,4414,6886,8326,4219, 
 净利润(万元),--,1144,--,4003,--,915,--,3687,--,3658,3011,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-38,--,665,--,-12,--,661,--,539,229,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,301,--,618,--,318,--,643,--,593,535,--, 
 无形资产摊销(万元),--,48,--,124,--,65,--,92,--,68,29,--, 
 长期待摊费用摊销(万元),--,3,--,4,--,1,--,--,--,0,19,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,-4,--,13,1,--, 
 固定资产报废损失(万元),--,8,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,314,--,740,--,440,--,1004,--,1089,912,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,49,--,-99,--,54,--,-103,--,-104,-6,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-5149,--,-12652,--,-6555,--,1177,--,-7807,-3261,--, 
 经营性应收项目的减少(万元),--,-335,--,-2033,--,4941,--,-6987,--,-4199,-3479,--, 
 经营性应付项目的增加(万元),--,1127,--,6889,--,-854,--,3787,--,2148,2152,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-100,--,-200,--,-100,--,-200,--,-5,--,--, 
 经营活动产生现金流量净额(万元),--,-2628,--,-1941,--,-786,--,3757,--,-4006,142,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),7245,12460,11974,5742,1970,5683,4006,8874,4414,6886,8326,4219, 
 现金的期初余额(万元),5742,5742,5742,8874,8874,8874,8874,6886,6886,8326,4219,2964, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1504,6718,6232,-3132,-6905,-3191,-4868,1988,-2473,-1440,4107,1255, 

