 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),8649,8396,41,0,0,0,0,20,--,26,26,0,21,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8256,6813,2384,3505,2774,1943,130,3692,--,503,355,4808,6886,14994, 
 投资所支付的现金(万元),8300,8300,8300,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,359,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),16556,15113,10684,3505,2774,1943,130,3692,--,503,355,5167,6886,14994, 
 投资活动产生的现金流量净额(万元),-7907,-6717,-10643,-3505,-2774,-1943,-130,-3672,-726,-477,-329,-5167,-6865,-14994, 
 吸收投资收到的现金(万元),--,--,--,30470,--,--,--,--,--,5000,--,--,--,510, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),43650,30650,15800,37220,20720,8720,--,40516,--,25550,18250,27295,28280,35327, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,4423,4630,700,--,--,--,938,--,--,--,--, 
 筹资活动现金流入小计(万元),43650,30650,15800,72113,25350,9420,0,40516,--,31488,18250,27295,28280,35837, 
 偿还债务支付的现金(万元),20720,10720,4000,25450,18150,8150,--,33816,--,28165,16795,30380,33338,16970, 
 分配股利、利润或偿付利息所支付的现金(万元),3680,1060,471,1316,951,649,335,1308,--,1487,861,1632,2269,1237, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1526,1298,697,1117,712,432,67,666,--,404,--,--,--,--, 
 筹资活动现金流出小计(万元),25926,13078,5168,27883,19813,9230,401,35791,--,30056,17656,32012,35607,18206, 
 筹资活动产生的现金流量净额(万元),17724,17572,10632,44230,5536,189,-401,4725,-2564,1433,594,-4717,-7327,17630, 
 汇率变动对现金及现金等价物的影响(万元),-63,-128,3,274,74,56,--,264,1,1,--,1,--,-0, 
 现金及现金等价物净增加额(万元),-25851,-23712,-31949,35460,3237,-3881,-1678,2794,-65,2032,-1888,-668,-5269,2178, 
 加:期初现金及现金等价物余额(万元),42369,42369,6909,6909,6909,6909,6909,4115,--,2082,2082,2751,8019,5841, 
 期末现金及现金等价物余额(万元),16518,18657,-25040,42369,10146,3027,5231,6909,4050,4115,195,2082,2751,8019, 
 净利润(万元),--,2148,--,6340,--,2429,--,5678,--,4129,--,5105,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,260,--,174,--,397,--,-86,--,93,--,332,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1081,--,1937,--,941,--,1713,--,1692,--,1476,--,--, 
 无形资产摊销(万元),--,59,--,117,--,58,--,110,--,137,--,114,--,--, 
 长期待摊费用摊销(万元),--,14,--,--,--,--,--,27,--,7,--,2,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-6,--,13,--,13,--,-1,--,9,--,-2,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1215,--,1055,--,584,--,1048,--,1467,--,1630,--,--, 
 投资损失(万元),--,-88,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-40,--,1,--,-101,--,-18,--,-7,--,-61,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-17276,--,-19082,--,-7264,--,1030,--,1948,--,3033,--,--, 
 经营性应收项目的减少(万元),--,-15374,--,-9061,--,-5269,--,-2459,--,-294,--,-4926,--,--, 
 经营性应付项目的增加(万元),--,-6432,--,12967,--,6029,--,-5564,--,-8105,--,2511,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-34440,--,-5539,--,-2184,--,1477,--,1076,--,9214,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),16518,18657,-25040,42369,10146,3027,5231,6909,4050,4115,195,2082,2751,8019, 
 现金的期初余额(万元),42369,42369,6909,6909,6909,6909,6909,4115,--,2082,2082,2751,8019,5841, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-25851,-23712,-31949,35460,3237,-3881,-1678,2794,-65,2032,-1888,-668,-5269,2178, 

