 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2492,6979,6126,4268,2116,6923,4702,3805,2179,5852,4344,2957,1457,5185,2780,4251,2279,4150,2248,4034,2320, 
 支付的各项税费(万元),965,2712,1856,1266,1082,2404,2373,1239,496,2542,1732,1275,1222,1859,1017,1699,750,1724,773,1573,648, 
 支付的其他与经营活动有关的现金(万元),903,2073,1911,1193,519,1922,1613,833,459,1794,1168,883,534,1490,829,1197,529,953,593,813,554, 
 经营活动现金流出小计(万元),5696,17063,12880,8145,4966,15396,11224,7153,4186,15305,10725,7271,4076,12380,7193,10399,4911,9456,4941,9501,4584, 
 经营活动产生的现金流量净额(万元),-270,7522,1701,402,-924,4340,522,-120,-1044,4728,737,50,-821,4089,294,3564,905,2196,-354,1049,-713, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,800,800, 
 取得投资收益所收到的现金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,2, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,13,11,6,6,23,18,0,--,0,--,--,--,14,14,--,--,9,1,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3,13,11,6,6,23,18,0,0,0,0,0,0,14,14,0,0,9,1,802,802, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),673,1972,449,234,127,1174,635,510,229,1047,715,290,93,1076,744,4290,2423,238,54,2502,2294, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,400,597, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),673,1972,449,234,127,1174,635,510,229,1047,715,290,93,1076,744,4290,2423,238,54,2902,2891, 
 投资活动产生的现金流量净额(万元),-670,-1959,-438,-228,-121,-1151,-618,-510,-229,-1047,-715,-290,-93,-1062,-730,-4290,-2423,-229,-53,-2100,-2090, 
 吸收投资收到的现金(万元),--,--,--,--,--,3346,3346,--,--,16832,16832,16832,--,--,--,--,--,--,--,--,197, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,5,5,--,--,5,5,--,--,1005,1005,1005,1000,3990,2990,3500,1028,3000,--,4400,2400, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,38,5,0,0,3351,3351,0,0,17837,17837,17837,1000,3990,2990,3500,1028,3000,0,4400,2597, 
 偿还债务支付的现金(万元),--,5,5,--,--,5,5,5,--,4990,4990,4990,1100,3600,1600,3000,--,2900,200,2000,--, 
 分配股利、利润或偿付利息所支付的现金(万元),0,828,767,767,0,735,679,735,0,699,698,698,59,868,735,742,616,185,94,125,29, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,24,--,--,--,103,--,--,--,569,569,569,--,52,20,28,18,142,133,198,--, 
 筹资活动现金流出小计(万元),0,857,772,767,0,842,684,740,0,6258,6258,6258,1159,4520,2355,3770,634,3227,426,2323,29, 
 筹资活动产生的现金流量净额(万元),-0,-819,-767,-767,-0,2509,2667,-740,-0,11579,11580,11580,-159,-530,635,-270,394,-227,-426,2077,2569, 
 汇率变动对现金及现金等价物的影响(万元),626,-455,71,-100,11,211,6,29,30,90,--,-1,--,-0,7,-18,-8,-1,1,-8,-3, 
 现金及现金等价物净增加额(万元),-314,4288,567,-693,-1034,5910,2577,-1341,-1243,15350,11602,11338,-1074,2496,206,-1014,-1133,1740,-832,1018,-237, 
 加:期初现金及现金等价物余额(万元),30536,27103,27177,27177,27103,21194,21217,21194,21217,5844,5860,5844,5860,3348,3348,4361,4361,2621,2621,1604,1604, 
 期末现金及现金等价物余额(万元),30222,31391,27744,26484,26069,27103,23794,19852,19974,21194,17462,17181,4786,5844,3554,3348,3229,4361,1789,2621,1367, 
 净利润(万元),--,5301,--,1845,--,4408,--,1349,--,4267,--,1222,--,3484,904,3109,844,2453,771,2281,792, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,96,--,98,--,196,--,51,--,37,--,-30,--,148,42,120,33,128,61,76,18, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,825,--,402,--,749,--,343,--,616,--,305,--,563,272,271,121,212,105,192,93, 
 无形资产摊销(万元),--,56,--,24,--,46,--,19,--,31,--,14,--,58,28,52,26,44,22,42,20, 
 长期待摊费用摊销(万元),--,--,--,--,--,7,--,3,--,7,--,4,--,7,4,30,6,15,8,37,2, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-7,--,--,--,-14,--,--,--,4,--,--,--,12,11,1,0,1,-0,0,--, 
 固定资产报废损失(万元),--,14,--,1,--,--,--,1,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,258,--,-52,--,-81,--,0,--,89,--,89,--,256,117,266,120,214,111,151,29, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2,-2, 
 递延所得税资产减少(万元),--,7,--,-25,--,-101,--,-2,--,109,--,78,--,-17,92,-109,49,-32,35,-8,88, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-700,--,-529,--,99,--,82,--,-692,--,-593,--,-439,-603,-373,-221,-94,-286,-378,-295, 
 经营性应收项目的减少(万元),--,-1044,--,-536,--,-1386,--,-468,--,383,--,-43,--,-625,427,-255,449,-929,-611,-1372,-240, 
 经营性应付项目的增加(万元),--,2185,--,-559,--,203,--,-1499,--,-125,--,-997,--,642,-1000,452,-521,183,-568,29,-1218, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,531,--,-269,--,215,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,7522,--,402,--,4340,--,-120,--,4728,--,50,--,4089,294,3564,905,2196,-354,1049,-713, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),30222,31391,27744,26484,26069,27103,23794,19852,19974,21194,17462,17181,4786,5844,3554,3348,3228,4358,1789,2621,1367, 
 现金的期初余额(万元),30536,27103,27177,27177,27103,21194,21217,21194,21217,5844,5860,5844,5860,3348,3348,4358,4358,2621,2621,1604,1604, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,3,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,3,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-314,4288,567,-693,-1034,5910,2577,-1341,-1243,15350,11602,11338,-1074,2496,206,-1014,-1133,1740,-832,1018,-237, 

