 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,197,--,419,--,-473,--,670,4613,50, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2489,--,5055,--,2645,--,5072,5387,5728, 
 无形资产摊销(万元),--,1041,--,1806,--,845,--,1414,1024,779, 
 长期待摊费用摊销(万元),--,623,--,1297,--,709,--,1372,1571,1498, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,18,--,131,--,-15,--,77,106,-67, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,8553,--,33663,--,22364,--,13273,-7592,10155, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,6408,--,22837,--,13216,--,15992,4377,--, 
 投资损失(万元),--,-2151,--,-4061,--,-2560,--,-5004,-895,534, 
 递延所得税资产减少(万元),--,-2322,--,1162,--,-774,--,-6666,-3561,-546, 
 递延所得税负债增加(万元),--,119,--,-1236,--,-1731,--,6361,1405,707, 
 存货的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,-37959,--,-111756,--,189323,--,-323405,-321698,-198952, 
 经营性应付项目的增加(万元),--,561902,--,-778913,--,-390792,--,728065,877824,42073, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,-65,--, 
 经营活动产生现金流量净额(万元),--,162375,--,-785415,--,-151077,--,366253,497839,-51595, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),1352154,1463138,1423330,1345240,1304139,1551755,1693706,1881286,1184594,543587, 
 现金的期初余额(万元),1345240,1345240,1345240,1881286,1881286,1881286,1881286,1184594,543587,606214, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),6913,117897,78090,-536045,-577146,-329530,-187580,696692,641007,-62627, 

