 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 支付的各项税费(万元),9413,6477,3286,10592,8510,4927,1689,9575,10603,9686,10512, 
 支付的其他与经营活动有关的现金(万元),2966,1824,670,2993,2682,1253,750,2151,2418,18123,3048, 
 经营活动现金流出小计(万元),50155,35089,16954,57425,34296,22821,10710,38942,45218,52398,39111, 
 经营活动产生的现金流量净额(万元),-4766,-9896,-6380,5451,6311,4425,-2830,10231,18640,-3994,4557, 
 收回投资所收到的现金(万元),76000,16000,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),692,103,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),159,12,--,40,40,28,23,18,6,64,16, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),92,53,6,32,24,19,8,205,193,25,44, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),76942,16168,6,72,64,48,31,224,198,88,60, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5313,1982,1239,5393,5111,4248,4061,4441,6288,3630,10082, 
 投资所支付的现金(万元),123000,63000,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),128313,64982,1239,5393,5111,4248,4061,4441,6288,3630,10082, 
 投资活动产生的现金流量净额(万元),-51371,-48814,-1233,-5321,-5047,-4201,-4030,-4218,-6089,-3542,-10022, 
 吸收投资收到的现金(万元),79603,79603,79603,--,--,--,--,--,--,--,6000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),19800,10800,5900,54300,26650,19400,2000,58680,58333,63700,40090, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),99403,90403,85503,54300,26650,19400,2000,58680,58333,63700,46090, 
 偿还债务支付的现金(万元),21650,14400,4900,56190,30290,22900,--,56290,66333,52990,36600, 
 分配股利、利润或偿付利息所支付的现金(万元),1304,895,532,1918,1515,1079,544,2436,5390,3144,2720, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1036,1036,661,6,6,6,6,14,48,115,44, 
 筹资活动现金流出小计(万元),23990,16332,6094,58114,31811,23985,550,58740,71771,56249,39364, 
 筹资活动产生的现金流量净额(万元),75412,74071,79409,-3814,-5161,-4585,1450,-60,-13438,7451,6726, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),19275,15361,71795,-3684,-3898,-4361,-5410,5953,-888,-84,1261, 
 加:期初现金及现金等价物余额(万元),2818,2818,2818,6502,6502,6502,6502,549,1437,1520,260, 
 期末现金及现金等价物余额(万元),22093,18179,74614,2818,2604,2141,1092,6502,549,1437,1520, 
 净利润(万元),--,5416,--,14837,--,7594,--,7717,8831,12249,9226, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,302,--,661,--,96,--,-261,582,105,47, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,6383,--,9717,--,4552,--,8734,6457,4816,3902, 
 无形资产摊销(万元),--,143,--,262,--,128,--,226,223,207,129, 
 长期待摊费用摊销(万元),--,498,--,611,--,36,--,72,67,94,77, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,32,--,1,--,-12,--,10,16,-100,18, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,965,--,2235,--,1214,--,2977,4410,3963,3693, 
 投资损失(万元),--,-103,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-18,--,-256,--,116,--,65,-346,-155,-192, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,2887,--,-13080,--,-1393,--,6507,-228,-1638,-3256, 
 经营性应收项目的减少(万元),--,-10648,--,-21825,--,-9840,--,-14424,-4829,-23446,-10567, 
 经营性应付项目的增加(万元),--,-15754,--,12289,--,1935,--,-1391,3457,-89,1480, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-9896,--,5451,--,4425,--,10231,18640,-3994,4557, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),22093,18179,74614,2818,2604,2141,1092,6502,549,1437,1520, 
 现金的期初余额(万元),2818,2818,2818,6502,6502,6502,6502,549,1437,1520,260, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),19275,15361,71795,-3684,-3898,-4361,-5410,5953,-888,-84,1261, 

