 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 收到的其他与投资活动有关的现金(万元),--,4141,4141,4141,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),178338,584678,443652,276240,113413,419909,313567,273781,111974,188958,160274,126533,8682,50127,32568,22849,11583,22935,16408,7653,0,0,0,0,0,7,6,360,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),954,4432,3646,2790,911,3553,2352,1635,547,3923,3659,2431,987,5422,4306,3371,586,7535,5939,3749,1634,13270,8961,8145,3335,7252,5318,2981,992,774, 
 投资所支付的现金(万元),132360,643526,423159,250604,90937,508386,378751,273970,203990,228991,185746,147946,15043,51710,31250,19650,8000,32260,19600,15700,--,700,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,2210,2210,2210,--,8265,2580,2580,--,3192,--,--,--,22875,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,1123,--,--,--,527,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,88, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),133314,651292,429015,255605,91847,520731,383683,278185,204537,236106,189404,150377,16030,80007,35556,23021,8586,39795,25539,19449,1634,13970,8961,8145,3335,7252,5318,2981,992,863, 
 投资活动产生的现金流量净额(万元),45023,-66614,14637,20635,21566,-100822,-70116,-4404,-92564,-47148,-29131,-23844,-7348,-29880,-2988,-172,2997,-16859,-9131,-11796,-1634,-13970,-8961,-8145,-3335,-7245,-5312,-2621,-992,-863, 
 吸收投资收到的现金(万元),--,--,--,--,--,96020,96020,96020,96019,10,10,10,--,26618,1588,1588,--,1242,1242,1242,1242,34419,34419,34419,34419,--,--,5420,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,70,70,70,69,10,10,10,--,1718,20,20,--,542,542,542,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),11402,59473,43237,11608,3000,3782,3382,3382,3380,5049,4871,4499,360,6000,6000,6000,5000,8050,7050,2050,126,12074,5200,--,--,6200,6200,5000,2000,5000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23760,23760,23760,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),4,16037,29,8,6,669,3,3,2,5,1,1,1,98,93,93,54,224,186,150,39,284,46,41,17,--,--,--,--,--, 
 筹资活动现金流入小计(万元),11406,75510,43266,11616,3006,100472,99405,99405,99402,5064,4882,4510,361,32716,7681,7681,5054,33276,32238,27202,1407,46777,39665,34460,34436,6200,6200,10420,2000,5000, 
 偿还债务支付的现金(万元),51786,31285,23920,4047,--,5424,1964,1964,1961,4885,--,--,--,9000,3000,3000,3000,16924,10000,5000,--,6400,6200,6200,2235,5000,5000,2000,3000,2500, 
 分配股利、利润或偿付利息所支付的现金(万元),2917,4808,4205,1725,1497,3084,3048,3009,1621,2716,2655,2594,908,2584,2510,2410,7,1653,1559,1350,186,291,144,144,110,549,325,693,133,94, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1,1276,257,253,50,655,440,435,142,303,258,258,18,370,240,240,--,371,172,172,--,592,535,535,426,460,220,16,224,--, 
 筹资活动现金流出小计(万元),54705,37369,28381,6024,1547,9164,5452,5408,3724,7904,2912,2851,925,11954,5750,5650,3007,18948,11731,6522,186,7283,6879,6879,2772,6009,5545,2709,3357,2594, 
 筹资活动产生的现金流量净额(万元),-43298,38141,14884,5592,1460,91308,93953,93997,95679,-2840,1970,1659,-564,20762,1931,2030,2047,14328,20507,20679,1222,39494,32786,27581,31664,191,655,7711,-1357,2406, 
 汇率变动对现金及现金等价物的影响(万元),-1,0,--,--,--,7,4,3,-1,7,5,-0,1,-0,0,0,0,0,-0,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-28296,-17630,21336,23112,9693,17248,20869,85654,-9159,-12711,-26750,-17524,-18291,15124,-31441,-29552,-13645,12466,-12862,-15128,-16462,24537,13492,12147,24092,-609,-12674,9392,357,2232, 
 加:期初现金及现金等价物余额(万元),54666,72296,72296,72296,72304,55047,55047,55047,55047,67758,67758,67758,67758,52634,52634,52634,54024,40169,40169,40169,40169,15632,15632,15632,15802,16241,16241,6849,6492,4261, 
 期末现金及现金等价物余额(万元),26370,54666,93631,95408,81996,72296,75916,140702,45889,55047,41008,50234,49467,67758,21193,23082,40379,52634,27307,25040,23707,40169,29124,27779,39894,15632,3567,16241,6849,6492, 
 净利润(万元),--,-25810,--,8889,--,17774,--,9080,--,16142,--,8420,--,7888,--,3019,--,5612,--,2241,--,6030,--,2184,--,5671,--,4285,2913,2382, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,38919,--,296,--,324,--,437,--,370,--,346,--,-25,--,384,--,-13,--,238,--,93,--,47,--,255,--,8,79,-4, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1682,--,1011,--,2956,--,1733,--,4364,--,2252,--,2925,--,1327,--,2522,--,1078,--,2079,--,899,--,1053,--,248,184,144, 
 无形资产摊销(万元),--,4687,--,2412,--,4620,--,2273,--,3958,--,1848,--,2944,--,1363,--,1830,--,764,--,901,--,390,--,731,--,617,351,217, 
 长期待摊费用摊销(万元),--,256,--,55,--,10,--,2,--,138,--,47,--,240,--,156,--,298,--,89,--,81,--,3,--,17,--,29,29,129, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,34,--,-3,--,2670,--,-2,--,-12,--,5,--,25,--,30,--,16,--,12,--,--,--,--,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2394,--,1056,--,1543,--,1082,--,2059,--,1102,--,2047,--,1050,--,1748,--,640,--,7,--,112,--,391,--,136,133,94, 
 投资损失(万元),--,-7330,--,-3090,--,-5936,--,-1605,--,-721,--,-857,--,-365,--,-212,--,-97,--,-20,--,--,--,--,--,--,--,-71,--,--, 
 递延所得税资产减少(万元),--,-118,--,-109,--,-165,--,-172,--,-343,--,-354,--,-72,--,4,--,-135,--,38,--,-251,--,-22,--,-104,--,-113,-134,-49, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-17445,--,-4511,--,10160,--,1027,--,4328,--,6377,--,-5969,--,-12272,--,-6634,--,-4293,--,-22632,--,-5415,--,1782,--,-2257,-2151,-2459, 
 经营性应收项目的减少(万元),--,-5233,--,-8071,--,1524,--,-689,--,-7084,--,-8834,--,2479,--,-21876,--,-2847,--,-11564,--,-2243,--,-7051,--,-3505,--,235,-2265,74, 
 经营性应付项目的增加(万元),--,18807,--,-1049,--,-8724,--,-17108,--,14072,--,-5690,--,12126,--,-4383,--,12698,--,-13406,--,14946,--,1563,--,148,--,1184,3567,160, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,172,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,10843,--,-3114,--,26755,--,-3942,--,37271,--,4661,--,24242,--,-31411,--,14997,--,-24011,--,-987,--,-7289,--,6444,--,4302,2706,688, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),26370,54666,93631,95408,81996,72296,75916,140702,45889,55047,41008,50234,49467,67758,21193,23082,40379,52634,27307,25040,23707,40169,29124,27779,39894,15632,3567,16241,6849,6492, 
 现金的期初余额(万元),54666,72296,72296,72296,72304,55047,55047,55047,55047,67758,67758,67758,67758,52634,52634,52634,54024,40169,40169,40169,40169,15632,15632,15632,15802,16241,16241,6849,6492,4261, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-28296,-17630,21336,23112,9693,17248,20869,85654,-9159,-12711,-26750,-17524,-18291,15124,-31441,-29552,-13645,12466,-12862,-15128,-16462,24537,13492,12147,24092,-609,-12674,9392,357,2232, 

