 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1664,4756,3954,2057,713,2793,2144,1564,848,3145,2198,1433,706,2921,1792,1462,620,2869,2028,1355,650,2498,1880,1576,622,2375,1832,1145,2022,1576,1237, 
 支付的各项税费(万元),776,1763,1065,691,110,592,1153,811,567,2238,1878,1308,597,2330,1902,1201,245,2939,2447,1720,933,2093,1681,1114,336,3267,2760,1412,2305,1810,2311, 
 支付的其他与经营活动有关的现金(万元),490,2661,2436,1163,245,1672,658,401,132,1262,772,548,151,1047,870,649,545,861,748,473,264,2616,1059,778,465,1232,1147,626,1129,1040,2738, 
 经营活动现金流出小计(万元),4686,17464,13932,7727,2959,8683,7174,5284,3283,11786,8773,5900,2873,14397,9885,5642,3296,13551,10606,7182,3293,15207,10213,7269,3818,17227,15162,7979,14898,10131,12575, 
 经营活动产生的现金流量净额(万元),210,3182,3049,697,1104,-789,1285,121,-273,1807,3836,2383,1545,6898,4148,2847,1736,6630,4870,3368,1613,9982,6965,4627,4066,6505,5468,5338,10259,5480,8007, 
 收回投资所收到的现金(万元),--,--,--,--,--,14800,14800,14800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,62,--,46, 
 取得投资收益所收到的现金(万元),365,1382,1153,809,--,1868,1410,914,--,1545,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,2,21, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,6,4,4,4,17,--,0,--,3,3,3,--,5,1,--,--,1,1,1,--,--,--,--,--,6,--,--,29,5,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,-11,--,--,--,--,--,0,--,273,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),365,1376,1157,812,4,16685,16210,15714,0,1821,3,3,0,5,1,0,0,1,1,1,0,0,0,0,0,6,0,0,92,6,67, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),46,169,305,6,1,762,234,32,20,94,68,27,14,208,146,119,36,199,146,114,94,450,449,423,33,3361,2534,1950,8439,2312,2966, 
 投资所支付的现金(万元),--,--,--,--,8295,--,10000,2000,--,14800,--,--,--,--,--,--,--,--,--,--,--,2280,2297,--,1928,--,--,--,--,--,46, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,23219,22839,22839,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1944,--,--,--,--,80,--,--, 
 支付的其他与投资活动有关的现金(万元),--,7000,91,81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),46,30389,23236,22926,8296,762,10234,2032,20,14894,68,27,14,208,146,119,36,199,146,114,94,2730,2746,2368,1961,3361,2534,1950,8519,2312,3012, 
 投资活动产生的现金流量净额(万元),319,-29013,-22079,-22114,-8292,15923,5976,13682,-20,-13073,-65,-24,-14,-204,-145,-119,-36,-197,-145,-113,-94,-2730,-2746,-2368,-1961,-3355,-2534,-1950,-8427,-2306,-2946, 
 吸收投资收到的现金(万元),--,-180,--,--,--,200,200,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,57050,57050,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,-180,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,5000,5000,5000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4450,2000,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,4820,5000,5000,0,200,200,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57050,57050,0,4450,2000,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6450,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),96,301,301,301,--,1370,1370,1370,--,1390,1390,1390,--,640,640,640,--,790,790,790,--,1540,1540,1500,375,504,504,504,1167,558,613, 
 其中：子公司支付给少数股东的股利、利润(万元),--,301,--,--,--,20,20,20,--,40,40,40,--,40,40,40,--,40,--,40,--,40,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,180,180,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,651,41,--,--,--,--, 
 筹资活动现金流出小计(万元),96,301,481,481,0,1370,1370,1370,0,1390,1390,1390,0,640,640,640,0,790,790,790,0,1540,1540,1500,375,1155,545,504,7617,558,613, 
 筹资活动产生的现金流量净额(万元),-96,4519,4519,4519,0,-1170,-1170,-1169,0,-1390,-1390,-1390,0,-640,-640,-640,0,-790,-790,-790,0,-1540,-1540,-1500,-375,55895,56505,-504,-3167,1442,-613, 
 汇率变动对现金及现金等价物的影响(万元),--,-238,-217,-192,--,819,222,222,--,852,-56,-56,--,-161,186,168,--,-249,-278,-278,--,199,-44,-44,--,-186,-116,-116,-398,51,24, 
 现金及现金等价物净增加额(万元),433,-21549,-14728,-17090,-7188,14784,6313,12856,-293,-11804,2325,912,1531,5894,3549,2256,1700,5394,3656,2186,1519,5910,2635,715,1730,58859,59323,2769,-1733,4667,4472, 
 加:期初现金及现金等价物余额(万元),73235,87785,87785,87785,88127,73001,73001,73001,87801,84805,84805,84805,84805,78911,78911,78911,78911,73517,73517,73517,73517,67607,67987,67987,67987,8747,8747,8747,10480,5813,1341, 
 期末现金及现金等价物余额(万元),73668,66235,73056,70695,80938,87785,79314,85857,87508,73001,87130,85717,86336,84805,82460,81167,80611,78911,77173,75703,75036,73517,70622,68702,69717,67607,68070,11516,8747,10480,5813, 
 净利润(万元),--,1789,--,872,--,959,--,1299,--,5542,--,2472,--,6091,--,3346,--,5007,--,3344,--,5815,--,3191,--,8907,--,5012,7138,5523,4277, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,540,--,108,--,1692,--,143,--,263,--,-34,--,138,--,-21,--,103,--,-56,--,2278,--,24,--,29,--,40,-9,123,-54, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1196,--,601,--,1349,--,685,--,1442,--,725,--,1541,--,802,--,1717,--,873,--,1782,--,893,--,1605,--,762,1467,1214,933, 
 无形资产摊销(万元),--,196,--,97,--,193,--,96,--,193,--,96,--,192,--,96,--,191,--,95,--,188,--,93,--,165,--,30,60,60,68, 
 长期待摊费用摊销(万元),--,--,--,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,2,--,4,--,2,10,11,11, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,2,--,-0,--,5,--,--,--,-1,--,-3,--,-5,--,--,--,--,--,-1,--,--,--,--,--,-1,--,--,-3,-3,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-18,-22,127, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,344,--,192,--,-810,--,-212,--,-843,--,59,--,156,--,-172,--,249,--,-532,--,-199,--,-703,--,186,--,-157,453,-60,-22, 
 投资损失(万元),--,-1380,--,-814,--,-1868,--,-914,--,-1818,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39,-2,-21, 
 递延所得税资产减少(万元),--,-322,--,42,--,-254,--,-21,--,330,--,4,--,-46,--,-3,--,-16,--,-3,--,-349,--,-16,--,-7,--,-6,70,-42,38, 
 递延所得税负债增加(万元),--,718,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-22, 
 存货的减少(万元),--,-450,--,-1306,--,-2000,--,-1002,--,-792,--,178,--,-1066,--,472,--,-314,--,12,--,-1081,--,-687,--,181,--,939,-1940,-499,-916, 
 经营性应收项目的减少(万元),--,-676,--,-789,--,360,--,1205,--,-305,--,-1167,--,-590,--,-2628,--,830,--,384,--,883,--,2191,--,-977,--,188,1157,31,2793, 
 经营性应付项目的增加(万元),--,1226,--,1684,--,-415,--,-1143,--,-2206,--,53,--,488,--,956,--,-1137,--,-748,--,662,--,-363,--,-3586,--,-1318,1834,-853,230, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,-16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-155,--,--,566, 
 经营活动产生现金流量净额(万元),--,3182,--,697,--,-789,--,121,--,1807,--,2383,--,6898,--,2847,--,6630,--,3368,--,9982,--,4627,--,6505,--,5338,10259,5480,8007, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),73668,8225,73056,48115,80938,87785,79314,85857,87508,73001,87130,85717,86336,84805,82460,81167,80611,78911,77173,75703,75036,73517,70622,68702,69717,67607,68070,11516,8747,10480,5813, 
 现金的期初余额(万元),73235,37785,87785,37785,88127,73001,73001,73001,87801,84805,84805,84805,84805,78911,78911,78911,78911,73517,73517,73517,73517,67607,67987,67987,67987,8747,8747,8747,10480,5813,1341, 
 现金等价物的期末余额(万元),--,58010,--,22580,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,50000,--,50000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),433,-21549,-14728,-17090,-7188,14784,6313,12856,-293,-11804,2325,912,1531,5894,3549,2256,1700,5394,3656,2186,1519,5910,2635,715,1730,58859,59323,2769,-1733,4667,4472, 

