 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 投资活动现金流入小计(万元),14792,14792,13409,2866,0,0,0,24,23,12,66,0,8,10024, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),280,220,8,772,265,244,104,330,248,153,637,731,681,1604, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),6260,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,10000,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6539,220,8,10772,265,244,104,330,248,153,637,731,681,1604, 
 投资活动产生的现金流量净额(万元),8252,14572,13402,-7905,-264,-244,-104,-306,-225,-142,-570,-731,-673,8421, 
 吸收投资收到的现金(万元),--,--,--,36378,36378,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),24450,13000,8000,68600,38100,30100,16000,28660,28660,19560,31100,46300,29472,26704, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,5000,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,10654, 
 筹资活动现金流入小计(万元),24450,13000,8000,104978,74478,30100,16000,28660,28660,19560,31100,51300,29472,37358, 
 偿还债务支付的现金(万元),11600,10300,--,76700,29400,27400,12800,32860,27625,20460,22350,48950,32976,25124, 
 分配股利、利润或偿付利息所支付的现金(万元),2691,2387,215,1744,789,515,237,1893,1032,702,1913,1516,1302,1456, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,493,55,55,55,151,118,118,322,143,--,19691, 
 筹资活动现金流出小计(万元),14291,12687,215,78937,30244,27970,13091,34904,28775,21279,24586,50609,34278,46271, 
 筹资活动产生的现金流量净额(万元),10159,313,7785,26041,44234,2130,2909,-6244,-115,-1719,6514,691,-4806,-8913, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-14663,-6949,-2092,21189,35892,-544,1110,-1396,-1538,-2447,-1931,672,-1847,1331, 
 加:期初现金及现金等价物余额(万元),22394,22394,22394,1205,1205,1205,1205,2600,2600,2600,4531,3859,5706,4375, 
 期末现金及现金等价物余额(万元),7731,15445,20302,22394,37096,660,2314,1205,1062,154,2600,4531,3859,5706, 
 净利润(万元),--,7285,--,7195,--,--,--,6781,--,--,5563,5706,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-459,--,1258,--,--,--,442,--,--,631,603,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,148,--,360,--,--,--,338,--,--,336,334,--,--, 
 无形资产摊销(万元),--,5,--,15,--,--,--,15,--,--,15,11,--,--, 
 长期待摊费用摊销(万元),--,94,--,189,--,--,--,291,--,--,360,275,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,63,--,--,--,-5,--,--,-36,5,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,405,--,1830,--,--,--,2070,--,--,2282,1701,--,--, 
 投资损失(万元),--,-203,--,-482,--,--,--,-524,--,--,-487,-134,--,--, 
 递延所得税资产减少(万元),--,75,--,259,--,--,--,19,--,--,-335,-142,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-7747,--,-12759,--,--,--,1887,--,--,2931,-7020,--,--, 
 经营性应收项目的减少(万元),--,-11836,--,-9572,--,--,--,-12754,--,--,-21126,-10990,--,--, 
 经营性应付项目的增加(万元),--,-9602,--,14696,--,--,--,6594,--,--,1991,10363,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-21833,--,3054,--,--,--,5154,--,--,-7875,712,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),7731,15445,20302,22394,37096,660,2314,1205,1062,154,2600,4531,3859,5706, 
 现金的期初余额(万元),22394,22394,22394,1205,1205,1205,1205,2600,2600,2600,4531,3859,5706,4375, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-14663,-6949,-2092,21189,35892,-544,1110,-1396,-1538,-2447,-1931,672,-1847,1331, 

