 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 支付的其他与经营活动有关的现金(万元),3332,2423,3456,4038,2594,1719,3634,1540,4547,3278,682,4244,2701,2004, 
 经营活动现金流出小计(万元),64039,40892,21138,65798,40482,30153,66966,32057,66197,52789,15946,45142,37150,30574, 
 经营活动产生的现金流量净额(万元),3622,1006,-1185,10450,11312,7920,6615,6762,8612,8397,-1449,10495,8902,2339, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,5,5,0,0,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),147,109,--,115,81,62,238,113,261,148,29,255,75,4, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),147,109,0,115,81,62,243,118,261,148,29,255,75,4, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9244,2967,1855,8023,9102,7780,9450,4166,13342,10030,2401,5652,4131,1644, 
 投资所支付的现金(万元),87,22,22,22,22,22,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,2,2,2,--,--,183,126,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),9332,2989,1877,8047,9126,7803,9450,4166,13525,10156,2401,5652,4131,1644, 
 投资活动产生的现金流量净额(万元),-9184,-2879,-1877,-7932,-9045,-7741,-9207,-4048,-13264,-10008,-2372,-5397,-4055,-1640, 
 吸收投资收到的现金(万元),--,--,--,37602,--,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),10392,5593,1693,15073,12037,9545,20536,11880,25445,21206,8764,19007,16258,16758, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1600,651,--,0,--,--,1327,168,300,--,--,--,--,--, 
 筹资活动现金流入小计(万元),11993,6244,1693,52675,12037,9545,21863,12048,25744,21206,8764,19007,16258,16758, 
 偿还债务支付的现金(万元),12549,8052,5125,14720,10218,6589,16330,11849,21006,17255,6616,14814,19269,11461, 
 分配股利、利润或偿付利息所支付的现金(万元),2318,2176,194,1830,1612,1444,1732,1391,1227,1044,109,1068,860,831, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,513,1874,5782,548,638,--,--,--,171,667,3100,298,1641, 
 筹资活动现金流出小计(万元),14867,10741,7192,22332,12377,8671,18061,13240,22233,18470,7393,18982,20427,13933, 
 筹资活动产生的现金流量净额(万元),-2874,-4497,-5500,30343,-341,874,3802,-1193,3511,2737,1372,24,-4169,2825, 
 汇率变动对现金及现金等价物的影响(万元),-174,-149,-49,162,375,30,1153,321,113,55,-3,-506,-82,-238, 
 现金及现金等价物净增加额(万元),-8611,-6520,-8610,33024,2302,1083,2362,1842,-1029,1181,-2453,4615,595,3286, 
 加:期初现金及现金等价物余额(万元),44805,44805,44805,11781,11781,11781,9419,9419,10447,10447,10637,5832,5237,1951, 
 期末现金及现金等价物余额(万元),36194,38286,36195,44805,14083,12863,11781,11261,9419,11628,8184,10447,5832,5237, 
 净利润(万元),--,6382,--,7716,5583,4089,9481,5181,7985,--,1844,6888,5601,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,403,--,212,-24,51,258,586,557,--,101,271,5,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2214,--,3510,2553,1603,2903,1273,1999,--,400,1414,1182,--, 
 无形资产摊销(万元),--,75,--,121,82,42,71,34,57,--,8,23,22,--, 
 长期待摊费用摊销(万元),--,132,--,219,157,95,157,73,23,--,--,10,21,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,9,--,--,--,--,-0,--,--,-3,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,21,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,297,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,820,--,426,37,-8,-700,-152,310,--,175,818,606,--, 
 投资损失(万元),--,13,--,5,2,2,-40,--,183,--,15,-141,--,--, 
 递延所得税资产减少(万元),--,-109,--,2,26,46,63,-68,-254,--,-54,-32,-26,--, 
 递延所得税负债增加(万元),--,17,--,-9,-6,9,9,--,--,--,--,--,--,--, 
 存货的减少(万元),--,1346,--,-1572,-179,1883,415,607,-7743,--,-1119,-564,-656,--, 
 经营性应收项目的减少(万元),--,-13190,--,-8080,-1915,-310,1483,706,907,--,-4742,-4906,-91,--, 
 经营性应付项目的增加(万元),--,2903,--,7891,4997,417,-7485,-1478,4565,--,1626,6715,2239,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1006,--,10450,11312,7920,6615,6762,8612,--,-1449,10495,8902,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),36194,--,36195,44805,14083,12863,11781,5039,9419,11628,3549,10447,4924,5237, 
 现金的期初余额(万元),44805,--,44805,11781,11781,11781,9419,5544,10447,10447,7027,5832,5207,1951, 
 现金等价物的期末余额(万元),--,38286,--,--,--,--,--,6221,--,--,4635,--,908,--, 
 现金等价物的期初余额(万元),--,44805,--,--,--,--,--,3874,--,--,3611,--,30,--, 
 现金及现金等价物的净增加额(万元),-8611,-6520,-8610,33024,2302,1083,2362,1842,-1029,1181,-2453,4615,595,3286, 

