 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31, 
 支付给职工以及为职工支付的现金(万元),14525,50442,38503,26018,13174,56212,39948,26936,14163,56119,41503,27488,13031,50999,37683,24886,--,45222,32831,21660,--,41901,21465,42211,33282,23455,21348,21913,13946, 
 支付的各项税费(万元),3314,17843,12750,8233,3812,15703,13855,11409,7333,24331,16855,11136,5153,23447,16301,10884,--,10130,5888,4269,--,7854,3200,7015,5481,3223,4687,3543,572, 
 支付的其他与经营活动有关的现金(万元),1355,5900,4463,2929,1391,5644,3817,2076,984,3889,2655,1729,788,4646,3178,1509,--,3414,2268,1452,--,3416,1619,4638,4238,3415,2279,2512,1584, 
 经营活动现金流出小计(万元),70747,283740,215616,143423,70701,261156,191160,128032,66973,272359,198899,131842,64945,252338,187399,125264,--,223557,165567,112443,--,244322,117602,244003,230849,179974,155581,175892,105562, 
 经营活动产生的现金流量净额(万元),20165,68332,43540,25296,18731,56884,41607,17329,9412,56694,33398,12921,11336,28484,20515,10695,7254,53552,30976,20813,9184,51053,22742,41433,18958,2375,39314,6400,23578, 
 收回投资所收到的现金(万元),7956,104,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),503,249,4,--,0,141,141,140,126,617,947,16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,251,12,--,--,223,55,28,16,241,233,233,230,57,47,39,--,87,87,0,--,49,--,2,68,68,81,1,10, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,87,87,87,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),8458,604,30,0,0,364,196,169,142,945,1267,336,230,57,47,39,--,87,87,0,--,49,0,2,68,68,81,1,10, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5548,21195,11415,4677,2216,13222,9488,5494,3190,10858,7533,3881,1975,9015,6714,2852,--,4655,3743,1579,--,6806,3925,12204,22004,19715,8871,14085,20294, 
 投资所支付的现金(万元),450,46812,5657,3072,--,7428,750,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3777,3809,4590, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,56,--,--,47,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5998,68006,17072,7750,2216,20650,10238,5494,3190,10858,7533,3881,1975,9015,6714,2852,--,4655,3743,1579,--,6806,3925,12260,22004,19715,12696,17894,24884, 
 投资活动产生的现金流量净额(万元),2460,-67403,-17041,-7750,-2215,-20286,-10041,-5325,-3049,-9913,-6266,-3545,-1745,-8958,-6667,-2813,--,-4568,-3656,-1579,-594,-6757,-3925,-12258,-21936,-19647,-12615,-17893,-24875, 
 吸收投资收到的现金(万元),68,1613,1255,--,--,10389,10389,10389,--,--,--,--,--,132041,137790,137790,--,--,--,--,--,--,--,--,--,--,--,--,3400, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3146,3146,23170,57164,50673,35144,71695,24462, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),121,2843,2500,1444,31,1959,1738,1695,36,3363,2748,2265,524,1039,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),189,4455,3755,1444,31,12348,12127,12084,36,3363,2748,2265,524,133079,137790,137790,--,0,0,0,--,3146,3146,23170,57164,50673,35144,71695,27862, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10245,10245,8886,--,21322,14762,35181,40564,26714,43489,61010,--, 
 分配股利、利润或偿付利息所支付的现金(万元),--,74653,74653,49738,--,22005,22005,22005,--,8313,8313,8313,--,2934,2861,--,--,21,21,21,--,462,265,699,817,581,661,1430,194, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1233,412,412,339,9,107,110,107,--,--,--,--,--,544,6294,5844,--,--,--,--,--,--,--,--,--,--,4684,1620,30830, 
 筹资活动现金流出小计(万元),1233,75065,75065,50077,9,22112,22115,22112,0,8313,8313,8313,0,3478,9155,5844,--,10265,10265,8906,--,21784,15028,35880,41381,27295,48834,64060,31025, 
 筹资活动产生的现金流量净额(万元),-1044,-70610,-71310,-48633,21,-9765,-9988,-10028,36,-4950,-5565,-6048,524,129601,128635,131946,--,-10265,-10265,-8906,-9685,-18638,-11882,-12710,15783,23378,-13690,7635,-3162, 
 汇率变动对现金及现金等价物的影响(万元),-5057,-10249,-8384,-4488,-899,10127,3417,2459,-846,4479,2486,803,567,377,440,482,--,-2385,-1799,-1411,-495,-335,318,-1423,-952,-564,-47,-845,-251, 
 现金及现金等价物净增加额(万元),16524,-79930,-53195,-35575,15638,36960,24994,4434,5554,46310,24053,4130,10683,149504,142923,140310,--,36334,15256,8916,-1590,25323,7253,15042,11853,5542,12963,-4703,-4710, 
 加:期初现金及现金等价物余额(万元),260262,340192,340192,340192,340192,303232,303232,303232,303232,256922,256922,256922,256922,107418,107418,107418,--,71084,71084,71084,--,45761,45761,30719,18866,18913,5903,10606,15317, 
 期末现金及现金等价物余额(万元),276786,260262,286997,304617,355830,340192,328226,307666,308785,303232,280975,261052,267605,256922,250341,247729,--,107418,86340,80001,--,71084,53014,45761,30719,24456,18866,5903,10606, 
 净利润(万元),--,55306,--,25253,--,58843,--,25119,--,46734,--,18835,--,36096,--,15231,--,32165,--,13799,--,32844,--,29052,--,--,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-197,--,-196,--,518,--,-254,--,296,--,241,--,-249,--,-650,--,381,--,136,--,-193,--,544,--,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,10854,--,5386,--,10803,--,5390,--,10933,--,5435,--,10314,--,5107,--,10318,--,5159,--,10016,--,9977,--,--,--,--,--, 
 无形资产摊销(万元),--,23,--,11,--,23,--,11,--,23,--,11,--,23,--,11,--,23,--,11,--,23,--,23,--,--,--,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,383,--,57,--,48,--,1,--,-7,--,--,--,2,--,3,--,-3,--,2,--,--,--,--,--, 
 固定资产报废损失(万元),--,396,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,906,--,284,--,-253,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,8405,--,3044,--,-12085,--,-4152,--,-7842,--,-1538,--,--,--,--,--,21,--,21,--,452,--,689,--,--,--,--,--, 
 投资损失(万元),--,-241,--,--,--,-192,--,-180,--,-617,--,-5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-179,--,-6,--,-296,--,136,--,435,--,-352,--,-84,--,-39,--,-807,--,-805,--,-52,--,-35,--,--,--,--,--, 
 递延所得税负债增加(万元),--,-51,--,-49,--,61,--,1,--,10,--,13,--,-29,--,19,--,46,--,11,--,-2,--,-3,--,--,--,--,--, 
 存货的减少(万元),--,-1472,--,1154,--,-3174,--,2280,--,4156,--,-482,--,-6225,--,-3804,--,1366,--,-571,--,7002,--,5706,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,-1565,--,-1256,--,-8496,--,-9000,--,-357,--,-6283,--,-14022,--,1939,--,2184,--,7842,--,7987,--,-8884,--,--,--,--,--, 
 经营性应付项目的增加(万元),--,-5657,--,-9562,--,8544,--,-2080,--,2875,--,-2955,--,2667,--,-7119,--,7854,--,-4792,--,-7020,--,4363,--,--,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1803,--,1231,--,2206,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,68332,--,25296,--,56884,--,17329,--,56694,--,12921,--,28484,--,10695,--,53552,--,20813,--,51053,--,41433,--,--,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),276786,260262,286997,304617,355830,340192,328226,307666,308785,303232,280975,261052,267605,256922,250341,247729,--,107418,86340,80001,--,71084,53014,45761,30719,24456,18866,5903,10606, 
 现金的期初余额(万元),260262,340192,340192,340192,340192,303232,303232,303232,303232,256922,256922,256922,256922,107418,107418,107418,--,71084,71084,71084,--,45761,45761,30719,18866,18913,5903,10606,15317, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),16524,-79930,-53195,-35575,15638,36960,24994,4434,5554,46310,24053,4130,10683,149504,142923,140310,--,36334,15256,8916,--,25323,7253,15042,11853,5542,12963,-4703,-4710, 

