 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 取得投资收益所收到的现金(万元),--,90,--,--,--,--,--,--,--,301,301,301,--,108,--,108,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,8,8,--,--,--,--,--,--,3,3,--,--,--,--,--,--,--,--,3,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,92,--,--,180,180,--,--,3860,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,150, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),300,100,100,0,0,180,180,0,0,4164,304,301,0,108,--,108,0,0,--,3,150, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3526,60871,42077,23714,4332,21353,7423,3826,2183,6596,4357,2855,2174,4506,--,1346,687,2532,--,1819,1972, 
 投资所支付的现金(万元),1887,27478,23747,17267,--,61307,6448,6208,--,15143,--,--,--,9675,--,--,--,--,--,3000,3000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),13029,647,2200,--,1,1252,1762,336,286,2312,--,--,--,--,--,--,--,--,--,--,2000, 
 支付的其他与投资活动有关的现金(万元),11,900,614,98,7,999,--,--,--,--,250,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),18453,89896,68638,41080,4340,84911,15632,10371,2469,24050,4607,2855,2174,14181,--,1346,687,2532,--,4819,6972, 
 投资活动产生的现金流量净额(万元),-18153,-89797,-68538,-41080,-4340,-84731,-15452,-10371,-2469,-19886,-4303,-2554,-2174,-14073,--,-1238,-687,-2532,-1165,-4817,-6822, 
 吸收投资收到的现金(万元),--,-1062,-1067,-470,--,206950,207267,8697,--,18230,18230,17930,17930,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),3000,51000,48000,--,--,--,--,--,--,24884,--,--,--,5500,--,5000,--,--,--,2430,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),3334,--,145,--,--,16200,16200,--,--,--,--,--,--,--,--,--,--,--,--,1400,--, 
 筹资活动现金流入小计(万元),6334,49938,47078,-470,0,223150,223467,8697,0,43114,18230,17930,17930,5500,--,5000,0,0,--,3830,0, 
 偿还债务支付的现金(万元),3000,48000,--,--,--,24935,14935,--,--,5500,5500,5500,500,--,--,--,--,--,--,2430,500, 
 分配股利、利润或偿付利息所支付的现金(万元),48,1861,1206,--,--,845,823,451,--,1102,1102,1102,69,979,--,773,--,1155,--,361,13, 
 其中：子公司支付给少数股东的股利、利润(万元),--,215,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3,3335,25165,0,1,92,92,12,--,16855,581,581,583,--,--,--,--,--,--,1400,191, 
 筹资活动现金流出小计(万元),3051,53196,26371,0,1,25872,15851,464,0,23457,7183,7183,1152,979,--,773,0,1155,--,4191,703, 
 筹资活动产生的现金流量净额(万元),3283,-3258,20708,-470,-1,197278,207616,8233,0,19657,11047,10747,16778,4521,--,4227,0,-1155,-1144,-361,-703, 
 汇率变动对现金及现金等价物的影响(万元),-20,-29,-92,-25,-3,-378,-381,33,-1,-0,-0,-0,--,-0,--,--,--,--,--,--,0, 
 现金及现金等价物净增加额(万元),-28670,-69158,-37777,-41529,-10114,132171,194945,1059,-675,3382,5082,7246,12665,-5719,--,1650,-2595,1183,-5644,551,-4011, 
 加:期初现金及现金等价物余额(万元),72307,141467,141580,141467,141467,9296,9296,9296,25581,5914,5996,5996,5996,11633,--,11633,11633,10450,--,9899,13910, 
 期末现金及现金等价物余额(万元),43637,72309,103804,99938,131353,141467,204241,10355,24906,9296,11077,13242,18661,5914,--,13284,9039,11633,--,10450,9899, 
 净利润(万元),--,8109,--,1976,--,3674,--,745,--,2937,--,685,--,4610,--,770,--,4512,--,5460,4913, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,476,--,117,--,349,--,18,--,357,--,73,--,205,--,27,--,207,--,177,99, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,338,--,144,--,281,--,150,--,181,--,88,--,155,--,72,--,125,--,107,81, 
 无形资产摊销(万元),--,11359,--,4132,--,7917,--,2048,--,1812,--,772,--,1366,--,648,--,997,--,744,444, 
 长期待摊费用摊销(万元),--,184,--,22,--,40,--,74,--,16,--,6,--,6,--,1,--,--,--,21,28, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-7,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,20,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,526,--,17,--,590,--,386,--,186,--,132,--,--,--,3,--,--,--,1,13, 
 投资损失(万元),--,-2155,--,786,--,539,--,11,--,-582,--,136,--,-608,--,-166,--,-360,--,-491,40, 
 递延所得税资产减少(万元),--,-446,--,188,--,-747,--,-188,--,-336,--,-11,--,-35,--,78,--,-28,--,-101,-56, 
 递延所得税负债增加(万元),--,-87,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-492,--,-106,--,254,--,296,--,522,--,-173,--,-145,--,--,--,--,--,1,2, 
 经营性应收项目的减少(万元),--,5813,--,-5884,--,-15958,--,-2132,--,-6007,--,-1210,--,-2935,--,-2335,--,-2036,--,-875,-1610, 
 经营性应付项目的增加(万元),--,-2019,--,-2570,--,20238,--,445,--,2376,--,-1444,--,1213,--,-437,--,1454,--,663,-439, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,2327,--,1224,--,2825,--,1310,--,2148,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,23925,--,46,--,20002,--,3164,--,3611,--,-946,--,3833,--,-1339,--,4871,--,5728,3514, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),43637,72309,103804,99938,131353,141467,204241,10355,24906,9296,11077,13242,18661,5914,--,13284,9039,11633,--,10450,9899, 
 现金的期初余额(万元),72307,141467,141580,141467,141467,9296,9296,9296,25581,5914,5996,5996,5996,11633,--,11633,11633,10450,--,9899,13910, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-28670,-69158,-37777,-41529,-10114,132171,194945,1059,-675,3382,5082,7246,12665,-5719,--,1650,-2595,1183,--,551,-4011, 

