 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 经营活动产生的现金流量净额(万元),88562,61,1539,3991,-7698,4514,3246,1957,-7258,17239,14363,-2871,-4840,27666,27364,27305,9907,22332,24804,13890,-2134,21060,17766,5221,-5358,11850,12246,8872,27346,5128, 
 收回投资所收到的现金(万元),1169,65900,57900,42900,13500,110000,90500,64000,51250,154000,114500,68500,53000,86000,59000,43000,41000,46019,19,19,--,--,--,--,--,--,--,--,258,172, 
 取得投资收益所收到的现金(万元),650,488,422,658,229,1554,1259,1039,222,832,699,446,381,849,382,202,189,771,--,--,--,--,--,--,--,--,--,--,2,156, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),15,65,63,62,3,13,7,6,7,65,65,47,7,28,22,17,17,39,33,13,3,91,49,49,11,208,208,22,78,12, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),34240,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10,214,172,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),36073,66453,58385,43620,13732,111567,91766,65045,51479,154897,115264,68993,53387,86876,59404,43219,41206,46829,52,32,3,91,49,49,11,208,218,235,510,340, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1147,3931,2131,1804,1479,5216,5071,3386,2511,9568,8361,3806,4286,16810,10594,6813,2933,9930,5497,2198,459,5837,2584,1803,936,7259,3889,10332,5187,3172, 
 投资所支付的现金(万元),5110,52500,42000,31000,2164,105500,91500,66000,28500,172400,113500,67500,30000,91000,66000,50000,23000,69000,20000,20000,--,--,--,--,--,40,40,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,256,530,530,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),192905,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,265,37,17,--,--,297, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),199162,56431,44131,32804,3643,110716,96571,69386,31011,181968,121861,71306,34286,107810,76594,56813,25933,78930,25497,22198,459,6093,3114,2333,1201,7337,3946,10332,5187,3469, 
 投资活动产生的现金流量净额(万元),-163088,10022,14254,10816,10088,851,-4805,-4342,20468,-27072,-6597,-2313,19101,-20933,-17190,-13594,15272,-32100,-25444,-22167,-456,-6002,-3065,-2284,-1190,-7128,-3728,-10097,-4676,-3129, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,485,485,485,485,598,598,598,598,3351,3351,3351,3370,65114,65114,65114,65114,--,--,--,35,79, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,485,485,485,485,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,35,79, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,2500,2000,5700,5900,11300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,225,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,0,0,0,0,0,0,485,485,485,485,598,598,598,598,3351,3351,3351,3370,65114,65114,65114,65339,2500,2000,5700,5935,11379, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,2500,2500,2500,2500,3700,3200,5900,8300,11300, 
 分配股利、利润或偿付利息所支付的现金(万元),--,5330,5330,5666,--,8899,8869,8899,--,12280,12259,12203,--,10074,10074,10074,38,7088,7089,7088,67,3519,3459,3451,33,145,77,4284,5297,933, 
 其中：子公司支付给少数股东的股利、利润(万元),--,166,140,140,--,543,543,543,--,263,263,263,--,263,263,263,--,368,368,368,--,126,--,--,--,--,--,1475,2180,500, 
 支付其他与筹资活动有关的现金(万元),14875,4945,2584,2584,--,2,2,2,--,4049,3977,--,--,2265,2265,2265,2265,11906,8507,--,--,1011,2051,1025,25,7,7,--,--,--, 
 筹资活动现金流出小计(万元),14875,10274,7914,8250,0,8901,8871,8901,0,16329,16236,12203,0,12339,12339,12339,2303,18994,15596,7088,67,7030,8010,6977,2558,3851,3283,10184,13597,12233, 
 筹资活动产生的现金流量净额(万元),-14875,-10274,-7914,-8250,0,-8901,-8871,-8901,0,-15844,-15751,-11718,485,-11741,-11741,-11741,-1706,-15643,-12245,-3738,3303,58084,57104,58137,62781,-1351,-1283,-4484,-7662,-854, 
 汇率变动对现金及现金等价物的影响(万元),-3034,-243,-129,-52,-32,197,63,-1,-11,372,65,211,-27,-187,-25,72,30,-409,-91,-93,-39,-127,-56,-14,31,-68,-0,-223,-651,28, 
 现金及现金等价物净增加额(万元),-92435,-434,7750,6505,2358,-3339,-10367,-11287,13199,-25305,-7920,-16691,14720,-5195,-1593,2041,23503,-25820,-12976,-12107,673,73015,71748,61060,56264,3302,7235,-5932,14356,1173, 
 加:期初现金及现金等价物余额(万元),323471,44083,44083,44083,44083,47422,47422,47422,48422,72727,72727,72727,72727,77922,77922,77922,77922,103742,103742,103742,103742,30727,31001,31001,30727,27424,27424,33356,19000,17827, 
 期末现金及现金等价物余额(万元),231036,43648,51833,50588,46441,44083,37055,36135,61620,47422,64807,56036,87447,72727,76329,79964,101425,77922,90766,91635,104415,103742,102749,92061,86991,30727,34659,27424,33356,19000, 
 净利润(万元),--,7063,--,2687,--,16948,--,9257,--,23441,--,10133,--,24282,--,9141,--,18752,--,7370,--,15352,--,5943,--,13665,5736,14504,10715,6131, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1626,--,917,--,3744,--,1559,--,3756,--,1170,--,2654,--,516,--,2380,--,471,--,930,--,-493,--,1492,900,717,341,217, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,5401,--,2694,--,5035,--,2379,--,4604,--,2266,--,3330,--,1566,--,2902,--,1431,--,2549,--,1228,--,2139,1010,1624,1111,1102, 
 无形资产摊销(万元),--,463,--,233,--,554,--,284,--,479,--,214,--,234,--,104,--,257,--,143,--,306,--,144,--,172,81,131,95,74, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,1,--,3,--,1,--,5,--,2,--,5,2,5,3,2, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-5,--,-5,--,8,--,2,--,13,--,-2,--,16,--,-6,--,-0,--,-4,--,-1,--,-1,--,7,7,32,16,-9, 
 固定资产报废损失(万元),--,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6,--,1,--,1,--,--,--,1,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,33,--,27,--,145,77,182,197,433, 
 投资损失(万元),--,-488,--,-658,--,-1554,--,-1039,--,-846,--,-446,--,-849,--,-202,--,-771,--,--,--,--,--,--,--,39,-8,-214,-174,236, 
 递延所得税资产减少(万元),--,465,--,84,--,-906,--,274,--,-2904,--,-186,--,-465,--,-80,--,-369,--,-71,--,-150,--,72,--,-225,-130,-88,-38,-65, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--, 
 存货的减少(万元),--,9365,--,2776,--,-2158,--,-431,--,9050,--,10406,--,-4851,--,-3785,--,707,--,1167,--,-10026,--,-9701,--,-9927,-5726,1078,-3237,-2065, 
 经营性应收项目的减少(万元),--,-8833,--,2912,--,-7968,--,1169,--,-10129,--,-6705,--,-18053,--,-114,--,-19187,--,-8032,--,-11069,--,-2273,--,-9900,-1690,-13322,-6223,-3870, 
 经营性应付项目的增加(万元),--,-15789,--,-8107,--,-10111,--,-12129,--,-12126,--,-20805,--,18138,--,18441,--,13980,--,9639,--,22521,--,10273,--,14237,11989,4223,24540,2943, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,789,--,460,--,922,--,632,--,1900,--,1085,--,3229,--,1723,--,3672,--,1773,--,609,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,61,--,3991,--,4514,--,1957,--,17239,--,-2871,--,27666,--,27305,--,22332,--,13890,--,21060,--,5221,--,11850,12246,8872,27346,5128, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),231036,43648,51833,50588,46441,44083,37055,36135,61620,47422,64807,56036,87447,72727,76329,79964,101425,77922,90766,91635,104415,103742,102749,92061,86991,30727,34659,27424,33356,19000, 
 现金的期初余额(万元),323471,44083,44083,44083,44083,47422,47422,47422,48422,72727,72727,72727,72727,77922,77922,77922,77922,103742,103742,103742,103742,30727,31001,31001,30727,27424,27424,33356,19000,17827, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-92435,-434,7750,6505,2358,-3339,-10367,-11287,13199,-25305,-7920,-16691,14720,-5195,-1593,2041,23503,-25820,-12976,-12107,673,73015,71748,61060,56264,3302,7235,-5932,14356,1173, 

