 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),319,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),15430,91350,70991,49879,43158,206308,148458,111242,47801,298945,247107,112490,53108,237171,182544,116168,303447,256769,99225, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1726,11624,10891,3967,708,8733,954,3120,250,7633,4058,1957,431,5044,2036,2328,10804,8709,1545, 
 投资所支付的现金(万元),546,66808,52200,37000,9700,217645,153808,126908,57863,326607,280108,151654,52700,235470,181200,115300,302210,255540,98600, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,8969,17969,17969,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2272,78433,63091,40967,10408,235348,172731,147997,58113,334241,284165,153611,53131,240514,183236,117628,313014,264249,100145, 
 投资活动产生的现金流量净额(万元),13158,12918,7900,8912,32749,-29040,-24273,-36755,-10312,-35296,-37058,-41121,-23,-3343,-693,-1460,-9567,-7481,-921, 
 吸收投资收到的现金(万元),--,45,45,45,--,2632,2632,--,--,51476,51476,51476,--,--,--,--,--,--,20857, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,45,45,45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),4331,18206,11391,9019,4271,4991,10855,10527,1452,11814,11814,11814,7450,6258,6258,6258,10270,5740,6350, 
 筹资活动现金流入小计(万元),4331,18251,11436,9064,4271,7623,13487,10527,1452,63290,63290,63290,7450,6258,6258,6258,10270,5740,27207, 
 偿还债务支付的现金(万元),--,--,--,--,--,1500,1800,1500,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),--,1200,1203,1200,--,31,27,20,--,8000,7672,--,--,8458,7559,458,6153,7389,12242, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),360,18319,16954,8983,2164,13032,7421,3150,1181,2892,2004,4062,1476,11814,12575,5606,6258,10270,5740, 
 筹资活动现金流出小计(万元),360,19609,18157,10273,2164,14563,9248,4670,1181,10892,9676,4062,1476,20272,20134,6064,12410,17658,17982, 
 筹资活动产生的现金流量净额(万元),3971,-1358,-6721,-1210,2107,-6940,4239,5857,270,52398,53614,59228,5975,-14014,-13876,194,-2141,-11918,9225, 
 汇率变动对现金及现金等价物的影响(万元),--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-4,--,--, 
 现金及现金等价物净增加额(万元),7974,1159,3452,6490,36033,-24901,-9393,-18850,-4624,1697,4450,11827,921,3640,14250,18556,-9448,8980,26182, 
 加:期初现金及现金等价物余额(万元),16444,15285,15285,15285,21994,40186,40186,40186,39986,38489,38489,38489,38489,34849,34849,34849,44297,35316,9134, 
 期末现金及现金等价物余额(万元),24418,16444,18737,21775,58027,15285,30793,21336,35362,40186,42939,50315,39410,38489,49098,53405,34849,44297,35316, 
 净利润(万元),--,3734,--,4113,--,4489,--,4367,--,7943,--,5840,--,12610,--,--,15173,17621,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1338,--,568,--,1166,--,319,--,60,--,17,--,19,--,--,-4,-57,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3133,--,1462,--,2339,--,1059,--,1809,--,882,--,807,--,--,518,419,--, 
 无形资产摊销(万元),--,457,--,211,--,316,--,123,--,111,--,55,--,110,--,--,109,159,--, 
 长期待摊费用摊销(万元),--,453,--,224,--,371,--,167,--,304,--,152,--,93,--,--,74,73,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-16,--,-9,--,3,--,3,--,-13,--,-0,--,-30,--,--,1,27,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,163,--,60,--,88,--,21,--,--,--,--,--,--,--,--,4,--,--, 
 投资损失(万元),--,-715,--,-333,--,-1480,--,-857,--,-2430,--,-1144,--,-1619,--,--,-1235,-1227,--, 
 递延所得税资产减少(万元),--,-8,--,-8,--,53,--,30,--,26,--,17,--,-266,--,--,34,-57,--, 
 递延所得税负债增加(万元),--,-64,--,-33,--,-95,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,3923,--,-3787,--,-6330,--,566,--,-2663,--,-5714,--,-1652,--,--,1314,-295,--, 
 经营性应收项目的减少(万元),--,-17174,--,-11732,--,-11432,--,-7828,--,-1278,--,-1487,--,-228,--,--,-448,-122,--, 
 经营性应付项目的增加(万元),--,-6130,--,7779,--,20904,--,14078,--,-19469,--,-4914,--,10950,--,--,-13518,11679,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,503,--,273,--,688,--,--,--,196,--,16,--,203,--,--,241,159,--, 
 经营活动产生现金流量净额(万元),--,-10401,--,-1213,--,11079,--,12048,--,-15405,--,-6280,--,20998,--,--,2264,28379,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),24418,16444,18737,21775,58027,15285,30793,21336,35362,40186,42939,50315,39410,38489,49098,53405,34849,44297,35316, 
 现金的期初余额(万元),16444,15285,15285,15285,21994,40186,40186,40186,39986,38489,38489,38489,38489,34849,34849,34849,44297,35316,9134, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),7974,1159,3452,6490,36033,-24901,-9393,-18850,-4624,1697,4450,11827,921,3640,14250,18556,-9448,8980,26182, 

