 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 收到的税费返还(万元),4315,2477,1756,4247,3323,2291,1883,6974,4963,2284,1381,4371,3071,2326,1983,4549,2015,1623,734,3569,2819,1970,685,2281,1067,1531,912, 
 收到的其他与经营活动有关的现金(万元),3226,2149,1564,2080,1250,993,150,1447,769,564,109,916,810,225,111,455,849,338,240,357,24,56,231,331,635,577,3226, 
 经营活动现金流入小计(万元),74857,40933,30668,118293,91571,77047,40847,122672,94409,59574,32015,101847,87174,61956,39397,80640,50799,32781,22858,77830,62154,41019,22297,67616,56107,43351,31311, 
 购买商品、接受劳务支付的现金(万元),36888,20629,17858,44593,36693,26243,13815,56009,43987,30817,18921,60401,49668,32028,14580,44580,36528,25224,17881,45844,36265,23010,10177,40913,37896,30821,17566, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),20906,13759,5595,29251,21519,15250,7324,21798,16487,11445,5951,18394,12847,9317,5308,14008,9880,6624,3385,10811,7651,5842,3556,8395,5987,3920,3129, 
 支付的各项税费(万元),5398,4639,1355,6057,4295,3704,1638,8911,7112,3508,1358,6219,4140,3171,1379,3572,2779,2399,917,3972,2916,2454,1501,2328,2249,1866,548, 
 支付的其他与经营活动有关的现金(万元),11037,5383,2786,9446,9169,4191,2862,7421,6018,3460,1826,5602,6733,3230,1541,6287,10559,3770,2246,5798,3821,2594,1419,4560,3431,3168,6869, 
 经营活动现金流出小计(万元),74229,44410,27594,89347,71676,49388,25639,94139,73603,49230,28057,90615,73388,47746,22808,68448,59747,38017,24429,66424,50653,33900,16653,56195,49564,39775,28112, 
 经营活动产生的现金流量净额(万元),629,-3477,3074,28946,19895,27659,15208,28533,20806,10344,3959,11231,13786,14210,16589,12192,-8948,-5236,-1572,11405,11501,7119,5644,11421,6543,3575,3199, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,2000,2100,2000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,9,--,--, 
 取得投资收益所收到的现金(万元),249,249,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),634,615,615,8,9,8,8,229,222,222,221,296,--,--,-7,2,12,0,--,59,53,58,--,1,5,13,--, 
 处置子公司及其他营业单位收到的现金净额(万元),6990,--,--,--,--,--,--,467,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),56,56,55,255,96,90,90,55,105,105,55,725,1381,73,0,134,168,88,--,307,148,149,13,83,37,29,48, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),7929,920,670,263,105,98,98,2752,2427,2327,2276,1021,1381,73,-7,136,179,88,0,366,201,207,13,84,51,42,48, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12098,10180,6278,15867,12223,9906,6304,18857,16192,10528,6302,42403,34351,24379,14504,33696,26303,16225,10350,18626,11788,7297,4191,13051,8148,3485,287, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,3530,110,50,50,8870,2370,2310,--,--,--,--,--,--,--,--,--,848,100,3904,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,11706,11706,11706,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,502, 
 支付的其他与投资活动有关的现金(万元),24,24,24,4460,4890,4843,35,141,227,215,156,165,134,--,4,511,29,29,33,144,178,110,--,43,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),12122,10204,6302,32033,28819,26456,6339,22529,16529,10793,6508,51438,36855,26690,14508,34207,26332,16254,10383,18770,11966,7407,4191,13942,8248,7389,789, 
 投资活动产生的现金流量净额(万元),-4193,-9284,-5632,-31769,-28714,-26357,-6241,-19777,-14103,-8467,-4232,-50417,-35475,-26617,-14515,-34071,-26152,-16166,-10383,-18404,-11765,-7200,-4178,-13858,-8197,-7347,-741, 
 吸收投资收到的现金(万元),144950,144950,-94,--,--,--,--,6578,3213,3213,--,5850,--,--,--,28903,28903,28903,28103,--,--,--,--,--,2277,8163,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,3500,--,--,--,--,--,--,--,800,800,800,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),62088,51191,18920,109395,70172,53311,24930,106696,82933,68793,28434,114129,80236,57547,29019,81333,54715,33881,13739,45457,30556,19252,13243,43887,29164,28831,27675, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),342,--,--,1874,--,--,--,--,387,663,481,2063,310,971,--,356,2,--,46,--,--,--,--,--,331,2472,5030, 
 筹资活动现金流入小计(万元),207380,196141,18826,111269,70172,53311,24930,113273,86533,72669,28916,122042,80546,58518,29019,110592,83620,62783,41888,45457,30556,19252,13243,43887,31772,39466,32706, 
 偿还债务支付的现金(万元),54036,37661,21777,116942,92048,66592,9604,81009,72223,56318,26917,88361,58495,45879,25839,59295,36567,24655,8410,42458,29370,22172,8532,39053,27112,24869,28838, 
 分配股利、利润或偿付利息所支付的现金(万元),5166,3737,1249,7603,5935,5082,1266,5583,4500,3541,1005,4782,3419,3012,1929,2691,2021,1629,269,890,690,453,220,935,472,409,557, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),5036,1,--,474,76,76,18314,1025,4,2,1,7510,6199,5920,5933,6579,--,71,--,325,116,167,118,495,610,4554,1499, 
 筹资活动现金流出小计(万元),64238,41399,23025,125020,98059,71750,29184,87617,76727,59861,27924,100654,68114,54811,33701,68566,38587,26355,8679,43674,30176,22792,8870,40483,28194,29833,30894, 
 筹资活动产生的现金流量净额(万元),143142,154742,-4200,-13751,-27887,-18439,-4254,25657,9805,12808,992,21388,12432,3707,-4681,42026,45032,36429,33209,1784,379,-3540,4373,3405,3578,9633,1812, 
 汇率变动对现金及现金等价物的影响(万元),253,-137,-101,-312,326,330,-1,815,485,167,110,-299,-102,14,-752,-396,-322,3,33,-11,-40,-97,-178,54,-48,-387,19, 
 现金及现金等价物净增加额(万元),139830,141843,-6859,-16886,-36381,-16807,4712,35228,16994,14852,828,-18097,-9359,-8687,-3360,19751,9610,15029,21287,-5226,75,-3718,5660,1022,1877,5474,4288, 
 加:期初现金及现金等价物余额(万元),27730,27730,27730,44616,44616,44616,44643,9388,9388,9388,9388,27485,27485,27485,27485,7734,7734,7734,7734,12960,12960,12960,12960,11938,10061,4587,300, 
 期末现金及现金等价物余额(万元),167560,169573,20871,27730,8236,27809,49354,44616,26382,24240,10216,9388,18126,18798,24125,27485,17343,22763,29020,7734,13035,9242,18620,12960,11938,10061,4587, 
 净利润(万元),--,3173,--,9450,--,5525,--,16245,--,9032,--,10563,--,5308,--,12258,--,4162,--,10078,--,5559,--,8110,6190,4715,3371, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,674,--,794,--,-685,--,3114,--,539,--,18,--,-357,--,2073,--,788,--,569,--,21,--,797,517,420,-203, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,6105,--,10934,--,5061,--,7499,--,3308,--,5369,--,2306,--,2823,--,1047,--,1711,--,828,--,1399,1226,1038,992, 
 无形资产摊销(万元),--,354,--,685,--,331,--,441,--,208,--,229,--,80,--,128,--,53,--,64,--,32,--,64,36,34,31, 
 长期待摊费用摊销(万元),--,4,--,7,--,7,--,--,--,1,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-2246,--,91,--,5,--,1192,--,416,--,743,--,--,--,18,--,0,--,181,--,190,--,62,18,24,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,494,--,--,--,211,--,--,--,193,--,--,--, 
 公允价值变动损失(万元),--,-78,--,-106,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,3117,--,5041,--,2488,--,3887,--,1443,--,2803,--,1246,--,1452,--,303,--,596,--,321,--,863,441,367,532, 
 投资损失(万元),--,-231,--,25,--,17,--,58,--,15,--,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-414,--,-124,--,525,--,-488,--,-302,--,242,--,455,--,-302,--,41,--,-119,--,88,--,-268,-63,-167,319, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-6,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-4100,--,2271,--,-42,--,-3533,--,-4397,--,-9653,--,-1736,--,2800,--,2172,--,-6369,--,-1229,--,-3688,-2485,-2263,-2080, 
 经营性应收项目的减少(万元),--,-7322,--,2447,--,18357,--,-3665,--,12406,--,11223,--,8986,--,-19201,--,-4952,--,2688,--,4009,--,-5252,-1704,-5922,6199, 
 经营性应付项目的增加(万元),--,-2514,--,-2712,--,-3929,--,2920,--,-12324,--,-10310,--,-2079,--,9649,--,-8844,--,1795,--,-2701,--,9139,2368,5330,-5962, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,143,--,--,--,863,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-3477,--,28946,--,27659,--,28533,--,10344,--,11231,--,14210,--,12192,--,-5236,--,11405,--,7119,--,11421,6543,3575,3199, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),167560,169573,20871,27730,8236,27809,49354,44616,26382,24240,10216,9388,18126,18798,24125,27485,17343,22763,29020,7734,13035,9242,18620,12960,11938,10061,4587, 
 现金的期初余额(万元),27730,27730,27730,44616,44616,44616,44643,9388,9388,9388,9388,27485,27485,27485,27485,7734,7734,7734,7734,12960,12960,12960,12960,11938,10061,4587,300, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),139830,141843,-6859,-16886,-36381,-16807,4712,35228,16994,14852,828,-18097,-9359,-8687,-3360,19751,9610,15029,21287,-5226,75,-3718,5660,1022,1877,5474,4288, 

