 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 投资损失(万元),--,-208,--,-7,--,--,--,11,--,90,--,--,-99,-84, 
 递延所得税资产减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,5161,--,-3364,--,43,--,-37,--,-7964,-2735,-1290,511,-3045, 
 经营性应收项目的减少(万元),--,1533,--,-1573,--,2574,--,-6619,--,907,-215,-4398,-1247,-2324, 
 经营性应付项目的增加(万元),--,500,--,-2013,--,-1269,--,1028,--,-1075,-610,1143,-2515,2847, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-19,--,343,--,-19,--,-37,--,-9,-1,--,--,39, 
 经营活动产生现金流量净额(万元),--,10967,--,1296,--,4750,--,2123,--,-1631,-2161,1765,2915,2798, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),9742,11582,11972,7823,4644,8472,1261,6929,564,5734,2959,7152,5163,3554, 
 现金的期初余额(万元),10023,7823,10023,6929,6929,6929,6929,5734,5734,7152,7152,5163,3554,413, 
 现金等价物的期末余额(万元),--,--,--,2200,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,2200,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-281,1558,1948,3094,-2285,1543,-5668,1195,-5170,-1417,-4192,1989,1609,3141, 

