 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 取得借款收到的现金(万元),11100,43860,26500,14200,8700,8500,7000,7000,2500,15100,11100,9500,4900,15510,12510,4000,11700,7300,7998, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),11100,45330,27480,14690,8700,8500,7000,7000,2500,38059,34059,32459,4900,15510,12510,4000,11700,7300,7998, 
 偿还债务支付的现金(万元),6700,20500,12500,9200,7200,10100,8600,1600,1600,21210,18810,13210,3300,12900,8600,4100,7400,10498,6498, 
 分配股利、利润或偿付利息所支付的现金(万元),355,1605,1276,1129,52,1275,1186,1118,69,1354,1304,1205,222,1409,1251,981,806,411,473, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,78,--,--,--,1148,887,436,--,--,--,--,--,--,13, 
 筹资活动现金流出小计(万元),7055,22105,13776,10329,7252,11454,9786,2718,1669,23712,21000,14851,3522,14309,9851,5081,8206,10909,6984, 
 筹资活动产生的现金流量净额(万元),4045,23225,13704,4361,1448,-2954,-2786,4282,831,14347,13059,17608,1378,1201,2659,-1081,3494,-3609,1014, 
 汇率变动对现金及现金等价物的影响(万元),-0,-0,0,0,-0,0,0,0,-0,0,-0,-0,0,0,0,0,-0,-0,-0, 
 现金及现金等价物净增加额(万元),-135,-4083,2375,-1735,-1539,-1603,-6201,3714,1089,10941,11671,18633,-468,-1329,-5182,-802,3213,-2765,2245, 
 加:期初现金及现金等价物余额(万元),9634,13717,13717,13717,13717,15320,15320,15320,15320,4379,4379,4379,4379,5708,5708,5708,2495,5259,3014, 
 期末现金及现金等价物余额(万元),9499,9634,16092,11982,12178,13717,9119,19035,16409,15320,16050,23012,3911,4379,526,4906,5708,2495,5259, 
 净利润(万元),--,4233,--,1348,--,3531,--,1507,--,4111,--,1560,--,4615,--,1838,4306,3802,3330, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,425,--,161,--,89,--,110,--,-8,--,117,--,268,--,126,89,164,42, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,839,--,406,--,798,--,390,--,668,--,316,--,438,--,204,423,371,287, 
 无形资产摊销(万元),--,139,--,55,--,112,--,56,--,117,--,62,--,83,--,32,58,46,38, 
 长期待摊费用摊销(万元),--,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,-10,--,4,--,-165,--,1,--,--,--,--,2,-17,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,6,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,641,--,133,--,272,--,117,--,589,--,432,--,651,--,220,391,370,441, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-50,--,-23,--,-7,--,-16,--,5,--,-18,--,-37,--,-16,-13,-25,-6, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3083,--,-1237,--,-912,--,101,--,-1808,--,-1746,--,-298,--,243,-659,-626,-265, 
 经营性应收项目的减少(万元),--,-6475,--,-4525,--,-530,--,-1886,--,-2257,--,-626,--,-4607,--,-1134,-4437,-3507,-1143, 
 经营性应付项目的增加(万元),--,4455,--,396,--,1014,--,849,--,-1000,--,1112,--,171,--,-475,899,925,-1112, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1141,--,-3287,--,4357,--,1233,--,253,--,1209,--,1290,--,1036,1060,1504,1612, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),9499,9634,16092,11982,12178,13717,9119,19035,16409,15320,16050,23012,3911,4379,526,4906,5708,2495,5259, 
 现金的期初余额(万元),9634,13717,13717,13717,13717,15320,15320,15320,15320,4379,4379,4379,4379,5708,5708,5708,2495,5259,3014, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-135,-4083,2375,-1735,-1539,-1603,-6201,3714,1089,10941,11671,18633,-468,-1329,-5182,-802,3213,-2765,2245, 

