 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,63,161,--,80,367,--,819,--,--, 
 投资损失(万元),--,--,--,--,--,-1288,--,--,--,--, 
 递延所得税资产减少(万元),--,-9,12,--,-0,16,--,-64,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,1984,-9,--,991,2711,--,3489,--,--, 
 经营性应收项目的减少(万元),--,-4239,-1293,--,-2406,-861,--,-785,--,--, 
 经营性应付项目的增加(万元),--,631,-662,--,-688,-2289,--,-688,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,2129,3871,--,1671,4976,--,7412,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8453,3089,2211,1959,1725,354,1616,317,2271,2175, 
 现金的期初余额(万元),2211,2211,354,354,354,317,317,2271,2175,779, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),6242,878,1857,1605,1371,37,1299,-1954,96,1395, 

