 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-414,162,--,287,460,-555,-452, 
 经营性应收项目的减少(万元),--,-468,-1031,--,-589,3712,-3359,-701, 
 经营性应付项目的增加(万元),--,-712,958,--,1899,-3756,3794,1606, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,-25,268,--,-20,-40,-31,-25, 
 经营活动产生现金流量净额(万元),--,2110,6535,--,4196,4477,4267,3783, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),12305,3968,4339,3213,3273,1716,2689,2410, 
 现金的期初余额(万元),4339,4339,1716,1716,1716,2689,2410,1739, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),7966,-370,2622,1496,1557,-973,279,672, 

