 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 经营活动产生现金流量净额(万元),--,1556,--,-1479,--,1548,--,-481,--,2861,1062,1318,245,2745,862,--,2611,2915,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),13767,18604,16239,16256,17439,19959,13439,14090,17802,23055,3436,4033,3479,4877,3992,--,7057,6523,1987, 
 现金的期初余额(万元),18604,19959,19959,19959,19959,23055,23055,23055,23055,4877,4877,4877,4877,7057,7057,--,6523,1987,879, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4837,-1355,-3721,-3704,-2521,-3096,-9616,-8966,-5254,18179,-1441,-844,-1398,-2180,-3065,--,534,4535,1108, 

