 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 期末现金及现金等价物余额(万元),23325,102843,54578,76008,57945,32525,30256,28733,21274,23593,22030,23285,24837,21353,17028, 
 净利润(万元),--,14901,--,20212,--,--,4689,20044,--,8012,3783,16005,12678,10002,7576, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-28,--,143,--,--,89,90,--,93,51,152,44,25,-36, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,747,--,1397,--,--,351,870,--,281,139,311,201,205,145, 
 无形资产摊销(万元),--,33,--,65,--,--,16,57,--,27,13,49,45,43,48, 
 长期待摊费用摊销(万元),--,5,--,220,--,--,15,51,--,25,12,82,63,63,35, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,21,--,110,--,--,4,3,--,2,2,16,7,4,2, 
 固定资产报废损失(万元),--,2,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,0,--,--,0,-0,--,--,0,-0,0,0,-18, 
 投资损失(万元),--,-1004,--,-204,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,14,--,-28,--,--,-13,-34,--,-58,-45,-28,-5,-4,10, 
 递延所得税负债增加(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,648,--,-1092,--,--,-329,-473,--,-225,-116,-831,-19,-590,-429, 
 经营性应收项目的减少(万元),--,-109,--,-2602,--,--,-1538,-2460,--,-2227,-1212,-2438,-1055,150,-1057, 
 经营性应付项目的增加(万元),--,665,--,-357,--,--,-870,2370,--,1107,839,418,1372,2127,1431, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,190,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,16085,--,17864,--,--,2414,20518,--,7037,3467,13735,13333,12025,7706, 
 债务转为资本(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),23325,102843,54578,76008,57945,32525,30256,28733,21274,23593,22030,23285,24837,21353,17028, 
 现金的期初余额(万元),76008,76008,66008,28733,28733,28733,28733,23285,23285,23285,23285,24837,21353,17028,9942, 
 现金等价物的期末余额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-52683,26835,-11430,47276,29213,3792,1523,5448,-2011,308,-1255,-1552,3484,4325,7086, 

