 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31, 
 资产减值准备(万元),--,678,139,1208,--,1510,602,560, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1116,525,1135,--,799,568,348, 
 无形资产摊销(万元),--,92,42,142,--,71,54,18, 
 长期待摊费用摊销(万元),--,327,114,393,--,275,191,43, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,--,-437,--,17,-2,2, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,348,60,179,--,181,107,14, 
 投资损失(万元),--,-157,20,257,--,-221,347,-85, 
 递延所得税资产减少(万元),--,-476,-174,-542,--,-232,-106,-186, 
 递延所得税负债增加(万元),--,--,--,--,--,--,-6,6, 
 存货的减少(万元),--,-25791,-10483,-25971,--,-20796,-8239,-9831, 
 经营性应收项目的减少(万元),--,11506,2367,-26825,--,-20081,-8405,-7396, 
 经营性应付项目的增加(万元),--,-8399,1794,39532,--,17871,7569,14297, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,-3120,--,2796,--,--, 
 经营活动产生现金流量净额(万元),--,-1176,2376,21319,--,-4558,-2812,-1394, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),10648,33543,15588,25713,11762,19603,1367,706, 
 现金的期初余额(万元),25713,25713,25713,19603,19603,1367,706,4276, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-15065,7829,-10125,6110,-7841,18236,661,-3570, 

