 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 分配股利、利润或偿付利息所支付的现金(万元),2284,1005,2906,2454,963,2550,2780,2602, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,80,2533,--,--, 
 筹资活动现金流出小计(万元),26984,21005,41900,22154,18964,47619,40918,30068, 
 筹资活动产生的现金流量净额(万元),5154,6533,-9900,846,-2964,5613,-3768,8332, 
 汇率变动对现金及现金等价物的影响(万元),--,-45,104,--,52,50,--,--, 
 现金及现金等价物净增加额(万元),13005,12101,4165,13128,9904,1625,8313,4301, 
 加:期初现金及现金等价物余额(万元),27735,27335,23170,27497,23170,21545,13232,8932, 
 期末现金及现金等价物余额(万元),40740,39436,27335,33729,33074,23170,21545,13232, 
 净利润(万元),--,3774,7591,--,--,7325,6541,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,10,-27,--,--,-59,-160,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2222,3887,--,--,3628,3343,--, 
 无形资产摊销(万元),--,40,41,--,--,44,30,--, 
 长期待摊费用摊销(万元),--,49,82,--,--,20,12,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,52,16,--,--,-51,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,689,2369,--,--,1249,1467,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,983,1666,--,--,2369,2635,--, 
 投资损失(万元),--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,15,111,--,--,-145,-38,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,2049,1129,--,--,2229,1268,--, 
 经营性应收项目的减少(万元),--,-357,2057,--,--,-192,1840,--, 
 经营性应付项目的增加(万元),--,-686,-653,--,--,-1892,8125,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,8238,17419,--,--,14114,24824,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),40740,39436,27335,33729,33074,23170,21545,13232, 
 现金的期初余额(万元),27735,27335,23170,27497,23170,21545,13232,8932, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),13005,12101,4165,13128,9904,1625,8313,4301, 

