 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5367,3096,3633,3505,1663,30626,8112,1471, 
 投资活动产生的现金流量净额(万元),-5349,-3096,-3417,-3306,-1463,1452,-5084,-461, 
 吸收投资收到的现金(万元),--,--,941,941,941,10674,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1485,1485,13550,8650,7650,1000,600,600, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),234,234,387,387,387,5659,818,5701, 
 筹资活动现金流入小计(万元),1719,1719,14878,9978,8978,17333,1418,6301, 
 偿还债务支付的现金(万元),6385,4850,9650,8650,2950,--,1200,--, 
 分配股利、利润或偿付利息所支付的现金(万元),13,10,5421,5415,5398,14859,774,282, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,5088,108,72, 
 支付其他与筹资活动有关的现金(万元),1299,1930,347,29,29,6719,3759,3273, 
 筹资活动现金流出小计(万元),7697,6791,15419,14094,8377,21577,5733,3555, 
 筹资活动产生的现金流量净额(万元),-5978,-5072,-541,-4116,601,-4245,-4315,2746, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-2994,-48,5369,475,4836,1417,-1164,1631, 
 加:期初现金及现金等价物余额(万元),8104,8104,2735,2735,2735,1318,2482,851, 
 期末现金及现金等价物余额(万元),5110,8056,8104,3209,7571,2735,1318,2482, 
 净利润(万元),--,4272,6777,--,--,6540,6188,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-32,149,--,--,-67,171,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,514,1031,--,--,886,807,--, 
 无形资产摊销(万元),--,45,54,--,--,29,29,--, 
 长期待摊费用摊销(万元),--,--,37,--,--,61,65,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,-3,--,--,1,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,7,82,--,--,192,335,--, 
 投资损失(万元),--,--,1,--,--,-33,-28,--, 
 递延所得税资产减少(万元),--,11,-11,--,--,82,-1,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,2077,202,--,--,-2207,883,--, 
 经营性应收项目的减少(万元),--,1988,-3811,--,--,3286,-4513,--, 
 经营性应付项目的增加(万元),--,-762,4733,--,--,-4727,4300,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,86,--,--,166,--,--, 
 经营活动产生现金流量净额(万元),--,8120,9327,--,--,4209,8235,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5110,8056,8104,3209,7571,2735,1318,2482, 
 现金的期初余额(万元),8104,8104,2735,2735,2735,1318,2482,851, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2994,-48,5369,475,4836,1417,-1164,1631, 

