 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12379,8048,3555,14180,10194,6422,3254,13942,9473,6284,3258,12051,8498,5502,3166,10779,7662,4983,2599,8632,6136,4043,1788,6478,5010,2979,2213, 
 支付的各项税费(万元),12384,8953,5337,24111,16203,8924,5942,19648,14596,5932,3334,9169,5610,2788,1518,4494,3411,2465,1673,4293,2577,1778,1044,3358,3220,3624,1967, 
 支付的其他与经营活动有关的现金(万元),15827,10745,6337,28595,22080,29025,8142,13389,8915,6858,5678,20229,14863,4778,6152,11964,9500,6251,4147,11725,10988,5058,1831,10304,8815,8116,6894, 
 经营活动现金流出小计(万元),326013,251555,95435,701758,522409,402440,193312,370216,288163,168511,107776,250702,197745,87063,33263,182833,127796,79179,39374,108083,81785,47037,24865,77664,77610,55404,49643, 
 经营活动产生的现金流量净额(万元),39033,-16653,-7558,36237,-33617,-33053,-109430,56265,4255,31039,6499,22102,10709,-22699,-335,5322,-635,-5384,-15912,6010,-3781,4743,-4927,9850,4843,8522,12547, 
 收回投资所收到的现金(万元),8723,8713,8713,47503,--,0,--,28196,--,--,--,2469,--,--,--,43500,33500,19000,6000,1370,1370,1370,1360,1959,--,1001,15509, 
 取得投资收益所收到的现金(万元),60,15,15,264,214,194,59,9684,0,0,0,3,495,28,15,389,544,228,188,950,811,425,72,605,152,69,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),67043,66980,--,66,32,28,--,1,0,--,0,126,126,126,13,146,150,38,38,16,10,2,2,2579,10,84,-134, 
 处置子公司及其他营业单位收到的现金净额(万元),1067,558,--,19335,--,0,--,--,0,--,--,10605,10098,--,--,4671,4223,4223,--,--,--,--,--,--,--,1508,748, 
 收到的其他与投资活动有关的现金(万元),0,0,0,--,29000,29000,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),76894,76265,8728,67168,29245,29222,10059,37880,0,0,0,13203,10719,155,27,48706,38418,23489,6226,2335,2190,1797,1434,5143,161,2662,16123, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),92459,46486,6015,262347,128347,113678,22902,108012,77654,58568,31120,44260,20242,9382,1882,10861,5991,4810,1976,10023,4493,2914,1324,2353,5756,2584,622, 
 投资所支付的现金(万元),13037,11324,8713,63826,26457,22957,20463,48277,3500,0,0,3906,8391,1000,1000,47275,34475,27775,12000,--,2000,--,--,--,--,--,15900, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),6425,5426,1912,634,245,0,0,5006,303,303,303,2273,759,1013,800,3989,--,--,--,--,--,--,--,--,--,--,16634, 
 支付的其他与投资活动有关的现金(万元),0,0,132,--,32713,26000,26000,--,--,--,--,--,--,--,--,--,--,--,--,538,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),111921,63237,16772,326807,187762,162635,69364,161295,81457,58871,31423,50439,29392,11396,3682,62125,40465,32585,13976,10561,6493,2914,1324,2353,5756,2584,33156, 
 投资活动产生的现金流量净额(万元),-35027,13029,-8044,-259639,-158517,-133413,-59305,-123415,-81457,-58871,-31423,-37236,-18673,-11241,-3654,-13419,-2048,-9096,-7750,-8226,-4303,-1117,109,2790,-5594,78,-17033, 
 吸收投资收到的现金(万元),3107,962,150,15856,16696,8889,1128,195803,193394,270,50,1112,600,271,--,19008,27923,18958,18958,200,200,200,--,--,--,920,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),2295,150,150,957,810,3210,1128,3210,--,--,--,1112,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),76873,67700,42700,106073,89800,81000,30000,94500,35000,28500,28500,11000,38909,33809,--,21698,3698,3698,--,14018,14018,12022,10000,3000,783,2370,22939, 
 发行债券收到的现金(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),330861,266862,96857,714177,519657,365296,197113,272911,206262,151790,82693,94361,29907,19033,99,9288,7916,2621,1612,5064,162,157,126,3179,3076,17368,775, 
 筹资活动现金流入小计(万元),410842,335524,139707,836106,626153,455185,228241,563214,434656,180560,111243,106473,69416,53113,99,49993,39537,25277,20570,19282,14380,12379,10126,6179,3858,20658,23714, 
 偿还债务支付的现金(万元),75322,65647,36875,46501,1,0,0,46500,28500,1500,1500,8000,29590,5000,--,16700,3700,--,--,4007,2023,--,--,238,633,24849,46, 
 分配股利、利润或偿付利息所支付的现金(万元),17082,6695,2311,14758,11170,8244,1128,10938,9767,8414,7212,5146,4688,3990,269,3945,3819,323,160,631,458,286,123,9,5,5488,40, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),340731,267650,116580,616360,424522,334564,119092,354512,210093,127197,72824,89150,40913,21567,2367,18497,23475,8411,1861,6171,2809,2544,538,2541,2174,703,17502, 
 筹资活动现金流出小计(万元),433135,339992,155766,677620,435693,342808,120220,411950,248360,137110,81537,102296,75191,30557,2636,39142,30994,8735,2021,10808,5291,2831,661,2788,2812,31040,17588, 
 筹资活动产生的现金流量净额(万元),-22293,-4468,-16059,158486,190460,112377,108021,151264,186296,43450,29706,4177,-5775,22556,-2537,10852,8543,16542,18549,8474,9089,9548,9465,3392,1046,-10382,6126, 
 汇率变动对现金及现金等价物的影响(万元),-89,-232,-361,-285,-181,-115,-46,390,104,79,6,424,330,189,36,54,45,60,-14,-205,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-18376,-8324,-32021,-65201,-1856,-54204,-60760,84505,109198,15696,4787,-10534,-13409,-11196,-6490,2808,5905,2122,-5126,6053,1005,13174,4647,16032,295,-1782,1639, 
 加:期初现金及现金等价物余额(万元),46451,46451,46451,111652,111652,111652,111652,27147,27147,27147,27147,37681,40778,36995,37681,34873,34873,34873,34873,28820,28820,28820,28820,12789,12494,14276,12637, 
 期末现金及现金等价物余额(万元),28075,38127,14429,46451,109796,57448,50892,111652,136345,42844,31934,27147,27369,25800,31191,37681,40778,36995,29748,34873,29825,41994,33467,28820,12789,12494,14276, 
 净利润(万元),--,36627,--,71375,--,31852,--,47037,--,15490,--,27867,--,10541,--,17298,--,7567,--,15806,--,6485,--,12176,12783,8328,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,3423,--,6700,--,3232,--,4747,--,649,--,4373,--,1707,--,2526,--,788,--,1474,--,114,--,793,204,12,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,8112,--,11627,--,5687,--,5497,--,1709,--,3064,--,1617,--,1943,--,916,--,1588,--,716,--,1324,1093,801,--, 
 无形资产摊销(万元),--,240,--,322,--,38,--,215,--,107,--,195,--,96,--,188,--,95,--,171,--,81,--,162,138,113,--, 
 长期待摊费用摊销(万元),--,416,--,498,--,195,--,141,--,-154,--,59,--,23,--,31,--,15,--,13,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,-34,--,-32,--,-0,--,0,--,79,--,13,--,-16,--,-28,--,22,--,21,--,1,-10,-31,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-9,--,-33,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,6840,--,10634,--,4292,--,4154,--,2093,--,1468,--,510,--,582,--,263,--,824,--,286,--,9,3,478,--, 
 投资损失(万元),--,-1554,--,-1019,--,-854,--,-9871,--,-971,--,-2504,--,-862,--,-1078,--,-916,--,-916,--,-398,--,-605,-152,-213,--, 
 递延所得税资产减少(万元),--,-291,--,-199,--,109,--,-641,--,2,--,-241,--,-191,--,-625,--,-78,--,-276,--,20,--,-394,-36,51,--, 
 递延所得税负债增加(万元),--,-29,--,16,--,-24,--,-23,--,-20,--,33,--,-15,--,50,--,-8,--,-20,--,-10,--,-10,-15,-16,--, 
 存货的减少(万元),--,8591,--,-28958,--,-21355,--,6072,--,11299,--,-20151,--,-2778,--,-1161,--,5912,--,-15752,--,1239,--,-2552,-5574,-2013,--, 
 经营性应收项目的减少(万元),--,-123541,--,-354882,--,-19881,--,-172629,--,-8512,--,-119735,--,-71255,--,-51735,--,-22543,--,-32213,--,-4402,--,-18272,-3476,-2759,--, 
 经营性应付项目的增加(万元),--,44514,--,322230,--,-36312,--,171567,--,9347,--,127596,--,37895,--,37318,--,2630,--,35290,--,600,--,17252,-115,3965,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,-2073,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-194,--, 
 经营活动产生现金流量净额(万元),--,-16653,--,36237,--,-33053,--,56265,--,31039,--,22102,--,-22699,--,5322,--,-5384,--,6010,--,4743,--,9850,4843,8522,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),28075,38127,14429,46451,109796,57448,50892,111652,136345,--,31934,27147,27369,26486,31191,37681,40778,36995,29748,34873,29825,41994,33467,28820,12789,12494,14276, 
 现金的期初余额(万元),46451,46451,46451,111652,111652,111652,111652,27147,27147,--,27147,37681,40778,37681,37681,34873,34873,34873,34873,28820,28820,28820,28820,12789,12494,14276,12637, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,42844,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,27147,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-18376,-8324,-32021,-65201,-1856,-54204,-60760,84505,109198,15696,4787,-10534,-13409,-11196,-6490,2808,5905,2122,-5126,6053,1005,13174,4647,16032,295,-1782,1639, 

