 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,0,--,--,0,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,0,--,--,0,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1300,4847,2971,1887,894,4067,3204,2056,1407,3909,2863,1894,1174,3522,2820,1741,1086,3347,2195,1354,748,2369,1825,1065,2155,1054,1698,1438,1175, 
 支付的各项税费(万元),1544,3449,1416,792,413,2750,1705,1955,847,4535,3620,2690,1584,3080,3327,1730,1030,3927,3644,2646,1216,2796,1605,1359,2895,1256,2471,2084,3762, 
 支付的其他与经营活动有关的现金(万元),832,6267,2848,1668,1813,4428,2908,836,2715,3582,1681,1248,309,4037,1843,1142,391,3611,1140,752,374,2342,1473,618,2428,1135,1900,1373,2329, 
 经营活动现金流出小计(万元),41719,110985,81023,52571,24109,96048,80719,50481,28327,111318,96225,72199,36300,128418,98505,64709,29130,134999,103518,68464,36190,135388,103262,67584,141923,69997,126221,76818,128531, 
 经营活动产生的现金流量净额(万元),7523,3463,4626,23,2054,5409,1378,1127,-3064,-3704,-5572,-5898,-3742,5932,-2534,-5478,743,4551,-6853,-4852,-3700,13852,11008,5273,-3164,1777,6146,16992,11714, 
 收回投资所收到的现金(万元),0,--,500,10,0,--,0,--,--,--,0,84725,44725,180062,118017,95417,0,134428,2000,2000,2000,0,0,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,0,--,0,--,596,2123,0,0,0,1078,0,0,0,0,0,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,0,0,0,17,0,--,--,4,0,--,--,0,0,0,0,0,0,0,0,5,5,5,5,--,--,5,11, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,--,--,0,--,--,0,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),23,143,41,35,3,15854,13061,11601,13598,32983,35105,969,--,0,1268,858,529,0,0,0,0,6864,6864,957,--,--,5452,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),23,143,541,45,3,15871,13061,11601,13598,32987,35105,85694,45321,182185,119285,96275,529,135506,2000,2000,2000,6869,6869,962,5,0,5452,5,11, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6875,24018,18465,7897,6008,20508,11444,4616,579,4461,1271,1213,60,671,538,233,168,357,239,73,21,507,423,201,900,385,491,3211,989, 
 投资所支付的现金(万元),0,--,0,0,0,--,0,--,0,--,0,54583,45901,187062,127086,93518,--,175428,--,--,--,--,--,0,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,--,--,0,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,--,--,0,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),0,700,5740,1200,1600,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,0,--,--,0,3397,1215,--,5711,3766, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6875,24718,24205,9097,7608,20508,11444,4616,579,4461,1271,55797,45961,187733,127624,93751,168,175785,239,73,21,507,423,201,4297,1600,491,8923,4755, 
 投资活动产生的现金流量净额(万元),-6852,-24575,-23664,-9051,-7605,-4637,1617,6985,13019,28526,33834,29897,-639,-5548,-8339,2524,360,-40279,1761,1927,1979,6362,6446,761,-4292,-1600,4962,-8917,-4744, 
 吸收投资收到的现金(万元),0,156,156,156,156,4272,4832,4272,4272,--,0,--,0,0,0,0,0,0,0,0,0,31987,31987,31987,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,0,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),0,--,0,0,0,--,0,--,--,--,0,--,0,0,14911,10956,5529,38406,32523,20460,9835,44363,34363,28332,67597,28034,24923,23986,37640, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,0,--,--,0,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,2000,--,--,0,--,--,0,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,156,156,156,156,4272,4832,4272,4272,0,0,0,0,0,14911,10956,5529,40406,32523,20460,9835,76351,66350,60319,67597,28034,24923,23986,37640, 
 偿还债务支付的现金(万元),0,--,0,0,0,--,0,--,--,--,0,--,0,0,13291,10100,6116,44758,35803,21650,11405,56075,46279,35061,56043,22258,24628,23709,38995, 
 分配股利、利润或偿付利息所支付的现金(万元),53,1361,1379,1362,29,3120,3120,1785,0,1900,2194,261,144,2272,2203,70,33,2411,2270,1530,314,1102,415,303,4709,2710,395,1772,2824, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,0,--,--,0,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,2751,0,--,--,0,--,--,0,--,--,0,--,--,--,--,--, 
 筹资活动现金流出小计(万元),53,1361,1379,1362,29,3120,3120,1785,0,1900,2194,261,144,5024,15494,10170,6148,47169,38073,23179,11720,57177,46694,35364,60752,24968,25023,25482,41818, 
 筹资活动产生的现金流量净额(万元),-53,-1205,-1223,-1206,127,1152,1712,2488,4272,-1900,-2194,-261,-144,-5024,-583,785,-619,-6763,-5550,-2719,-1884,19174,19656,24955,6845,3066,-100,-1495,-4178, 
 汇率变动对现金及现金等价物的影响(万元),-73,-129,-109,-58,-15,-59,40,29,-31,18,-428,-227,-109,33,-18,-4,43,564,453,315,-46,-7,-205,-141,-62,-30,-34,-11,-125, 
 现金及现金等价物净增加额(万元),545,-22445,-20370,-10293,-5439,1866,4746,10628,14196,22940,25640,23511,-4634,-4607,-11474,-2173,528,-41927,-10189,-5329,-3651,39381,36905,30849,-673,3213,10974,6568,2668, 
 加:期初现金及现金等价物余额(万元),20528,42973,42973,42973,42973,41107,41107,41107,42643,18167,20918,20918,20918,22774,22774,22774,22774,64701,64701,64701,64701,25321,25321,25321,25994,25994,15020,8452,5784, 
 期末现金及现金等价物余额(万元),21073,20528,22603,32680,37534,42973,45854,51736,56838,41107,46558,44430,16285,18167,11300,20601,23302,22774,54513,59373,61050,64701,62225,56169,25321,29207,25994,15020,8452, 
 净利润(万元),--,7845,--,1747,--,2668,--,1674,--,6222,--,2882,--,6272,--,3174,--,6731,--,3129,--,4774,--,2278,4226,2416,6130,5722,2587, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,25,--,16,--,0,--,89,--,-1,--,-71,--,56,--,-19,--,-215,--,-211,--,234,--,93,26,12,97,-87,938, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,756,--,327,--,618,--,266,--,593,--,274,--,583,--,291,--,536,--,250,--,1284,--,975,2659,1325,2539,2678,2620, 
 无形资产摊销(万元),--,85,--,11,--,85,--,10,--,23,--,10,--,84,--,9,--,21,--,9,--,22,--,42,22,11,21,21,40, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,0,--,-1,--,5,--,31,--,2,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,-4,-5, 
 固定资产报废损失(万元),--,49,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,1,0,0,29,2, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,13,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,129,--,59,--,59,--,-29,--,-18,--,488,--,159,--,78,--,-276,--,-220,--,538,--,487,1030,543,436,307,1082, 
 投资损失(万元),--,-143,--,-35,--,-199,--,-55,--,-715,--,-544,--,-2378,--,-1234,--,-1390,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-155,--,-19,--,-94,--,--,--,190,--,--,--,-91,--,--,--,-78,--,--,--,-31,--,--,27,28,-27,118,-116, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-6707,--,-666,--,983,--,-1408,--,2409,--,744,--,6,--,1642,--,694,--,-792,--,528,--,-719,-1514,-3512,-2705,591,2323, 
 经营性应收项目的减少(万元),--,-17301,--,-7337,--,8145,--,1065,--,4230,--,7105,--,-5173,--,-7654,--,752,--,-6271,--,7951,--,7749,-23591,-6643,-8223,-4086,15591, 
 经营性应付项目的增加(万元),--,18530,--,5910,--,-7976,--,-543,--,-16765,--,-16789,--,6413,--,-1765,--,-2223,--,-747,--,-1449,--,-5633,13949,7585,7877,11703,-13349, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,352,--,10,--,1121,--,53,--,99,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,3463,--,23,--,5409,--,1127,--,-3704,--,-5898,--,5932,--,-5478,--,4551,--,-4852,--,13852,--,5273,-3164,1777,6146,16992,11714, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),21073,20528,22603,32680,37534,42973,45854,51736,56838,41107,46558,44430,16285,18167,11300,20601,23302,22774,54513,59373,61050,64701,62225,56169,25321,29207,25994,15020,8452, 
 现金的期初余额(万元),20528,42973,42973,42973,42973,41107,41107,41107,42643,18167,20918,20918,20918,22774,22774,22774,22774,64701,64701,64701,64701,25321,25321,25321,25994,25994,15020,8452,5784, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),545,-22445,-20370,-10293,-5439,1866,4746,10628,14196,22940,25640,23511,-4634,-4607,-11474,-2173,528,-41927,-10189,-5329,-3651,39381,36905,30849,-673,3213,10974,6568,2668, 

