 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),35800,22000,7000,17000,12000,12000,7000,23000,21000,15000,34400,17000,9200,5200, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),35800,22000,14000,48748,43748,43748,7000,23000,21000,15000,34400,17000,9200,9200, 
 偿还债务支付的现金(万元),14975,9975,20000,14975,9000,8000,--,24400,24400,18000,17050,13160,1240,1200, 
 分配股利、利润或偿付利息所支付的现金(万元),4443,3676,537,2428,1829,1265,604,2264,1764,1206,3557,2760,3637,5871, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,2267,2267,174,--,--,--,--,--,--,--,4000, 
 筹资活动现金流出小计(万元),19418,13651,20537,19670,13096,9439,604,26664,26164,19206,20607,15920,4877,11071, 
 筹资活动产生的现金流量净额(万元),16382,8349,-6537,29078,30652,34309,6396,-3664,-5164,-4206,13793,1080,4323,-1871, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-9715,-3922,-4637,14145,7412,14430,567,26,-3041,3415,-13345,4999,6910,3120, 
 加:期初现金及现金等价物余额(万元),23665,19476,23665,5330,5330,5330,6007,5305,5305,5305,18650,13651,6741,3621, 
 期末现金及现金等价物余额(万元),13951,15554,19028,19476,12742,19760,6573,5330,2264,8720,5305,18650,13651,6741, 
 净利润(万元),--,2076,--,10643,--,1951,--,7487,3775,2606,7149,8577,9993,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,652,--,2536,--,-343,--,1210,-270,-256,2403,2077,701,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,302,--,637,--,326,--,746,570,387,807,800,388,--, 
 无形资产摊销(万元),--,107,--,195,--,97,--,185,137,91,172,146,144,--, 
 长期待摊费用摊销(万元),--,--,--,2,--,2,--,5,3,2,41,41,41,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-13,--,-35,--,-36,--,-85,-82,-61,--,--,--,--, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,3,--,--,2,0,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1154,--,2315,--,1209,--,2394,1931,1396,1688,548,552,--, 
 投资损失(万元),--,-70,--,-126,--,-9,--,-10,-10,-10,-12,-12,-10,--, 
 递延所得税资产减少(万元),--,-98,--,-200,--,190,--,-121,165,166,-15,-447,-97,--, 
 递延所得税负债增加(万元),--,-7,--,-14,--,-7,--,-68,-64,-61,-24,-24,-24,--, 
 存货的减少(万元),--,-13033,--,-5238,--,-6467,--,-6247,-12059,-7237,-8177,4281,-3271,--, 
 经营性应收项目的减少(万元),--,-8342,--,-41539,--,-5735,--,-1368,11935,14647,-38670,-12793,-22258,--, 
 经营性应付项目的增加(万元),--,-1828,--,25086,--,-2973,--,-357,-3832,-3994,7623,1825,20571,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-19099,--,-5739,--,-11795,--,3774,2200,7677,-27012,5021,6731,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),13951,15554,19028,19476,12742,19760,6573,5330,2264,8720,5305,18650,13651,6741, 
 现金的期初余额(万元),23665,19476,23665,5330,5330,5330,6007,5305,5305,5305,18650,13651,6741,3621, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-9715,-3922,-4637,14145,7412,14430,567,26,-3041,3415,-13345,4999,6910,3120, 

