 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 分配股利、利润或偿付利息所支付的现金(万元),6422,2902,115,2103,1990,1849,1616,2379,2175,1790,991,8410,2641,1545, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1395,1395,1513,44,44,30,--,124,110,40,--,2900,15186,18246, 
 筹资活动现金流出小计(万元),33397,23027,20358,26248,21548,14889,10016,53711,47484,44926,15281,70436,66196,49200, 
 筹资活动产生的现金流量净额(万元),32217,32589,28408,-8397,-6714,-4984,-5816,-9879,-7491,-9294,-1981,-3536,-4832,6277, 
 汇率变动对现金及现金等价物的影响(万元),-170,-84,2,110,45,37,9,144,110,14,-6,-166,-36,-80, 
 现金及现金等价物净增加额(万元),2212,2357,4755,-1351,-959,-1080,-1582,1563,3946,-613,-859,1205,-1256,74, 
 加:期初现金及现金等价物余额(万元),1141,1141,1065,2492,2492,2492,2492,929,929,1542,1542,337,1593,1519, 
 期末现金及现金等价物余额(万元),3353,3498,5820,1141,1533,1412,910,2492,4875,929,684,1542,337,1593, 
 净利润(万元),--,4693,--,8818,--,4241,--,7726,--,6177,--,6325,--,998, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,220,--,703,--,190,--,941,--,26,--,62,--,904, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1622,--,3007,--,1469,--,2941,--,2736,--,2674,--,2154, 
 无形资产摊销(万元),--,101,--,199,--,99,--,186,--,195,--,167,--,47, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-4,--,-558,--,-40,--,-48,--,-18,--,-686,--,4, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,229,--,443,--,268,--,956,--,1760,--,2576,--,2380, 
 投资损失(万元),--,-20,--,--,--,--,--,--,--,--,--,-153,--,-108, 
 递延所得税资产减少(万元),--,-36,--,-170,--,13,--,-141,--,-66,--,-33,--,-128, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-7327,--,-1556,--,351,--,4283,--,1030,--,-892,--,-968, 
 经营性应收项目的减少(万元),--,-10526,--,-283,--,648,--,-3153,--,-6589,--,-1779,--,-10777, 
 经营性应付项目的增加(万元),--,198,--,735,--,-2636,--,2536,--,5765,--,-4635,--,4996, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,16,--,--, 
 经营活动产生现金流量净额(万元),--,-10850,--,11337,--,4604,--,16226,--,11014,--,3643,--,-497, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),3353,3498,5820,1141,1533,1412,910,2492,4875,929,684,1542,337,1593, 
 现金的期初余额(万元),1141,1141,1065,2492,2492,2492,2492,929,929,1542,1542,337,1593,1519, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2212,2357,4755,-1351,-959,-1080,-1582,1563,3946,-613,-859,1205,-1256,74, 

