 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),28189,203411,140307,85387,34962,69428,52575,44409,26235,65219,41296,25851,20161,7319,--,5629,5010,7002,--,4087,10229, 
 投资活动产生的现金流量净额(万元),15422,-19998,-20309,-19208,-10819,-15137,-19999,-18360,-15743,-14748,-29520,-19268,-16150,-2708,--,-3069,-5010,-7002,--,-4075,-2025, 
 吸收投资收到的现金(万元),65318,551,162,162,80,6736,267,77,--,1490,1000,1000,1000,36379,--,--,--,--,--,338,150, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,176,162,162,--,571,0,--,--,1490,1000,--,--,699,--,--,--,--,--,338,150, 
 取得借款收到的现金(万元),--,407,407,407,407,1032,1032,754,--,0,--,0,--,1000,--,1000,1000,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,8499,256,256,--,3202,0,489,--,170,840,0,--,--,--,--,--,765,--,--,--, 
 筹资活动现金流入小计(万元),65318,9457,825,825,487,10970,1299,1319,0,1660,1840,1000,1000,37379,--,1000,1000,765,--,338,150, 
 偿还债务支付的现金(万元),--,684,684,277,277,754,60,60,--,0,--,0,--,1000,--,1000,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),--,1645,1645,1642,714,1923,1900,808,--,1800,1800,0,--,8,--,8,--,--,--,--,600, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),-508,11029,6623,4585,1409,66,62,--,983,689,460,141,693,2388,--,194,339,--,--,637,301, 
 筹资活动现金流出小计(万元),-508,13359,8953,6504,2401,2743,2022,868,983,2489,2260,141,693,3396,--,1202,339,0,--,637,901, 
 筹资活动产生的现金流量净额(万元),65827,-3902,-8128,-5679,-1914,8227,-723,452,-983,-830,-420,859,307,33983,--,-202,661,765,--,-298,-751, 
 汇率变动对现金及现金等价物的影响(万元),-0,--,-7,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,-4,--,-2,--, 
 现金及现金等价物净增加额(万元),64814,-10059,-24935,-21417,-18524,-12628,-37418,-31708,-21092,-12527,-41624,-29572,-24132,41740,--,-1289,-2701,3815,--,633,690, 
 加:期初现金及现金等价物余额(万元),18843,28902,28902,28902,32502,45130,45130,45130,45121,57658,57658,57658,57658,15918,--,15918,15918,12103,--,11470,10780, 
 期末现金及现金等价物余额(万元),83658,18843,3968,7485,13979,32502,7713,13422,24029,45130,16034,28086,33526,57658,--,14629,13217,15918,--,12103,11470, 
 净利润(万元),--,9204,--,586,--,4323,--,1607,--,6108,--,2218,--,8617,--,2700,--,7896,--,7082,5971, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1850,--,454,--,1233,--,180,--,501,--,579,--,277,--,172,--,320,--,360,63, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1070,--,488,--,717,--,269,--,590,--,319,--,489,--,202,--,159,--,93,67, 
 无形资产摊销(万元),--,2412,--,990,--,1248,--,652,--,610,--,349,--,598,--,201,--,401,--,187,101, 
 长期待摊费用摊销(万元),--,56,--,12,--,64,--,10,--,56,--,25,--,115,--,57,--,105,--,101,21, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,10,--,2,--,6,--,3,--,18,--,11,--,7,--,7,--,1,--,-4,-1, 
 固定资产报废损失(万元),--,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,5, 
 公允价值变动损失(万元),--,561,--,-68,--,160,--,58,--,-93,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,132,--,14,--,23,--,--,--,--,--,8,--,8,--,8,--,--,--,--,--, 
 投资损失(万元),--,-1760,--,-493,--,-444,--,546,--,-1297,--,-81,--,-99,--,-56,--,0,--,--,-15, 
 递延所得税资产减少(万元),--,-439,--,-486,--,-1106,--,-330,--,-295,--,-152,--,-188,--,61,--,-349,--,-212,-201, 
 递延所得税负债增加(万元),--,1,--,--,--,-14,--,-14,--,14,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-5558,--,-7758,--,-3963,--,-3957,--,-2804,--,-1884,--,-5773,--,-1090,--,-3462,--,-1826,-3595, 
 经营性应收项目的减少(万元),--,-35043,--,-6280,--,-6730,--,-5792,--,-6892,--,-10345,--,1480,--,2233,--,-1516,--,-5594,-572, 
 经营性应付项目的增加(万元),--,41503,--,16008,--,-1235,--,-7033,--,6536,--,-2210,--,4935,--,-2513,--,6501,--,4818,1623, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-167,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--, 
 经营活动产生现金流量净额(万元),--,13841,--,3470,--,-5718,--,-13800,--,3050,--,-11164,--,10465,--,1983,--,10056,--,5008,3466, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),83658,18843,3968,7485,13979,32502,7713,13422,24029,45130,16034,28086,33526,57658,--,14629,13217,15918,--,12103,11470, 
 现金的期初余额(万元),18843,28902,28902,28902,32502,45130,45130,45130,45121,57658,57658,57658,57658,15918,--,15918,15918,12103,--,11470,10780, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),64814,-10059,-24935,-21417,-18524,-12628,-37418,-31708,-21092,-12527,-41624,-29572,-24132,41740,--,-1289,-2701,3815,--,633,690, 

