 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 收到的税费返还(万元),148,813,742,351,264,447,339,107,105,442,334,226,171,137,109,77,73,136,71,26,11,209,205,80,41,673,529,501,--,--,--,--,--,10,--,0,--,5,5,5,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),1420,4069,2581,1533,715,20599,5038,2871,611,3630,1349,818,290,2120,977,989,410,1846,1007,962,351,3626,2967,516,307,2207,1720,1136,621,1592,1357,1033,742,1454,767,226,139,823,356,290,1238,643,247,197, 
 经营活动现金流入小计(万元),20818,76131,50504,32610,15987,99088,64090,45854,19880,71035,50068,34486,20441,72501,49913,31170,14492,49641,32218,20352,9132,45954,29805,15743,6064,34969,22181,14172,6144,27123,17218,10543,4667,18585,11754,6599,3014,14885,10187,6234,13053,8880,7990,4498, 
 购买商品、接受劳务支付的现金(万元),7480,31914,24255,16745,8756,53337,39470,31357,17428,42189,32098,24178,11179,50168,38939,27600,17508,42496,21973,13406,7139,26676,19557,12968,5728,17465,13686,8411,4503,13190,10480,6325,3630,9089,7706,4033,2557,5981,4501,2410,5829,4324,4020,1897, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),3117,12252,9044,6045,2987,10750,8008,5459,2441,10049,6763,4612,2293,8234,5896,3838,1838,6113,4249,2795,1537,5573,3925,2636,1293,4406,2930,1882,918,3059,1974,1309,679,2153,1639,911,348,1482,1011,654,1115,797,936,517, 
 支付的各项税费(万元),747,4391,3708,2800,1705,4935,4198,2787,1569,3680,2808,1869,1040,2862,2034,1208,680,3666,2567,1583,685,1860,1225,777,361,2134,1318,887,435,1365,958,553,348,1024,739,401,245,1039,741,433,1088,790,901,349, 
 支付的其他与经营活动有关的现金(万元),8359,21969,10287,6947,3694,15847,12372,8893,3450,12799,11997,9072,5946,12039,9687,7127,3714,8186,7677,5192,2738,7407,7451,4716,2529,7358,6623,3895,2257,5624,4573,3035,1583,3433,2266,2593,1765,3079,2167,1177,2544,2253,1868,1078, 
 经营活动现金流出小计(万元),19703,70527,47294,32538,17142,84868,64049,48496,24888,68717,53666,39731,20458,73303,56556,39772,23741,60461,36466,22976,12100,41516,32157,21097,9911,31363,24557,15074,8112,23237,17984,11222,6239,15699,12350,7937,4914,11581,8420,4673,10576,8164,7725,3841, 
 经营活动产生的现金流量净额(万元),1114,5604,3210,73,-1155,14219,41,-2642,-5008,2319,-3598,-5245,-18,-802,-6643,-8602,-9250,-10820,-4248,-2624,-2968,4438,-2352,-5354,-3847,3606,-2376,-902,-1969,3886,-766,-679,-1572,2886,-596,-1338,-1900,3303,1767,1561,2476,716,265,657, 
 收回投资所收到的现金(万元),570,--,--,--,--,700,--,--,--,0,1000,1000,1000,390,370,370,150,18108,18112,8050,7698,31500,23700,19800,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,10,0, 
 取得投资收益所收到的现金(万元),--,26,13,8,--,42,--,--,--,19,--,--,--,5,--,--,--,89,83,40,38,190,109,78,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,2,2,6,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,411,343,113,113,106,0,0,--,0,0,0,0,11,0,0,--,46,6,--,--,--,--,--,0,1,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),372,--,--,--,--,0,--,--,--,1100,--,--,--,1284,--,--,--,-1588,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),0,1352,1300,1300,4,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,404,33,--,0,0,0,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),947,1789,1656,1421,117,847,0,0,0,1119,1000,1000,1000,1690,370,370,150,16656,18201,8090,7736,31690,23809,19878,0,1,0,0,0,5,5,5,5,0,404,34,0,0,0,0,2,2,16,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1197,5039,3469,2038,1271,9601,5649,3025,1959,2639,2207,1328,667,9532,6671,4947,3024,8233,4755,2160,1222,6221,4720,2128,1331,5346,3781,2432,1542,8804,5894,3910,1724,7086,4435,2670,1730,6457,4744,3299,3391,1989,997,253, 
 投资所支付的现金(万元),--,450,450,450,--,1735,1060,60,--,1745,1699,740,200,5685,5907,342,--,28836,35475,14514,8237,32680,28800,24900,10200,200,--,646,0,--,--,--,--,--,--,0,--,0,0,0,0,0,10,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,6683,1708,--,--,--,1588,--,--,--,--,--,0,889,1089,200,0,69,69,69,69,--,--,0,--,0,0,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,3798,3798,4248,0,--,--,--,--,--,--,--,--,400,--,--,--,--,--,--,--,--,--,0,--,111,143,171,--,--,--,--,--,33,133,--,0,0,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 投资活动现金流出小计(万元),1197,5489,7717,6286,5519,11336,6709,3085,1959,4385,3906,2068,867,21900,14687,5289,3024,37069,41818,16674,9459,38901,33520,27028,11531,6435,4870,3421,1713,8873,5963,3978,1793,7086,4467,2804,1730,6457,4744,3299,3391,1989,1007,253, 
 投资活动产生的现金流量净额(万元),-250,-3701,-6061,-4864,-5402,-10489,-6709,-3085,-1959,-3265,-2906,-1068,133,-20210,-14316,-4919,-2874,-20413,-23617,-8584,-1723,-7211,-9710,-7149,-11531,-6435,-4870,-3421,-1713,-8867,-5957,-3973,-1787,-7086,-4063,-2770,-1730,-6457,-4744,-3299,-3389,-1987,-991,-253, 
 吸收投资收到的现金(万元),--,--,--,--,--,194,64,27,14,--,--,--,--,4750,4750,--,--,3000,3000,3000,0,4000,4000,4000,4000,--,--,--,--,--,--,--,--,--,--,0,--,47198,1848,1848,0,0,2500,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,194,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 取得借款收到的现金(万元),2915,15515,9972,6110,1393,14587,55840,52337,18839,30590,21440,15198,8475,32372,24990,14639,9877,13017,7202,2000,--,--,--,--,0,--,--,--,--,--,41,41,--,--,--,0,--,2200,2200,2200,4000,2000,0,0, 
 发行债券收到的现金(万元),--,--,--,--,--,29750,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,3883,4812,4784,3584,2913,136,136,24,1814,1130,1045,--,7176,919,919,919,--,--,--,0,211,211,211,211,43,--,--,--,--,--,--,--,350,350,350,350,100,100,0,0,0,0,0, 
 筹资活动现金流入小计(万元),2915,19398,14785,10894,4977,47444,56040,52500,18877,32404,22570,16243,8475,44298,30658,15557,10796,16017,10202,5000,0,4211,4211,4211,4211,43,0,0,0,0,41,41,0,350,350,350,350,49498,4148,4048,4000,2000,2500,0, 
 偿还债务支付的现金(万元),3079,15413,14660,10873,8018,33049,25955,20531,5712,27022,17634,14903,12757,16188,12915,5305,3125,--,--,0,--,--,0,--,0,220,220,--,--,--,41,41,--,3950,3950,3950,3950,1250,1125,1000,1000,500,0,0, 
 分配股利、利润或偿付利息所支付的现金(万元),209,3065,3325,2976,212,1340,1464,1034,474,2274,2031,688,360,1901,1439,1223,145,896,815,753,-1,888,887,888,0,891,890,888,--,746,740,740,--,35,35,35,35,74,170,111,67,55,0,0, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),--,6199,1757,1309,496,2164,1719,1271,448,6124,1344,896,448,1591,--,69,49,1014,--,--,--,--,--,--,0,--,--,488,488,--,--,--,--,360,360,174,164,880,155,167,512,283,805,131, 
 筹资活动现金流出小计(万元),3288,24678,19741,15158,8726,36553,29138,22836,6634,35420,21009,16486,13565,19680,14354,6597,3320,1910,815,753,-1,888,887,888,0,1111,1110,1376,488,746,781,781,0,4344,4344,4159,4149,2204,1450,1278,1579,838,805,131, 
 筹资活动产生的现金流量净额(万元),-373,-5280,-4957,-4264,-3749,10891,26902,29664,12243,-3016,1561,-243,-5090,24618,16304,8960,7476,14106,9387,4247,1,3323,3324,3323,4211,-1067,-1110,-1376,-488,-746,-740,-740,0,-3994,-3994,-3809,-3799,47294,2698,2770,2421,1162,1695,-131, 
 汇率变动对现金及现金等价物的影响(万元),-106,-111,-92,-169,-256,-370,-289,-147,-33,248,58,37,-3,266,190,87,44,60,44,27,2,-95,-66,-51,-24,-33,-1,-4,-5,-57,-48,-25,-9,-35,-21,-8,0,-6,-1,-1,-8,-7,0,0, 
 现金及现金等价物净增加额(万元),386,-3488,-7900,-9225,-10563,14252,19944,23789,5242,-3716,-4884,-6518,-4979,3872,-4466,-4475,-4603,-17067,-18433,-6933,-4689,455,-8805,-9232,-11192,-3929,-8358,-5704,-4176,-5784,-7511,-5417,-3368,-8230,-8674,-7924,-7429,44134,-281,1031,1500,-116,969,273, 
 加:期初现金及现金等价物余额(万元),23328,26816,26816,26816,26816,12564,12564,12564,12827,16280,16280,16280,16280,12408,12408,12408,12408,29475,29475,29475,29475,29020,29020,29020,29020,32949,32949,32949,33114,38733,38733,38733,38733,46963,46963,46963,46963,2828,0,2828,1328,0,359,86, 
 期末现金及现金等价物余额(万元),23714,23328,18917,17591,16254,26816,32509,36354,18069,12564,11396,9762,11302,16280,7943,7934,7805,12408,11042,22542,24787,29475,20215,19788,17828,29020,24592,27245,28938,32949,31222,33316,35364,38733,38288,39039,39534,46963,0,3859,2828,0,1328,359, 
 净利润(万元),--,-14099,--,1132,--,825,--,1241,--,3050,--,1409,--,4128,--,1917,--,5674,--,1907,--,5155,--,1306,--,4275,--,2000,--,4034,--,1665,--,2902,--,832,--,2691,0,1103,2046,0,1319,834, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 资产减值准备(万元),--,12778,--,289,--,1380,--,242,--,204,--,166,--,497,--,187,--,269,--,43,--,129,--,36,--,84,--,15,--,59,--,52,--,36,--,9,--,18,0,13,16,0,-47,23, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2586,--,1328,--,2840,--,1460,--,3157,--,1547,--,2804,--,1338,--,2227,--,1107,--,2013,--,967,--,1615,--,767,--,788,--,404,--,569,--,245,--,342,0,164,267,0,178,126, 
 无形资产摊销(万元),--,1232,--,588,--,940,--,410,--,755,--,293,--,514,--,199,--,291,--,138,--,216,--,89,--,148,--,58,--,118,--,56,--,63,--,32,--,89,0,43,65,0,47,32, 
 长期待摊费用摊销(万元),--,163,--,98,--,115,--,83,--,169,--,69,--,234,--,86,--,156,--,85,--,142,--,63,--,110,--,54,--,77,--,36,--,380,--,338,--,71,0,35,70,0,66,59, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-45,--,-63,--,31,--,34,--,2,--,2,--,-0,--,-1,--,4,--,0,--,--,--,--,--,4,--,0,--,4,--,-2,--,7,--,-0,--,-0,0,0,0,0,7,0, 
 固定资产报废损失(万元),--,9,--,0,--,0,--,-0,--,0,--,0,--,--,--,-0,--,-13,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 财务费用(万元),--,2707,--,1384,--,3018,--,--,--,1270,--,--,--,1043,--,40,--,186,--,-21,--,--,--,-14,--,3,--,-3,--,6,--,-195,--,28,--,-268,--,74,0,75,73,0,0,0, 
 投资损失(万元),--,607,--,239,--,-20,--,200,--,158,--,-172,--,-186,--,-24,--,-358,--,-86,--,-191,--,-84,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,-2,0,-6,0, 
 递延所得税资产减少(万元),--,-813,--,-1,--,-174,--,-164,--,-37,--,-111,--,-178,--,-3,--,-84,--,-5,--,-91,--,-1,--,-76,--,-0,--,-62,--,--,--,-1,--,0,--,-102,0,-2,-2,0,19,-3, 
 递延所得税负债增加(万元),--,-36,--,--,--,-46,--,--,--,-70,--,--,--,327,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 存货的减少(万元),--,-199,--,-767,--,2107,--,334,--,2213,--,618,--,-2038,--,-935,--,-4324,--,-450,--,-2870,--,-714,--,-1066,--,-277,--,-145,--,-729,--,-870,--,-618,--,269,0,293,-480,0,-710,-73, 
 经营性应收项目的减少(万元),--,6065,--,-3728,--,-11024,--,-7311,--,-2382,--,-4465,--,-11062,--,-7761,--,-14472,--,-4423,--,-1151,--,-7282,--,-2996,--,-4408,--,-1058,--,-2511,--,-2142,--,-1887,--,-2687,0,-1048,-450,0,-984,-906, 
 经营性应付项目的增加(万元),--,-5351,--,-424,--,14227,--,830,--,-6170,--,-4601,--,3115,--,-3644,--,-380,--,-920,--,1084,--,282,--,1506,--,892,--,65,--,545,--,1912,--,-21,--,2539,0,885,874,0,377,564, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 经营活动产生现金流量净额(万元),--,5604,--,73,--,14219,--,-2642,--,2319,--,-5245,--,-802,--,-8602,--,-10820,--,-2624,--,4438,--,-5354,--,3606,--,-902,--,3886,--,-679,--,2886,--,-1338,--,3303,0,1561,2476,0,265,657, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 现金的期末余额(万元),23714,23328,18917,17591,16254,26816,32509,36354,18069,12564,11396,9762,11302,16280,7943,7934,7805,12408,11042,22542,24787,29475,20215,19788,17828,29020,24592,27245,28938,32949,31222,33316,35364,38733,38288,37039,39534,46963,0,3859,2828,0,1328,359, 
 现金的期初余额(万元),23328,26816,26816,26816,26816,12564,12564,12564,12827,16280,16280,16280,16280,12408,12408,12408,12408,29475,29475,29475,29475,29020,29020,29020,29020,32949,32949,32949,33114,38733,38733,38733,38733,46963,46963,46963,46963,2828,0,2828,1328,0,359,86, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 现金及现金等价物的净增加额(万元),386,-3488,-7900,-9225,-10563,14252,19944,23789,5242,-3716,-4884,-6518,-4979,3872,-4466,-4475,-4603,-17067,-18433,-6933,-4689,455,-8805,-9232,-11192,-3929,-8358,-5704,-4176,-5784,-7511,-5417,-3368,-8230,-8674,-9924,-7429,44134,0,1031,1500,0,969,273, 

