 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,2600,2600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11647,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,85,600, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),45929,40096,27960,17199,85761,71128,46726,53437,113552,88310,84905,66776,26341,10543,7290,3697,17938,19058,10318,3809,11266,--,16677,9770,43684,50246,36922, 
 投资活动产生的现金流量净额(万元),-15485,-10044,-684,1117,-2786,-5763,-471,2273,-10658,-38577,-60934,-48478,-24871,-9966,-6758,-3535,-17534,-18835,-10136,-3705,-10900,--,-16101,-9497,-20976,-35103,-36723, 
 吸收投资收到的现金(万元),2616,8614,8594,2616,--,--,--,--,--,--,--,--,101870,--,--,--,23036,--,--,--,--,--,--,--,--,6800,2200, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,400,600, 
 取得借款收到的现金(万元),61000,43300,43300,1800,69200,43900,33900,24400,120950,64800,59200,51350,118723,93123,62733,47044,117644,77321,59821,32760,127160,--,111970,57415,109381,78000,82398, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,309,--,--,--,--,--,--,9992,493,--,3340,3340,--,--,--,--,--,--,--,--,--,--,5017,5704, 
 筹资活动现金流入小计(万元),63616,51914,51894,4726,69200,43900,33900,24400,120950,64800,69192,51843,220593,96462,66072,47044,140680,77321,59821,32760,127160,--,111970,57415,109381,89817,90302, 
 偿还债务支付的现金(万元),63400,36300,20300,12800,95900,64250,37550,19400,138550,80925,55725,43725,136475,88259,52790,33786,135949,83961,58960,30574,119279,--,104503,46650,76977,62898,55400, 
 分配股利、利润或偿付利息所支付的现金(万元),14752,14086,13287,590,15135,14216,13410,910,7015,6595,4938,1155,13215,11544,9874,1691,7715,5845,3995,1882,17296,--,4514,2623,3149,4120,2308, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,17359,7813,5871,128,9324,--,--,127,--,--,--,670,94,47,--,123,--,279,229,250,75,--, 
 筹资活动现金流出小计(万元),78152,50386,33587,13390,111035,95825,58774,26180,145693,96844,60663,44880,149818,99803,62664,35477,144335,89900,63002,32456,136698,--,109295,49502,80376,67093,57708, 
 筹资活动产生的现金流量净额(万元),-14536,1528,18306,-8664,-41835,-51925,-24874,-1780,-24743,-32044,8529,6963,70775,-3340,3408,11567,-3654,-12580,-3182,304,-9538,--,2675,7913,29005,22724,32594, 
 汇率变动对现金及现金等价物的影响(万元),-38,-38,38,-0,26,-0,-0,-0,2,0,0,0,-0,--,--,--,3,0,0,--,4,--,-6,-0,5,--,--, 
 现金及现金等价物净增加额(万元),1361,22530,43052,4046,-43737,-38536,-26551,-2412,-10721,-61380,-46631,-43891,62303,-714,-52,3410,-6290,-6386,4893,-1435,5904,--,-2963,-3956,-2538,7746,1938, 
 加:期初现金及现金等价物余额(万元),12161,12161,12161,12161,55898,55898,55898,55898,66619,66616,66616,66616,4316,4316,4316,4316,10606,10606,10606,10606,4702,--,7665,7665,10203,2456,518, 
 期末现金及现金等价物余额(万元),13522,34691,55213,16208,12161,17362,29347,53486,55898,5236,19985,22725,66619,3602,4264,7725,4316,4220,15499,9171,10606,--,4702,3709,7665,10203,2456, 
 净利润(万元),11212,--,6723,--,13609,--,8231,--,10113,--,3804,--,5028,--,3057,--,10930,--,5509,--,13576,--,12911,7276,17080,15506,8382, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-113,--,25,--,402,--,101,--,437,--,326,--,32,--,98,--,216,--,248,--,188,--,357,495,-25,-96,862, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),14886,--,7636,--,15078,--,4577,--,13762,--,6173,--,13364,--,6813,--,12980,--,6276,--,10766,--,9790,4718,7040,5682,4333, 
 无形资产摊销(万元),381,--,190,--,414,--,203,--,430,--,200,--,375,--,183,--,346,--,173,--,318,--,268,122,230,226,121, 
 长期待摊费用摊销(万元),12,--,6,--,12,--,--,--,12,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),134,--,24,--,-2,--,-5,--,-31,--,-10,--,-695,--,-718,--,14,--,16,--,-11,--,-18,-2,-368,115,-91, 
 固定资产报废损失(万元),8,--,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,-3,-1, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),2031,--,1857,--,1911,--,989,--,1507,--,1393,--,5783,--,2652,--,8153,--,3368,--,5074,--,5008,2350,4514,2329,2142, 
 投资损失(万元),74,--,-61,--,-3131,--,-2974,--,-928,--,-395,--,--,--,--,--,--,--,--,--,--,--,--,--,-2,1,-10, 
 递延所得税资产减少(万元),-232,--,-0,--,-815,--,32,--,-95,--,-65,--,-192,--,-6,--,-31,--,-49,--,-22,--,-54,-74,4,-18,-106, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-4113,--,-3064,--,-9081,--,-2599,--,-3522,--,-648,--,4967,--,2385,--,-3725,--,-1870,--,4240,--,-3096,-1510,-2404,-6612,-495, 
 经营性应收项目的减少(万元),271,--,20193,--,-6096,--,7879,--,-3430,--,-4520,--,5403,--,17788,--,-2501,--,-5844,--,-3743,--,3184,-14262,-12897,-27194,-7552, 
 经营性应付项目的增加(万元),6869,--,-8170,--,-11444,--,-17639,--,6424,--,-483,--,-17668,--,-28955,--,-11486,--,10383,--,-4048,--,-17881,-1486,-23747,30191,-1518, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),31419,--,25392,--,857,--,-1206,--,24679,--,5775,--,16400,--,3298,--,14896,--,18210,--,26338,--,10469,-2372,-10572,20126,6067, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2833,--,4000,--,3609,--,4000,--,--,--,--,--,--, 
 现金的期末余额(万元),13522,34691,55213,16208,12161,17362,29347,53486,55898,5236,19985,22725,66619,3602,4264,7725,4316,4220,15499,9171,10606,--,4702,3709,7665,10203,2456, 
 现金的期初余额(万元),12161,12161,12161,12161,55898,55898,55898,55898,66619,66616,66616,66616,4316,4316,4316,4316,10606,10606,10606,10606,4702,--,7665,7665,10203,2456,518, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1361,22530,43052,4046,-43737,-38536,-26551,-2412,-10721,-61380,-46631,-43891,62303,-714,-52,3410,-6290,-6386,4893,-1435,5904,--,-2963,-3956,-2538,7746,1938, 

