 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3848,2100,5998,4068,2520,1333,4027,2983,2144,1401,3648,2735,1951,1215,3118,2361,1717,1021,3083,2534,2014, 
 支付的各项税费(万元),1479,638,2730,2047,1509,782,1947,1701,1413,1067,3626,2763,2048,1187,2458,1806,1331,615,2029,2497,2127, 
 支付的其他与经营活动有关的现金(万元),3098,3552,5273,4801,3242,1279,4237,2637,1630,1126,3918,2904,1358,839,3980,1662,978,553,2524,2566,2290, 
 经营活动现金流出小计(万元),25019,10174,43790,30824,22677,9709,35879,29658,18619,11334,38170,27762,21366,13850,26237,19359,12489,4689,23838,19896,17491, 
 经营活动产生的现金流量净额(万元),-7076,-2888,-4900,-8478,-8541,-2779,-4713,-8229,-5536,-6115,1520,-3475,-5919,-6347,4133,-1631,-666,98,3302,2849,1996, 
 收回投资所收到的现金(万元),--,--,500,500,500,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,261, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,2,--,--,--,--,4,--,--,--,1,1,1,1,1,1,1,--,1,1,9, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),2,2,500,500,500,400,4,0,0,0,1,1,1,1,1,1,1,0,1,1,270, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),290,71,761,512,332,193,1229,1011,472,311,1196,395,280,185,1068,1003,835,728,2350,1491,502, 
 投资所支付的现金(万元),1841,747,1800,1800,--,--,500,500,500,500,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),4275,--,922,922,771,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6406,818,3483,3234,1103,193,1729,1511,972,811,1196,395,280,185,1068,1003,835,728,2350,1491,502, 
 投资活动产生的现金流量净额(万元),-6404,-816,-2983,-2734,-603,207,-1724,-1511,-972,-811,-1195,-394,-279,-184,-1068,-1003,-834,-728,-2349,-1490,-232, 
 吸收投资收到的现金(万元),--,--,204,204,--,--,490,--,--,--,17265,17265,17265,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,204,--,--,490,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),9509,--,8030,4000,2000,--,--,--,--,--,1790,1790,1790,1000,--,--,--,--,--,300,2000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,267,267,606,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),9509,0,8234,4204,2000,0,490,0,0,0,19322,19322,19661,1000,0,0,0,0,0,300,2000, 
 偿还债务支付的现金(万元),2000,--,3200,--,--,--,--,--,--,--,1790,1790,1000,--,--,--,--,--,--,2300,--, 
 分配股利、利润或偿付利息所支付的现金(万元),679,45,1088,1021,969,--,2400,2400,2400,--,1025,1025,1024,--,800,800,800,800,600,1063,853, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),2679,45,4288,1021,969,0,2400,2400,2400,0,2815,2815,2024,0,800,800,800,800,600,3363,853, 
 筹资活动产生的现金流量净额(万元),6830,-45,3946,3183,1031,0,-1910,-2400,-2400,0,16507,16507,17638,1000,-800,-800,-800,-800,-600,-3063,1147, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-6650,-3750,-3937,-8029,-8113,-2572,-8347,-12141,-8908,-6925,16832,12638,11440,-5530,2265,-3433,-2301,-1431,354,-1704,2911, 
 加:期初现金及现金等价物余额(万元),12081,12081,16018,16018,16018,16018,24365,24365,24365,24365,7533,7533,7533,7533,5268,5268,5268,5268,4914,6618,3706, 
 期末现金及现金等价物余额(万元),5430,8331,12081,7989,7905,13446,16018,12225,15457,17440,24365,20172,18973,2003,7533,1834,2967,3837,5268,4914,6618, 
 净利润(万元),1243,--,3049,--,1182,--,2144,--,802,--,4942,--,2319,--,4225,--,1553,--,3846,3708,3267, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),415,--,273,--,256,--,285,--,87,--,189,--,261,--,79,--,116,--,25,101,-4, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),277,--,517,--,251,--,467,--,224,--,395,--,196,--,285,--,131,--,251,307,246, 
 无形资产摊销(万元),127,--,160,--,63,--,66,--,27,--,53,--,26,--,49,--,24,--,44,37,32, 
 长期待摊费用摊销(万元),81,--,158,--,62,--,108,--,50,--,29,--,10,--,13,--,4,--,5,2,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,-3,--,0,--,-0,--,-0,--,-0,--,-0,--,1,-1,35, 
 固定资产报废损失(万元),--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),210,--,139,--,13,--,--,--,--,--,25,--,--,--,--,--,--,--,--,58,58, 
 投资损失(万元),-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-11, 
 递延所得税资产减少(万元),-261,--,-224,--,-155,--,--,--,-13,--,84,--,-39,--,-31,--,19,--,16,-12,-9, 
 递延所得税负债增加(万元),--,--,--,--,--,--,-84,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-2001,--,-1192,--,-2238,--,-4865,--,-2009,--,-526,--,-1157,--,-567,--,1227,--,-1766,593,-1050, 
 经营性应收项目的减少(万元),-2545,--,-5023,--,-7628,--,-2769,--,-1873,--,-5320,--,-5892,--,-1792,--,-745,--,-600,-1862,-1461, 
 经营性应付项目的增加(万元),-4623,--,-2756,--,-347,--,-64,--,-2830,--,1650,--,-1642,--,1871,--,-2995,--,1481,-82,893, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-7076,--,-4900,--,-8541,--,-4713,--,-5536,--,1520,--,-5919,--,4133,--,-666,--,3302,2849,1996, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5430,8331,12081,7989,7905,13446,16018,12225,15457,17440,24365,20172,18973,2003,7533,1834,2967,3837,5268,4914,6618, 
 现金的期初余额(万元),12081,12081,16018,16018,16018,16018,24365,24365,24365,24365,7533,7533,7533,7533,5268,5268,5268,5268,4914,6618,3706, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6650,-3750,-3937,-8029,-8113,-2572,-8347,-12141,-8908,-6925,16832,12638,11440,-5530,2265,-3433,-2301,-1431,354,-1704,2911, 

