 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),2076,17090,11990,8190,2800,3700,2800,1400,300,1100,1100,1100,200,4125,2200,700,2200,3550,1400, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),338,674,725,687,284,393,662,1336,621,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),2414,30474,25425,8877,3084,33323,32692,2736,921,19680,19680,19680,200,4125,2200,700,2200,3550,8590, 
 偿还债务支付的现金(万元),2417,8100,4499,3039,847,1451,1474,700,500,4325,4125,500,--,2400,1500,600,2050,2200,1300, 
 分配股利、利润或偿付利息所支付的现金(万元),115,1429,1200,198,66,948,879,819,8,161,150,117,54,923,876,732,818,83,5403, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7, 
 支付其他与筹资活动有关的现金(万元),246,559,2,--,6,822,502,97,--,1783,1093,389,250,415,277,402,205,305,--, 
 筹资活动现金流出小计(万元),2778,10087,5701,3237,918,3221,2855,1615,508,6269,5368,1007,304,3738,2653,1733,3073,2588,6703, 
 筹资活动产生的现金流量净额(万元),-364,20387,19725,5640,2166,30102,29837,1121,413,13411,14312,18673,-104,387,-453,-1033,-873,962,1887, 
 汇率变动对现金及现金等价物的影响(万元),-38,2,4,--,--,6,6,4,-1,12,-17,3,1,7,6,6,-45,-0,4, 
 现金及现金等价物净增加额(万元),-4441,3524,-2517,-4076,-3962,-8942,-6746,-9174,-8868,11718,10465,16012,-2091,153,-1602,-1131,1118,-2244,2531, 
 加:期初现金及现金等价物余额(万元),8963,5439,5439,5439,5439,14380,14380,14380,14380,2662,2662,2662,2662,2509,2509,2509,1391,3635,1104, 
 期末现金及现金等价物余额(万元),4522,8963,2922,1363,1477,5439,7634,5206,5513,14380,13127,18674,571,2662,907,1377,2509,1391,3635, 
 净利润(万元),--,2536,--,830,--,5646,--,671,--,3314,--,849,406,3621,--,962,4281,3826,3579, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,3476,--,671,--,1026,--,207,--,333,--,104,64,560,--,74,464,83,365, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1522,--,556,--,833,--,301,--,442,--,214,105,406,--,201,385,233,263, 
 无形资产摊销(万元),--,862,--,57,--,385,--,30,--,57,--,28,15,58,--,29,58,43,27, 
 长期待摊费用摊销(万元),--,17,--,6,--,5,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,4,--,6,--,--,--,--,--,--,--,-3,--,-3,--,--,--, 
 固定资产报废损失(万元),--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,498,--,199,--,135,--,19,--,149,--,120,54,146,--,64,164,83,59, 
 投资损失(万元),--,81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-160, 
 递延所得税资产减少(万元),--,-952,--,28,--,-234,--,-31,--,-83,--,-16,-10,-84,--,-11,-74,-8,-102, 
 递延所得税负债增加(万元),--,-129,--,--,--,-51,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1082,--,-2902,--,-970,--,-2124,--,-1050,--,-184,128,598,--,-777,1417,-1820,-668, 
 经营性应收项目的减少(万元),--,-358,--,-8010,--,-10210,--,-830,--,-4824,--,-3676,-941,-5608,--,-608,-5236,-2922,-1576, 
 经营性应付项目的增加(万元),--,-4929,--,4943,--,622,--,-2257,--,1124,--,158,-1703,1041,--,426,1499,-254,-336, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,-1,--,--,--,5,--,--,--, 
 经营活动产生现金流量净额(万元),--,1541,--,-3618,--,-2808,--,-4015,--,-538,--,-2403,-1881,735,--,361,2958,-736,1450, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),4522,8963,2922,1363,1477,5439,7634,5206,5513,14380,13127,18674,571,2662,907,1377,2509,1391,3635, 
 现金的期初余额(万元),8963,5439,5439,5439,5439,14380,14380,14380,14380,2662,2662,2662,2662,2509,2509,2509,1391,3635,1104, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4441,3524,-2517,-4076,-3962,-8942,-6746,-9174,-8868,11718,10465,16012,-2091,153,-1602,-1131,1118,-2244,2531, 

