 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5899,17063,12539,7967,4344,12915,9607,6549,3571,11286,8811,5878,3019,9642,7376,4862,2725,7546,5612,6253,4836, 
 支付的各项税费(万元),3602,24692,20501,14873,6489,21133,13577,10236,3843,16002,10511,7582,2487,12971,9711,6211,2742,13424,9699,11458,8523, 
 支付的其他与经营活动有关的现金(万元),6012,20473,14000,9878,4571,12162,11786,8163,4851,12366,12619,8987,4972,19990,9078,9099,2556,11036,9612,7622,6524, 
 经营活动现金流出小计(万元),273979,928974,682597,437518,233232,823082,543076,285765,158673,640635,464362,292408,148183,564564,413857,266104,125810,519601,329937,353797,267922, 
 经营活动产生的现金流量净额(万元),-83375,-33259,-95014,-61460,-72558,10839,-45812,-18596,-46732,-10725,-51533,-36668,-41212,-13242,-35370,-12852,-34691,2233,-38911,6051,13338, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,415,415,--,415,415,415,--,100,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),143,787,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,1,0,0,0,6,5,5,--,0,4,4,4,6,0,0,0,1,1,1,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),15000,126000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),15143,126788,0,0,0,6,420,420,0,416,419,419,4,106,0,0,0,1,1,1,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4440,18976,11863,7083,3377,12733,9357,6668,2299,13501,9352,6288,3895,12193,7604,3563,1838,7431,4227,1281,3678, 
 投资所支付的现金(万元),--,2333,--,--,--,5172,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),15000,161000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),19440,182309,11863,7083,3377,17905,9357,6668,2299,13501,9352,6288,3895,12193,7604,3563,1838,7431,4227,1281,3678, 
 投资活动产生的现金流量净额(万元),-4297,-55521,-11863,-7083,-3377,-17899,-8936,-6248,-2299,-13085,-8933,-5869,-3891,-12087,-7604,-3563,-1838,-7430,-4227,-1280,-3678, 
 吸收投资收到的现金(万元),--,980,980,980,--,162527,162690,162690,162690,--,--,--,--,54175,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,980,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),56367,87367,77367,30367,25367,36300,21000,15000,10000,103937,71084,64192,29628,119884,102990,55390,30000,93334,79003,67200,40040, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,3352,5364,4645,910,11244,11413,10745,4718,13936,1440,813,1340,1655,1973,1268,--, 
 筹资活动现金流入小计(万元),56367,88347,78347,31347,25367,202179,189054,182335,173600,115181,82498,74937,34346,187996,104430,56203,31340,94989,80976,68468,40040, 
 偿还债务支付的现金(万元),10367,51300,36000,25000,20000,78112,78112,78112,39112,99288,79598,70551,45269,115962,81684,42614,20170,76007,62336,51336,23530, 
 分配股利、利润或偿付利息所支付的现金(万元),824,12628,12430,11454,434,9697,9513,9377,474,7187,6428,5277,807,9401,8123,6952,4063,5548,4797,2411,4560, 
 其中：子公司支付给少数股东的股利、利润(万元),--,704,704,704,--,--,633,633,--,--,465,465,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,4613,4528,4528,4528,920,840,--,--,14915,745,--,--,--,--,1375,706, 
 筹资活动现金流出小计(万元),11191,63928,48430,36454,20434,92422,92153,92017,44114,107395,86866,75829,46076,140278,90552,49566,24233,81555,67133,55122,28796, 
 筹资活动产生的现金流量净额(万元),45176,24419,29917,-5107,4933,109756,96901,90317,129486,7786,-4368,-892,-11730,47718,13878,6637,7107,13434,13844,13346,11244, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-42497,-64361,-76960,-73650,-71002,102696,42153,65473,80455,-16024,-64834,-43429,-56833,22389,-29096,-9778,-29422,8237,-29294,18116,20904, 
 加:期初现金及现金等价物余额(万元),107374,171735,171735,171735,171735,69039,69039,69039,69039,85063,85063,85063,85063,62674,62674,62674,62674,54437,54437,36320,15417, 
 期末现金及现金等价物余额(万元),64878,107374,94775,98084,100733,171735,111192,134512,149494,69039,20229,41634,28230,85063,33578,52896,33252,62674,25143,54437,36320, 
 净利润(万元),--,42767,--,20504,--,34357,--,15838,--,22624,--,10957,--,17727,13032,8658,--,14942,11232,10435,8353, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1264,--,957,--,1633,--,866,--,1044,--,881,--,814,994,475,--,128,349,224,321, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2257,--,968,--,1085,--,496,--,736,--,273,--,395,287,182,--,296,220,228,204, 
 无形资产摊销(万元),--,264,--,134,--,248,--,115,--,207,--,94,--,176,131,87,--,132,96,123,71, 
 长期待摊费用摊销(万元),--,997,--,451,--,591,--,227,--,356,--,161,--,225,176,130,--,224,159,158,38, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,--,--,0,--,--,--,-2,--,-4,--,-1,-0,-0,--,3,-0,-1,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1959,--,1095,--,737,--,503,--,3501,--,1649,--,4770,3300,2452,--,3348,2468,2439,1355, 
 投资损失(万元),--,-787,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-326,--,-174,--,-201,--,-244,--,-402,--,-147,--,-473,-289,-40,--,95,82,-462,-113, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-26506,--,-15734,--,-19828,--,-17111,--,-6044,--,-3539,--,-14287,-9652,-3731,--,-11135,-2173,-2867,-9082, 
 经营性应收项目的减少(万元),--,-148026,--,-93495,--,-62598,--,-51737,--,-58829,--,-60254,--,-51989,-75292,-42675,--,-40480,-66524,-21024,-20499, 
 经营性应付项目的增加(万元),--,92992,--,23776,--,54720,--,32449,--,26136,--,13260,--,29400,31942,21612,--,34681,15180,16797,32689, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-117,--,58,--,94,--,--,--,-52,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-33259,--,-61460,--,10839,--,-18596,--,-10725,--,-36668,--,-13242,-35370,-12852,--,2233,-38911,6051,13338, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),64878,107374,94775,98084,100733,171735,111192,134512,149494,69039,20229,41634,28230,85063,33578,52896,33252,62674,25143,54437,36320, 
 现金的期初余额(万元),107374,171735,171735,171735,171735,69039,69039,69039,69039,85063,85063,85063,85063,62674,62674,62674,62674,54437,54437,36320,15417, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-42497,-64361,-76960,-73650,-71002,102696,42153,65473,80455,-16024,-64834,-43429,-56833,22389,-29096,-9778,-29422,8237,-29294,18116,20904, 

