 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 投资损失(万元),--,--,-19,--,--,-11,-1,0, 
 递延所得税资产减少(万元),--,3,-173,--,-98,-54,-30,-41, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,4884,-6272,--,-6427,-1025,-1343,-7939, 
 经营性应收项目的减少(万元),--,-12901,5627,--,-13271,-7733,-5795,-8847, 
 经营性应付项目的增加(万元),--,3105,-2560,--,14715,2557,2869,12086, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1401,9332,--,5827,2730,2512,2751, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),48387,6151,5021,1752,2093,4528,3735,6719, 
 现金的期初余额(万元),5021,5021,2093,2093,4528,3735,6719,3232, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),43366,1130,2927,-341,-2435,793,-2983,3486, 

