 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 加:期初现金及现金等价物余额(万元),1851,1851,1851,2269,2269,2269,2269,2770,2770,2770,2770,3844,5072,5153,4167, 
 期末现金及现金等价物余额(万元),1739,3639,2454,1851,2419,971,1555,2269,2520,2339,1841,2770,3844,5072,5153, 
 净利润(万元),--,1413,--,2269,--,1452,667,2632,--,1894,1369,3457,2129,4326,4965, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,69,--,251,--,-34,-120,112,--,2,16,313,365,-77,70, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,913,--,1631,--,815,407,1573,--,778,386,1481,1151,1077,945, 
 无形资产摊销(万元),--,35,--,69,--,35,17,69,--,35,17,69,70,62,53, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-7,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,4,--,101,--,67,31,117,--,61,31,26,199,75,200, 
 投资损失(万元),--,-15,--,-66,--,-13,--,-3,--,-3,--,-103,-19,--,--, 
 递延所得税资产减少(万元),--,14,--,111,--,98,112,14,--,-33,-40,18,50,62,43, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3134,--,-12,--,-562,-798,-286,--,-1081,-812,-1363,128,-563,-1, 
 经营性应收项目的减少(万元),--,-860,--,-193,--,304,1594,-546,--,-297,-1105,-1671,-261,1690,-339, 
 经营性应付项目的增加(万元),--,1297,--,-1366,--,7,-291,-907,--,-1064,-310,107,577,-746,-1173, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-265,--,2796,--,2170,1619,2774,--,292,-448,2335,4389,5900,4762, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),1739,3639,2454,1851,2419,971,1555,2269,2520,2339,1841,2770,3844,5072,5153, 
 现金的期初余额(万元),1851,1851,1851,2269,2269,2269,2269,2770,2770,2770,2770,3844,5072,5153,4167, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-113,1787,603,-418,149,-1298,-714,-500,-250,-431,-929,-1074,-1228,-80,986, 

