 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1527,1009,1805,--,1596,739,1506,--,1335, 
 无形资产摊销(万元),283,188,375,--,242,113,211,--,128, 
 长期待摊费用摊销(万元),21,14,24,--,16,8,7,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),91,--,--,--,--,0,-532,--,-850, 
 固定资产报废损失(万元),--,91,0,--,13,--,--,--,93, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-19,-12,14,--,279,139,712,--,1692, 
 投资损失(万元),--,--,-137,--,-118,--,-121,--,--, 
 递延所得税资产减少(万元),60,123,-262,--,8,45,84,--,-202, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-2488,-1141,-565,--,-417,-260,-696,--,-600, 
 经营性应收项目的减少(万元),-378,127,-4223,--,-1121,-1540,-1413,--,942, 
 经营性应付项目的增加(万元),1999,-972,-1229,--,2098,-1695,1217,--,973, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),-18,-68,-69,--,-279,114,-760,--,95, 
 经营活动产生现金流量净额(万元),6346,3277,8538,--,12254,1087,8022,--,7316, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8562,8572,7804,9414,11526,943,2720,2741,1084, 
 现金的期初余额(万元),7804,7804,11526,11526,2720,2720,2741,1084,648, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),759,769,-3722,-2111,8806,-1777,-21,1658,435, 

