 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31, 
 经营活动现金流入小计(万元),146049,890860,677098,440252,149299,732083,563505,367002,171364,728542,529499,335851,150559,634511,449569,295867,141293,510960,357137,223639,106993,386705,280561,190194,255916,180037,168521,145086,102509, 
 购买商品、接受劳务支付的现金(万元),109526,481954,338145,204664,112499,440070,297401,182256,87324,424254,327893,208678,82268,419372,287008,189857,90143,346552,269760,173014,72162,278458,203861,130105,213862,137612,106815,99994,73838, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),15275,53002,40430,27914,15085,44258,32973,23459,13508,39246,29681,20402,11670,32850,22681,14712,8565,22633,16455,11236,6574,16013,11766,7861,11631,8703,7432,5546,6401, 
 支付的各项税费(万元),16916,84099,62953,41251,13223,97763,75749,53991,24425,83894,60171,39855,19088,57547,45865,29000,15207,38043,27132,19568,7393,25795,15806,10729,19472,14970,10769,10313,8721, 
 支付的其他与经营活动有关的现金(万元),17071,82741,66251,38126,15181,73957,56036,34002,13791,62599,44593,28481,12170,47790,28159,22305,10652,36842,26290,14741,2657,24910,15193,10453,19874,11501,13649,9325,10999, 
 经营活动现金流出小计(万元),158787,701796,507779,311956,155987,656048,462159,293708,139048,609994,462337,297416,125196,557559,383714,255874,124568,444070,339636,218558,88786,345177,246626,159147,264838,172786,138666,125178,99959, 
 经营活动产生的现金流量净额(万元),-12738,189063,169319,128297,-6689,76035,101346,73294,32316,118548,67162,38435,25363,76952,65855,39993,16725,66890,17501,5080,18208,41528,33935,31047,-8922,7251,29855,19907,2550, 
 收回投资所收到的现金(万元),45200,662412,502871,320290,50713,507000,349000,152000,13000,7000,3000,--,--,20000,10000,--,--,--,--,--,--,--,--,--,1188,0,23,44,0, 
 取得投资收益所收到的现金(万元),36,8141,7064,5162,647,3908,2972,2222,57,72,19,--,--,110,56,--,--,4,4,--,--,3,--,--,1,0,32,36,2, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,922,350,19,3,748,488,106,85,17,3,2,1,200,--,--,--,215,137,110,--,78,55,53,285,18,6,268,377, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,85,--,--,--,--,--,--,--,--,--,--,--,0,--,3,378, 
 收到的其他与投资活动有关的现金(万元),3837,27622,17456,15273,7038,10644,6097,4171,--,7829,4513,444,434,2085,--,--,--,--,--,--,--,--,--,--,200,0,356,--,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),49074,699098,527740,340745,58401,522299,358557,158499,13142,14918,7535,446,435,22481,10056,0,0,219,140,110,0,81,55,53,1674,18,417,351,758, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6708,59238,43481,18663,12615,110466,96524,71310,41011,119386,86256,52703,13101,89359,69675,48603,24701,112797,86604,50919,14388,43067,40551,23550,45889,29442,19630,11525,20907, 
 投资所支付的现金(万元),45200,564729,430378,264929,36589,524000,610528,406478,168546,100438,69127,35880,--,20000,10000,10000,--,--,--,--,--,--,--,--,0,0,--,68,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),4085,11016,11136,6514,3022,272720,--,--,--,984,984,984,984,6472,--,--,--,--,--,--,--,--,--,--,0,0,--,4000,15201, 
 支付的其他与投资活动有关的现金(万元),3112,22968,21596,8243,17,18455,177,44,27,4222,--,--,--,3978,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),59105,657951,506591,298348,52243,925641,707229,477832,209584,225029,156366,89567,14085,119809,79675,58603,24701,112797,86604,50919,14388,43067,40551,23550,45889,29442,19630,15592,36108, 
 投资活动产生的现金流量净额(万元),-10030,41147,21149,42397,6158,-403342,-348673,-319333,-196442,-210111,-148832,-89121,-13651,-97328,-69620,-58603,-24701,-112579,-86463,-50808,-14388,-42986,-40497,-23496,-44214,-29425,-19213,-15241,-35350, 
 吸收投资收到的现金(万元),--,1771,1170,735,735,600,400,--,--,4500,2250,2250,--,6255,4205,1755,1755,4500,--,--,--,159063,159063,--,197,197,339,--,33588, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,1771,1170,735,735,600,400,--,--,4500,2250,2250,--,6255,4205,1755,1755,4500,--,--,--,--,--,--,197,197,339,--,0, 
 取得借款收到的现金(万元),81774,320521,246718,203777,152233,504911,389661,214087,148142,394413,323252,212676,74933,337925,270680,201841,83182,175128,126570,117803,30528,170014,164234,118412,193750,118308,97981,68448,25995, 
 发行债券收到的现金(万元),--,--,--,--,--,148200,148200,148200,--,59460,59460,59460,--,49400,50000,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),26400,--,6192,6192,--,22290,22308,22290,--,52500,--,--,--,1748,--,--,--,--,--,--,--,--,3661,473,--,--,--,--,--, 
 筹资活动现金流入小计(万元),108174,322292,254080,210704,152968,676001,560569,384577,148142,510873,384962,274386,74933,395328,324885,203596,84937,179628,126570,117803,30528,329077,326958,118885,193947,118505,98320,68448,59583, 
 偿还债务支付的现金(万元),101570,439925,314198,193104,108189,349918,252419,143691,59240,267094,227716,146489,67173,307500,235244,142299,69295,149313,111500,85386,51295,179283,138780,95745,137881,84254,81161,61506,18987, 
 分配股利、利润或偿付利息所支付的现金(万元),4347,34115,29943,20622,5257,70847,64719,56576,4572,58248,53947,47701,4795,41794,36428,34011,1735,37380,35804,33926,2254,7423,7726,2984,15134,14858,11209,5331,3469, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),9450,52829,25341,19640,4887,20930,37272,19340,2703,3884,196,170,--,5923,600,--,--,3994,2191,2191,--,3966,983,558,730,270,--,0,1439, 
 筹资活动现金流出小计(万元),115367,526869,369482,233366,118333,441695,354410,219608,66515,329226,281858,194359,71969,355217,272272,176309,71030,190687,149496,121504,53548,190672,147489,99288,153744,99382,92370,66836,23895, 
 筹资活动产生的现金流量净额(万元),-7193,-204577,-115402,-22662,34636,234306,206159,164969,81628,181647,103104,80027,2964,40111,52612,27287,13907,-11059,-22925,-3701,-23020,138404,179469,19598,40203,19123,5950,1612,35688, 
 汇率变动对现金及现金等价物的影响(万元),-243,168,-151,27,-6,-129,-435,-497,-502,-9,-46,-16,-23,15,-0,-0,-1,2,-1,2,2,-1,2,11,-15,-41,-19,--,0, 
 现金及现金等价物净增加额(万元),-30204,25802,74916,148058,34099,-93129,-41602,-81569,-83000,90075,21388,29324,14653,19750,48847,8676,5929,-56747,-91888,-49427,-19199,136944,172909,27159,-12949,-3092,16573,6278,2889, 
 加:期初现金及现金等价物余额(万元),139191,113390,113390,113390,113390,206519,206519,206519,206519,116444,116444,116444,116442,96694,95444,95444,95444,152191,152191,152191,152191,15247,15247,15247,28196,28196,11623,5345,2456, 
 期末现金及现金等价物余额(万元),108987,139191,188306,261448,147489,113390,164917,124950,123519,206519,137832,145768,131096,116444,144291,104120,101374,95444,60303,102764,132992,152191,188156,42406,15247,25104,28196,11623,5345, 
 净利润(万元),--,68979,--,40896,--,115274,--,61395,--,101266,--,54982,--,80524,--,42215,--,60661,--,30678,--,40374,--,20608,31576,--,23597,12616,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,5965,--,-69,--,23186,--,207,--,11933,--,1184,--,3452,--,1019,--,2640,--,769,--,358,--,30,90,--,-6,1296,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,32520,--,14704,--,26589,--,12866,--,23255,--,11014,--,19045,--,8245,--,12438,--,6028,--,9505,--,4099,6995,--,5211,4249,--, 
 无形资产摊销(万元),--,3328,--,1618,--,1426,--,420,--,748,--,356,--,631,--,293,--,389,--,148,--,158,--,73,134,--,96,97,--, 
 长期待摊费用摊销(万元),--,2494,--,1052,--,2479,--,1237,--,1029,--,301,--,386,--,56,--,103,--,51,--,80,--,68,141,--,96,48,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-279,--,-23,--,-245,--,67,--,292,--,10,--,-46,--,1,--,62,--,25,--,29,--,45,40,--,-2,88,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,-838,--,--,--,-628,--,--,--,-477,--,--,--,-120,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,40264,--,19124,--,23819,--,13758,--,15669,--,6801,--,10032,--,3976,--,7201,--,3738,--,7675,--,3069,4172,--,2039,2115,--, 
 投资损失(万元),--,-16237,--,-10940,--,-12435,--,-4673,--,3572,--,--,--,-822,--,-23,--,-4,--,--,--,-3,--,--,-81,--,6,-38,--, 
 递延所得税资产减少(万元),--,-1918,--,-222,--,-1031,--,1106,--,-3677,--,-384,--,-1184,--,-217,--,--,--,-200,--,--,--,-70,-30,--,-238,-120,--, 
 递延所得税负债增加(万元),--,--,--,-121,--,--,--,-81,--,--,--,--,--,--,--,--,--,-584,--,--,--,-170,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-25080,--,-14411,--,1862,--,-2128,--,4607,--,-4808,--,-11227,--,-3130,--,-4068,--,2371,--,-12058,--,-18549,-15416,--,-8844,-2662,--, 
 经营性应收项目的减少(万元),--,64339,--,57502,--,-130720,--,-22312,--,-68417,--,-72974,--,-20921,--,-30145,--,-22165,--,-43189,--,-15458,--,12382,-52503,--,-13873,4716,--, 
 经营性应付项目的增加(万元),--,15372,--,18785,--,26306,--,11548,--,28593,--,41877,--,-2961,--,17752,--,10412,--,4823,--,11357,--,9441,15399,--,21369,-2946,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,404,--,--,--,-116,--,--,--,77,--,--,--,-49,--,--,--,-161,--,-345,--,-165,287,--,-45,--,--, 
 经营活动产生现金流量净额(万元),--,189063,--,128297,--,76035,--,73294,--,118548,--,38435,--,76952,--,39993,--,66890,--,5080,--,41528,--,31047,-8922,--,29855,19907,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,32159,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3449,--,509,2608,--,--,5929,--, 
 现金的期末余额(万元),108987,139191,188306,261448,147489,113390,164917,124950,123519,206519,137832,145768,131096,116444,144291,104120,101374,95444,60303,102764,132992,152191,188156,42406,15247,25104,28196,11623,5345, 
 现金的期初余额(万元),139191,113390,113390,113390,113390,206519,206519,206519,206519,116444,116444,116444,116442,96694,95444,95444,95444,152191,152191,152191,152191,15247,15247,15247,28196,28196,11623,5345,2456, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-30204,25802,74916,148058,34099,-93129,-41602,-81569,-83000,90075,21388,29324,14653,19750,48847,8676,5929,-56747,-91888,-49427,-19199,136944,172909,27159,-12949,-3092,16573,6278,2889, 

