 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12539,53507,38209,25108,11539,42108,30158,19527,9015,35044,23939,15101,7338,27536,20057,13024,--,23460,16922,10845,--,21345,17466,13070,9470, 
 支付的各项税费(万元),4040,11743,8760,6307,3198,12582,9771,6839,3535,11133,8600,5723,4172,10388,7307,5175,--,9286,7448,4806,--,9424,8347,5394,5794, 
 支付的其他与经营活动有关的现金(万元),14117,42520,50776,29729,12649,44163,37280,26290,13431,36862,32079,17653,12688,30475,23614,15760,--,29615,23546,13137,--,26196,25708,21729,16341, 
 经营活动现金流出小计(万元),321269,1376803,985687,608821,287985,1208851,837841,503569,216037,955733,695761,436239,219883,894344,638610,396602,--,866032,602173,384989,--,821434,696745,583883,498498, 
 经营活动产生的现金流量净额(万元),-14484,61139,20256,10642,-27391,20494,-445,6563,-21210,46503,30015,3984,-42187,32967,30380,12403,-760,13964,21132,-1115,-20524,13078,51812,376,12948, 
 收回投资所收到的现金(万元),19,2717,888,888,694,3346,270,--,379,20821,22913,22913,10594,516,332,332,--,2,2,--,--,--,190,218,737, 
 取得投资收益所收到的现金(万元),158,2403,2177,1924,1504,4386,1203,803,277,812,2118,2118,1919,979,431,3,--,429,2,2,--,2,96,42,12, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),64,13,67,35,25,148,100,84,31,341,353,268,59,325,189,94,--,151,170,141,--,401,112,69,143, 
 处置子公司及其他营业单位收到的现金净额(万元),--,546,--,--,--,1502,--,--,--,3678,--,--,--,--,--,--,--,1238,1238,1238,--,--,--,2174,--, 
 收到的其他与投资活动有关的现金(万元),5,1524,--,--,110,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),245,7203,3132,2847,2332,9882,1573,887,687,25652,25384,25298,12571,1820,952,429,--,1820,1412,1380,--,403,398,2504,892, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10272,46639,19970,12279,10186,52489,26670,14543,4836,23915,13516,10317,3456,19887,12907,8290,--,22913,16573,13635,--,33878,23965,20590,19748, 
 投资所支付的现金(万元),1163,23114,21974,6779,3765,12556,4535,2536,1946,14325,13940,9591,9031,12968,340,340,--,1488,1234,834,--,9298,9733,2865,3265, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,91,91,91,98,612,--,--,--,975,--,--,--,1399,1399,1399,--,--,--,--,--,1758,--,92,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,661,854,124,26,4,--,38,--,372,12000,--,--,--,--,--,--,--,204,--,331, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),11435,69844,42035,19149,14050,66318,32059,17203,6808,39220,27456,19946,12486,34626,26646,10029,--,24401,17807,14469,--,44934,33902,23548,23345, 
 投资活动产生的现金流量净额(万元),-11189,-62641,-38903,-16302,-11717,-56436,-30486,-16316,-6120,-13568,-2072,5352,85,-32805,-25694,-9600,--,-22581,-16395,-13089,-5782,-44531,-33505,-21044,-22453, 
 吸收投资收到的现金(万元),--,2406,1830,705,560,1677,1435,761,55,5933,5526,5185,4900,47486,45066,365,--,1596,1336,524,--,1140,810,2646,992, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,2406,1830,705,560,1677,1435,761,55,5933,5526,5185,4900,446,1426,365,--,1596,1336,524,--,--,810,2646,992, 
 取得借款收到的现金(万元),57000,161030,123030,97030,65000,103000,84000,55000,33000,75200,61000,56000,37100,73000,73000,49000,--,166480,130900,77900,--,103400,75400,81485,45689, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,700,--,--, 
 筹资活动现金流入小计(万元),57000,163436,124860,97735,65560,104677,85435,55761,33055,81133,66526,61185,42000,120486,118066,49365,--,168076,132236,78424,--,104540,76910,84131,46681, 
 偿还债务支付的现金(万元),41000,142000,98700,56200,34000,58650,57650,36300,19300,79800,72200,36100,7950,113900,105700,52400,--,141416,123200,55400,--,70256,79044,68006,15746, 
 分配股利、利润或偿付利息所支付的现金(万元),1785,15127,12572,10618,1404,12894,10907,9109,837,7253,8079,5015,1072,7821,6539,4930,--,9274,7266,5855,--,7710,5832,4284,2590, 
 其中：子公司支付给少数股东的股利、利润(万元),165,462,112,112,--,478,--,--,--,63,--,63,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1322,--,--,--,15,--,--,--,84,--,84,--,4656,794,--,--,368,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),42785,158449,111272,66818,35404,71559,68557,45409,20137,87137,80279,41198,9022,126378,113032,57330,--,151057,130466,61255,--,77966,84876,72290,18336, 
 筹资活动产生的现金流量净额(万元),14215,4987,13589,30917,30156,33118,16878,10352,12918,-6004,-13753,19987,32978,-5892,5034,-7965,--,17019,1770,17169,20639,26574,-7966,11841,28345, 
 汇率变动对现金及现金等价物的影响(万元),-41,-149,-1,-19,-13,3,20,19,2,17,82,1,0,-3,-0,0,--,-26,-1,-3,--,-5,-7,1,4, 
 现金及现金等价物净增加额(万元),-11499,3337,-5060,25238,-8966,-2822,-14033,618,-14410,26948,14271,29324,-9124,-5733,9720,-5163,--,8375,6506,2961,-5667,-4883,10334,-8826,18844, 
 加:期初现金及现金等价物余额(万元),74068,70731,70731,70731,70731,73553,73553,73553,73553,46606,46606,46606,46606,52339,52339,52339,--,43964,43964,43964,--,48847,38513,47327,28482, 
 期末现金及现金等价物余额(万元),62569,74068,65672,95969,61766,70731,59520,74171,59143,73553,60877,75930,37482,46606,62058,47176,--,52339,50469,46925,--,43964,48847,38500,47327, 
 净利润(万元),--,49995,--,10502,--,46279,--,20469,--,32400,--,12097,--,25735,--,--,--,18480,--,--,--,25633,29543,20465,24218, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,3165,--,2035,--,1819,--,1583,--,1001,--,790,--,539,--,--,--,737,--,--,--,343,57,-161,286, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,16100,--,7548,--,12632,--,6024,--,11484,--,5574,--,9400,--,--,--,7977,--,--,--,6622,5379,4232,3226, 
 无形资产摊销(万元),--,633,--,425,--,552,--,265,--,500,--,243,--,488,--,--,--,456,--,--,--,369,389,330,205, 
 长期待摊费用摊销(万元),--,3236,--,1412,--,693,--,297,--,465,--,266,--,552,--,--,--,234,--,--,--,201,140,115,167, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,133,--,-7,--,18,--,4,--,-27,--,-32,--,98,--,--,--,48,--,--,--,-55,16,31,-6, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,26,--,-3,--,-6,--,12,--,5,--,-4,--,14,--,--,--,--,--,--,--,--,13,1,-14, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,6573,--,3170,--,4179,--,1860,--,4352,--,2498,--,5705,--,--,--,6643,--,--,--,5077,4383,2830,1442, 
 投资损失(万元),--,-17112,--,-3325,--,-11406,--,-5130,--,-1586,--,-1266,--,-1472,--,--,--,-2584,--,--,--,-415,-1953,-220,-1964, 
 递延所得税资产减少(万元),--,-972,--,-410,--,535,--,-472,--,-651,--,-302,--,-599,--,--,--,-1356,--,--,--,-240,-16,-138,-195, 
 递延所得税负债增加(万元),--,-1,--,-0,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2,-0,2, 
 存货的减少(万元),--,-7771,--,-2969,--,-26988,--,-11945,--,6436,--,-9823,--,441,--,--,--,-15206,--,--,--,-22224,6076,-26085,-23999, 
 经营性应收项目的减少(万元),--,-11629,--,-20723,--,-26133,--,-29284,--,-12218,--,-19993,--,-4940,--,--,--,-10644,--,--,--,-1644,-745,3173,-4785, 
 经营性应付项目的增加(万元),--,19000,--,12988,--,18476,--,22880,--,4543,--,14039,--,-3641,--,--,--,9150,--,--,--,-514,8489,-4197,14365, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-237,--,--,--,-157,--,--,--,-201,--,-103,--,649,--,--,--,28,--,--,--,-75,44,--,--, 
 经营活动产生现金流量净额(万元),--,61139,--,10642,--,20494,--,6563,--,46503,--,3984,--,32967,--,--,--,13964,--,--,--,13078,51812,376,12948, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),62569,74068,65672,95969,61766,70731,59520,74171,59143,73553,60877,75930,37482,46606,62058,47176,--,52339,50469,46925,--,43964,48847,38500,47327, 
 现金的期初余额(万元),74068,70731,70731,70731,70731,73553,73553,73553,73553,46606,46606,46606,46606,52339,52339,52339,--,43964,43964,43964,--,48847,38513,47327,28482, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-11499,3337,-5060,25238,-8966,-2822,-14033,618,-14410,26948,14271,29324,-9124,-5733,9720,-5163,--,8375,6506,2961,--,-4883,10334,-8826,18844, 

