 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31, 
 投资活动产生的现金流量净额(万元),-8836,4985,-18750,-4426,-1250,-664,-3297,-2641,-599,-1679, 
 吸收投资收到的现金(万元),2685,--,11962,11407,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),2685,--,1095,540,--,--,--,--,--,--, 
 取得借款收到的现金(万元),21500,11500,24500,14000,23000,19000,40936,24351,32201,46342, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),24185,11500,36462,25407,23000,19000,40936,24351,32201,46342, 
 偿还债务支付的现金(万元),17000,12000,19500,14500,32110,23525,34925,16542,37020,37402, 
 分配股利、利润或偿付利息所支付的现金(万元),1714,570,2518,1802,2782,1771,4409,2320,3727,2634, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,225,12,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),18714,12570,22243,16314,34892,25296,39334,18862,40747,40035, 
 筹资活动产生的现金流量净额(万元),5471,-1070,14219,9093,-11892,-6296,1602,5489,-8546,6306, 
 汇率变动对现金及现金等价物的影响(万元),-62,-43,33,-8,32,-26,-6,6,-18,-0, 
 现金及现金等价物净增加额(万元),-1857,4840,-390,7824,3504,1787,-780,845,-1871,1868, 
 加:期初现金及现金等价物余额(万元),4954,4954,5343,5343,1839,1839,2619,2619,4490,2622, 
 期末现金及现金等价物余额(万元),3097,9794,4954,13167,5343,3626,1839,3464,2619,4490, 
 净利润(万元),--,3068,5947,3184,5757,1108,2128,191,-360,738, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,106,110,-10,933,148,33,66,184,103, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1327,2469,1195,2720,1448,2437,1234,2880,2890, 
 无形资产摊销(万元),--,132,178,97,153,77,143,68,139,135, 
 长期待摊费用摊销(万元),--,43,106,53,119,61,118,58,104,79, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,9,208,--,2,2,-0,--,-1,-7, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,-2, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,608,1492,808,2519,1575,3014,1582,3017,2659, 
 投资损失(万元),--,-126,-53,-11,-13,-4,-1,--,--,-1, 
 递延所得税资产减少(万元),--,30,-9,0,450,136,202,38,-46,-184, 
 递延所得税负债增加(万元),--,-1,-3,-1,-3,-1,-3,-1,-3,-3, 
 存货的减少(万元),--,1064,-1102,-1260,4402,2276,-2452,144,1646,-4037, 
 经营性应收项目的减少(万元),--,-4500,-2759,-398,-2915,-1531,-1381,-2628,-3964,-2863, 
 经营性应付项目的增加(万元),--,-791,-2477,-491,2490,3477,-3318,-2763,3696,-2267, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,967,4108,3165,16614,8773,921,-2010,7292,-2759, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),3097,9794,4954,13167,5343,3626,1839,3464,2619,4490, 
 现金的期初余额(万元),4954,4954,5343,5343,1839,1839,2619,2619,4490,2622, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1857,4840,-390,7824,3504,1787,-780,845,-1871,1868, 

