 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 加:期初现金及现金等价物余额(万元),21010,23253,23253,23253,23253,28219,28219,28219,28219,14095,14095,14095,14095,10370,10370,10370,6582,8276,1960, 
 期末现金及现金等价物余额(万元),20793,21010,18643,19850,20720,23253,22802,22539,13925,28219,26294,26734,10870,14095,10813,10771,10370,6582,8276, 
 净利润(万元),--,3893,--,1722,--,3084,--,1455,--,2437,--,1721,--,3407,--,1621,5463,4428,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,462,--,189,--,556,--,187,--,236,--,259,--,92,--,201,332,260,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,679,--,276,--,486,--,227,--,344,--,171,--,356,--,159,342,306,--, 
 无形资产摊销(万元),--,87,--,17,--,34,--,17,--,24,--,9,--,16,--,8,70,69,--, 
 长期待摊费用摊销(万元),--,14,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,0,--,0,--,--,--,--,--,-0,--,-0,-6,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-111,--,-49,--,-103,--,-45,--,-67,--,-41,--,166,--,82,167,140,--, 
 投资损失(万元),--,-111,--,-57,--,-179,--,-111,--,--,--,--,--,--,--,--,-2,-1,--, 
 递延所得税资产减少(万元),--,-9,--,-3,--,-170,--,-23,--,-44,--,-63,--,-70,--,-15,-86,-7,--, 
 递延所得税负债增加(万元),--,-23,--,-4,--,-1,--,--,--,--,--,--,--,--,--,--,-29,-8,--, 
 存货的减少(万元),--,-1366,--,-591,--,1263,--,-960,--,-286,--,237,--,-479,--,216,-727,-487,--, 
 经营性应收项目的减少(万元),--,-3049,--,-3282,--,-3415,--,-2969,--,566,--,-1259,--,309,--,-191,-1931,-3986,--, 
 经营性应付项目的增加(万元),--,133,--,-440,--,422,--,885,--,-336,--,-521,--,992,--,-1026,643,4,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-261,--,-175,--,-23,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,338,--,-2396,--,1954,--,-1338,--,2874,--,513,--,4789,--,1053,4237,718,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),20793,21010,18643,19850,20720,23253,22802,22539,13925,28219,26294,26734,10870,14095,10813,10771,10370,6582,8276, 
 现金的期初余额(万元),21010,23253,23253,23253,23253,28219,28219,28219,28219,14095,14095,14095,14095,10370,10370,10370,6582,8276,1960, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-217,-2243,-4610,-3403,-2533,-4966,-5417,-5680,-14294,14124,12199,12639,-3225,3725,443,401,3789,-1694,6315, 

