 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4912,14454,10734,6660,4713,8805,5955,4159,1726,8689,6251,4112,1338,6558,4739,3557,--,5798,3716,3404,--,4066,3225,1521,1573, 
 支付的各项税费(万元),855,4080,1225,882,604,4056,815,418,195,6267,2298,662,253,4989,1231,397,--,4116,627,191,--,5411,3002,1562,1269, 
 支付的其他与经营活动有关的现金(万元),1043,4356,3016,1893,937,1652,885,458,129,2057,826,402,227,1600,574,393,--,1158,325,536,--,2498,1271,777,401, 
 经营活动现金流出小计(万元),8848,31298,22165,11324,7093,20457,12009,6856,2965,22259,14927,8033,2923,17472,12773,6320,--,14790,12434,5616,--,15590,10230,5905,4513, 
 经营活动产生的现金流量净额(万元),-3927,11289,11332,-2559,-4113,12949,17719,643,-672,10997,15776,-798,-298,12338,13971,-770,-145,8955,8749,-1252,-1061,10342,11053,5730,9046, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,45,44,37,--,202,--,--,--,--,--,--,--,71,79,66,--,13,4,4,--,32,407,2,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,5900,--,--,--,--,--,--,--,182,--,--,--,50,--,--,--,100,--,100,--,194,310,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,5945,44,37,0,202,0,0,0,182,0,0,0,121,79,66,--,113,4,104,--,226,717,2,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5960,19252,7362,4408,2772,31719,23650,12169,1982,12358,7640,2111,856,8217,5760,1277,--,4405,1568,2830,--,3189,18049,7248,879, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,5900,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5960,25152,7362,4408,2772,31719,23650,12169,1982,12358,7640,2111,856,8217,5760,1277,--,4405,1568,2830,--,3189,18049,7248,879, 
 投资活动产生的现金流量净额(万元),-5960,-19207,-7318,-4371,-2772,-31517,-23650,-12169,-1982,-12176,-7640,-2111,-856,-8096,-5681,-1212,--,-4291,-1564,-2726,-182,-2963,-17332,-7246,-879, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,28218,--,--,--,--,--,--,--,--,--,9900,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),5169,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,28218,--,--,--,--,--,--,--,164,--,--, 
 筹资活动现金流入小计(万元),5169,0,0,0,0,0,0,0,0,0,0,0,0,28218,28218,0,--,0,0,0,--,0,3164,9900,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),10,2133,2133,--,--,3067,3067,3067,--,2400,2400,2400,--,920,920,920,--,1120,918,1120,--,399,1214,3000,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,654,--,--,--,--,--,--,--,--,--,290,1060, 
 筹资活动现金流出小计(万元),10,2133,2133,0,0,3067,3067,3067,0,2400,2400,2400,0,1574,920,920,--,1120,918,1120,--,3399,1214,3290,1060, 
 筹资活动产生的现金流量净额(万元),5159,-2133,-2133,0,0,-3067,-3067,-3067,0,-2400,-2400,-2400,0,26644,27298,-920,--,-1120,-918,-1120,-918,-3399,1951,6610,-1060, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-4728,-10051,1881,-6930,-6884,-21634,-8998,-14593,-2654,-3578,5736,-5309,-1154,30886,35588,-2901,--,3543,6267,-5098,-2162,3980,-4327,5094,7108, 
 加:期初现金及现金等价物余额(万元),11071,21122,21122,21122,21122,42756,42756,42756,42756,46334,46334,46334,46335,15448,15448,15448,--,11905,11926,11905,--,7925,12252,7158,50, 
 期末现金及现金等价物余额(万元),6343,11071,23003,14192,14238,21122,33758,28163,40102,42756,52070,41025,45181,46334,51036,12547,--,15448,18193,6807,--,11905,7925,12252,7158, 
 净利润(万元),--,7079,--,-3781,--,7111,--,-436,--,10056,--,-352,--,7969,--,--,--,6226,--,--,--,7390,6497,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,73,--,24,--,90,--,9,--,15,--,13,--,-5,--,--,--,4,--,--,--,2,-19,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,4792,--,2273,--,1966,--,822,--,2677,--,1318,--,2576,--,--,--,2399,--,--,--,2478,3217,--,--, 
 无形资产摊销(万元),--,315,--,156,--,276,--,133,--,250,--,126,--,254,--,--,--,246,--,--,--,236,103,--,--, 
 长期待摊费用摊销(万元),--,55,--,13,--,14,--,5,--,1,--,0,--,1,--,--,--,1,--,--,--,1,1,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-123,--,-78,--,-86,--,--,--,--,--,--,--,-49,--,--,--,-6,--,--,--,-22,-305,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-0,--,-0,--,-1,--,-1,--,-1,--,--,--,-1,--,--,--,-1,--,--,--,132,1,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-82,--,--,--,-61,--,--,--,56,--,--,--,1,--,--,--,-50,--,--,--,-154,-60,--,--, 
 递延所得税负债增加(万元),--,--,--,-6,--,--,--,--,--,--,--,--,--,--,--,--,--,-74,--,--,--,44,30,--,--, 
 存货的减少(万元),--,-265,--,-223,--,-293,--,-238,--,-223,--,827,--,46,--,--,--,-136,--,--,--,-108,11,--,--, 
 经营性应收项目的减少(万元),--,-1432,--,-562,--,-339,--,-347,--,-2285,--,-785,--,-338,--,--,--,91,--,--,--,-136,-127,--,--, 
 经营性应付项目的增加(万元),--,789,--,-481,--,4014,--,473,--,26,--,232,--,1544,--,--,--,-100,--,--,--,227,1602,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,90,--,107,--,259,--,223,--,425,--,-2178,--,339,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,11289,--,-2559,--,12949,--,643,--,10997,--,-798,--,12338,--,--,--,8955,--,--,--,10342,11053,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),6343,11071,23003,14192,14238,21122,33758,28163,40102,42756,52070,41025,45181,46334,51036,12547,--,15448,18193,6807,--,11905,7925,12252,7158, 
 现金的期初余额(万元),11071,21122,21122,21122,21122,42756,42756,42756,42756,46334,46334,46334,46335,15448,15448,15448,--,11905,11926,11905,--,7925,12252,7158,50, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4728,-10051,1881,-6930,-6884,-21634,-8998,-14593,-2654,-3578,5736,-5309,-1154,30886,35588,-2901,--,3543,6267,-5098,--,3980,-4327,5094,7108, 

