 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,194,580,--,--,729,--,--,504,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,7387,14770,--,--,12608,--,--,8657,--,--,--,--,--,--,194,--,--,--, 
 投资损失(万元),--,-3712,-3140,--,--,-3088,--,--,-2789,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,319,140,--,--,-879,--,--,142,--,--,--,--,--,--,-118,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,2076,-9558,--,--,-10059,--,--,-9016,--,--,--,--,--,--,-1356,--,--,--, 
 经营性应收项目的减少(万元),--,18653,-8114,--,--,-19920,--,--,-19154,--,--,--,--,--,--,2273,--,--,--, 
 经营性应付项目的增加(万元),--,-2761,9451,--,--,-2034,--,--,12620,--,--,--,--,--,--,1301,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,2127,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,40449,34832,--,--,-3061,--,--,3537,--,--,--,--,--,--,2132,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),23737,51145,24515,28914,46657,33039,59298,32424,61439,62941,87230,65989,44753,61824,--,7179,--,--,--, 
 现金的期初余额(万元),24515,24515,33039,33039,33039,61439,68267,67591,44753,44163,44163,44163,25982,26566,--,4805,--,--,--, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-778,26630,-8524,-4125,13618,-28400,-8969,-35167,16685,18778,43067,21826,18771,35257,--,2375,--,--,--, 

