 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31, 
 公允价值变动损失(万元),--,-37,--,31,144,181,--,-166,-191,710,--,-565,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,361,--,116,99,73,--,501,456,749,--,667,--,--, 
 投资损失(万元),--,-350,--,-124,3,-15,--,-111,-104,-836,--,-1032,--,--, 
 递延所得税资产减少(万元),--,-471,--,-107,117,175,--,-561,-148,32,--,-63,--,--, 
 递延所得税负债增加(万元),--,132,--,10,-78,-24,--,104,196,78,--,234,--,--, 
 存货的减少(万元),--,2328,--,-3643,6455,7650,--,6270,10864,3815,--,-17189,--,--, 
 经营性应收项目的减少(万元),--,-14525,--,-6475,-13737,-16526,--,-3366,-11980,1567,--,-5129,--,--, 
 经营性应付项目的增加(万元),--,26742,--,8874,8188,9582,--,1708,-695,-6621,--,28411,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-137,--,-291,-248,-62,--,-108,-47,-208,--,-133,--,--, 
 经营活动产生现金流量净额(万元),--,33917,--,27997,23222,15960,--,27169,16345,23435,--,26664,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),4930,83211,71800,13058,14089,14056,5298,8561,3748,3410,3063,5873,6146,8760, 
 现金的期初余额(万元),13058,13058,13058,8561,8562,8562,8561,3410,3410,5873,5873,6146,8760,3503, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-8128,70152,58741,4497,5528,5494,-3263,5151,338,-2462,-2809,-273,-2615,5258, 

