 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31, 
 期末现金及现金等价物余额(万元),12091,10690,6628,2683,9094,6721,8866,5338,1876,4638, 
 净利润(万元),--,4202,8791,4046,5652,2763,6088,4668,6562,6602, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,177,367,226,274,18,345,420,-38,121, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,896,1731,841,1620,825,1510,1149,1468,902, 
 无形资产摊销(万元),--,28,59,30,62,31,62,46,60,31, 
 长期待摊费用摊销(万元),--,9,18,9,16,8,10,6,1,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-6,2,1,63,1,-2,-1,-4,-50, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,128,-78,-11,16,-2,115,69,273,304, 
 投资损失(万元),--,--,-22,--,--,--,--,--,-32,--, 
 递延所得税资产减少(万元),--,-9,-73,-55,-51,-4,-86,-105,10,-30, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3151,92,-2891,-545,-3042,3248,2330,-2579,-236, 
 经营性应收项目的减少(万元),--,2261,-9671,-14832,-10657,-6301,1106,-6344,-920,-6469, 
 经营性应付项目的增加(万元),--,-173,-1559,8527,5381,4749,-4572,1469,-778,4303, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,4363,-343,-4108,1831,-955,7824,3708,4023,5478, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),12091,10690,6628,2683,9094,6721,8866,5338,1876,4638, 
 现金的期初余额(万元),6628,6628,9094,9094,8866,8866,1876,1876,4638,931, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),5463,4062,-2466,-6412,228,-2145,6989,3462,-2762,3707, 

