 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31, 
 取得借款收到的现金(万元),2600,140809,64319,3274,439,145143,48653,13680,12505,74000,24000,24000,14000,131980,129880,60000,5000,239278,139478,106278,54566,239118,117164,89164,29344,246430,64850,39350,20423,83645,43418,21000,5000,36000,26000,2000,--,45000,45000,27000,52000,46000,15000,36000,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,29880,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,100000,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),100000,--,--,--,--,--,--,--,--,30000,30000,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,293,293,--,0,389,388,--,--,--,0,0,0,0,0,60000, 
 筹资活动现金流入小计(万元),102600,140809,64319,3274,439,145893,49403,14430,12505,138780,55450,24000,14000,231480,229380,60000,5000,239278,139478,106278,54566,239118,117164,89164,29344,246430,164850,39350,20423,83645,43711,21293,5000,37500,26389,2388,--,147475,147475,27000,52000,46000,15000,36000,69041, 
 偿还债务支付的现金(万元),30040,151604,56254,22187,3059,145705,38563,27701,15250,220852,145236,113486,48950,198325,166052,108652,40511,148496,91025,64025,30000,136196,53664,43556,11500,57632,55228,20093,9000,50247,35138,13138,2000,39277,38139,20139,10000,80106,71970,34970,66603,56330,5302,52690,70576, 
 分配股利、利润或偿付利息所支付的现金(万元),1076,30787,27043,3089,1551,37395,34098,12155,2326,37423,35451,14916,3107,41535,37857,15655,3456,43061,39516,14390,3214,30176,25965,5712,2699,16235,13459,11351,853,18039,16795,16271,470,22882,22126,21648,696,5182,3947,2903,19485,17791,16476,10377,15897, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,750,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),5855,10780,10750,5375,5375,10918,10767,5392,--,780,780,--,--,228,--,--,--,--,--,--,--,--,--,0,--,--,61,--,--,--,385,92,--,0,512,511,--,1071,899,108,0,0,0,0,76, 
 筹资活动现金流出小计(万元),36971,193172,94047,30651,9986,194018,83428,45248,17576,259056,181467,128402,52057,240088,203909,124308,43966,191558,130542,78415,33214,166372,79629,49268,14199,73867,68748,31444,9853,68286,52318,29501,2470,62159,60778,42298,10696,86360,76815,37981,86088,74121,21778,63067,86548, 
 筹资活动产生的现金流量净额(万元),65629,-52363,-29728,-27377,-9547,-48125,-34025,-30818,-5071,-120276,-126017,-104402,-38057,-8608,25471,-64308,-38966,47721,8937,27863,21352,72746,37536,39896,15145,172563,96103,7907,10570,15358,-8607,-8209,2530,-24659,-34388,-39910,-10696,61115,70660,-10981,-34088,-28121,-6778,-27067,-17507, 
 汇率变动对现金及现金等价物的影响(万元),--,--,0,--,--,-0,-0,--,--,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,0,0, 
 现金及现金等价物净增加额(万元),93804,-1182,-24933,-18096,-6668,-16488,-1460,-3962,30794,-23102,-44726,-51370,-15792,37306,63050,-33712,-17877,-2493,-44295,-1339,-173,51776,17100,24831,16281,-10940,29038,1234,457,7963,-13334,-1273,7149,-34600,-41816,-36520,-2952,72335,80986,-1342,-7852,-6778,9109,4208,3638, 
 加:期初现金及现金等价物余额(万元),87168,88350,88350,88350,88350,104838,104838,104838,104838,127940,127940,127940,127940,90634,90634,90634,90634,93127,93127,93127,93127,41351,41351,41351,41351,52291,52291,52291,52291,44328,44328,44328,44328,78928,78928,78928,78928,6593,6593,6593,14445,14445,14445,10237,6598, 
 期末现金及现金等价物余额(万元),180972,87168,63416,70253,81682,88350,103379,100876,135632,104838,83214,76570,112148,127940,153684,56922,72757,90634,48832,91788,92953,93127,58450,66182,57632,41351,81329,53525,52748,52291,30994,43055,51477,44328,37112,42408,75976,78928,87579,5251,6593,7667,23554,14445,10237, 
 净利润(万元),--,40548,--,25365,--,50930,--,38657,--,59126,--,37042,--,51571,--,28560,--,33442,--,21208,--,33270,--,17720,--,40718,--,28596,--,40355,--,24987,--,35572,--,20592,0,29559,0,0,25385,0,0,20414,12429, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 资产减值准备(万元),--,2234,--,2334,--,-275,--,1076,--,877,--,142,--,798,--,-166,--,-527,--,-627,--,837,--,-47,--,-1457,--,149,--,544,--,161,--,1432,--,56,--,359,--,0,71,0,0,-2,-145, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,55189,--,27032,--,50305,--,24432,--,48298,--,23543,--,39827,--,19416,--,35766,--,17238,--,24758,--,11843,--,23158,--,10590,--,17831,--,7916,--,13989,--,6649,0,12705,0,0,12028,0,0,11844,10767, 
 无形资产摊销(万元),--,1150,--,538,--,1257,--,596,--,1418,--,456,--,636,--,278,--,547,--,176,--,298,--,147,--,221,--,154,--,198,--,86,--,133,--,68,--,89,--,0,167,0,0,119,108, 
 长期待摊费用摊销(万元),--,58,--,7,--,--,--,--,--,--,--,--,--,7,--,7,--,1,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,200, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-2,--,-1,--,-1,--,--,--,-3,--,--,--,-21,--,-1,--,-0,--,--,--,-8,--,--,--,--,--,--,--,-0,--,--,--,0,--,--,--,--,--,0,9,0,0,0,2872, 
 固定资产报废损失(万元),--,80,--,36,--,85,--,--,--,111,--,59,--,129,--,3,--,55,--,--,--,132,--,--,--,33,--,--,--,17,--,--,--,474,--,1,--,2,--,0,88,0,0,0,407, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 财务费用(万元),--,14666,--,7200,--,15851,--,7869,--,20819,--,10780,--,22257,--,11359,--,22211,--,10512,--,18595,--,9042,--,7339,--,1513,--,2081,--,1068,--,2473,--,1347,--,3930,--,0,5034,0,0,6085,6293, 
 投资损失(万元),--,-1229,--,-1060,--,-853,--,--,--,-2897,--,-1342,--,-2118,--,-929,--,-1381,--,-760,--,-969,--,-671,--,-814,--,-682,--,-1365,--,-838,--,-1016,--,628,--,-95,--,0,-24,0,0,0,-375, 
 递延所得税资产减少(万元),--,-2797,--,-599,--,-841,--,-145,--,231,--,338,--,286,--,34,--,-5,--,65,--,-449,--,48,--,13,--,-74,--,-207,--,-50,--,-597,--,-28,--,10,--,0,-56,0,0,-45,30, 
 递延所得税负债增加(万元),--,-88,--,--,--,-88,--,--,--,-88,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,5,0,0,0,0,0,68,63, 
 存货的减少(万元),--,-244,--,2108,--,-359,--,1247,--,-5466,--,-3270,--,-328,--,-640,--,217,--,346,--,-1705,--,-270,--,-860,--,-180,--,809,--,852,--,-692,--,418,--,-786,--,0,-317,0,0,-496,251, 
 经营性应收项目的减少(万元),--,-48473,--,-49473,--,9198,--,-19561,--,2468,--,-5102,--,-19953,--,-2486,--,9582,--,11603,--,-25173,--,1259,--,-6068,--,-5634,--,-4043,--,-749,--,3526,--,-536,0,-8873,0,0,2883,0,0,1044,5674, 
 经营性应付项目的增加(万元),--,51015,--,29034,--,-25180,--,-13033,--,10659,--,10754,--,19465,--,5136,--,-14494,--,-18292,--,44700,--,276,--,-8074,--,-5437,--,16186,--,5,--,4290,--,2214,0,3170,0,0,972,0,0,249,2599, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-1,--,--,--,-139,--,--,--,46,--,--,--,244,--,--,--,810,--,--,--,0,--,--,--,35,--,0,938,0,0,393,-48, 
 经营活动产生现金流量净额(万元),--,112104,--,42521,--,100028,--,41139,--,135554,--,73401,--,112555,--,60571,--,85274,--,41469,--,94331,--,39347,--,54452,--,28994,--,73216,--,33437,--,59584,--,31409,--,40108,--,0,47178,0,0,39672,41125, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,1290, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 现金的期末余额(万元),180972,87168,63416,70253,81682,88350,103379,100876,135632,104838,83214,76570,112148,127940,153684,56922,72757,90634,48832,91788,92953,93127,58450,66182,57632,41351,81329,53525,52748,52291,30994,43055,51477,44328,37112,42408,75976,78928,87579,5251,6593,7667,23554,14445,10237, 
 现金的期初余额(万元),87168,88350,88350,88350,88350,104838,104838,104838,104838,127940,127940,127940,127940,90634,90634,90634,90634,93127,93127,93127,93127,41351,41351,41351,41351,52291,52291,52291,52291,44328,44328,44328,44328,78928,78928,78928,78928,6593,6593,6593,14445,14445,14445,10237,6598, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 现金及现金等价物的净增加额(万元),93804,-1182,-24933,-18096,-6668,-16488,-1460,-3962,30794,-23102,-44726,-51370,-15792,37306,63050,-33712,-17877,-2493,-44295,-1339,-173,51776,17100,24831,16281,-10940,29038,1234,457,7963,-13334,-1273,7149,-34600,-41816,-36520,-2952,72335,80986,-1342,-7852,-6778,9109,4208,3638, 

