 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 经营活动产生现金流量净额(万元),--,65,--,3451,--,-5794,--,7518,--,6119,4888,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),16027,18371,46245,41017,50680,20384,20321,26386,16842,26166,24140,23068,7688, 
 现金的期初余额(万元),41017,41017,41017,26386,26386,26386,26386,26166,27191,24140,23068,7688,2176, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-24991,-22646,5228,14631,24294,-6002,-6065,220,-10350,2025,1072,15380,5512, 

