 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 经营活动产生的现金流量净额(万元),22827,10473,3442,13395,5560,-804,7503,17237,13914,10871,8772,12228,17808,12265,-6343, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,152,88,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),12,--,--,3132,3100,3100,3100,34,27,27,26,20,9,25,14, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,26600,500,--,6960, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),12,0,0,3132,3100,3100,3100,34,27,27,26,26771,597,25,6974, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),13414,3443,1474,4730,3851,3276,1236,8074,6759,4273,330,2157,849,1903,3803, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1, 
 支付的其他与投资活动有关的现金(万元),14000,10000,10000,--,--,--,--,--,--,--,--,26600,--,--,5909, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),27414,13443,11474,4730,3851,3276,1236,8074,6759,4273,330,28757,849,1903,9713, 
 投资活动产生的现金流量净额(万元),-27401,-13443,-11474,-1598,-751,-176,1864,-8039,-6731,-4246,-305,-1985,-252,-1879,-2739, 
 吸收投资收到的现金(万元),5483,5483,--,47941,47941,47941,--,--,--,--,--,--,--,1400,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),5000,--,--,--,--,--,--,--,--,--,--,--,655,30225,37486, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1350,--, 
 筹资活动现金流入小计(万元),10483,5483,0,47941,47941,47941,0,0,0,0,0,0,655,32975,37486, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,7274,42576,23047, 
 分配股利、利润或偿付利息所支付的现金(万元),3784,3511,--,--,--,--,--,3275,3275,3275,3275,931,48,2683,2025, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1480,776, 
 支付其他与筹资活动有关的现金(万元),--,--,--,1072,912,912,--,--,--,--,--,--,4375,--,1992, 
 筹资活动现金流出小计(万元),3784,3511,0,1072,912,912,0,3275,3275,3275,3275,931,11697,45258,27065, 
 筹资活动产生的现金流量净额(万元),6699,1972,0,46869,47029,47029,0,-3275,-3275,-3275,-3275,-931,-11042,-12283,10421, 
 汇率变动对现金及现金等价物的影响(万元),-1239,-569,-61,720,344,267,-176,513,403,334,231,78,-464,7,-14, 
 现金及现金等价物净增加额(万元),885,-1567,-8092,59387,52182,46316,9191,6436,4311,3685,5423,9391,6050,-1890,1324, 
 加:期初现金及现金等价物余额(万元),86723,86723,86723,27337,27337,27337,27337,20901,20901,20901,20901,11510,5460,7350,6025, 
 期末现金及现金等价物余额(万元),87609,85157,78631,86723,79519,73653,36528,27337,25211,24585,26324,20901,11510,5460,7350, 
 净利润(万元),--,6917,--,12444,--,4984,--,12571,--,--,--,13806,10087,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,35,--,10,--,-77,--,180,--,--,--,76,109,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,860,--,1596,--,786,--,1539,--,--,--,1536,1539,--,--, 
 无形资产摊销(万元),--,106,--,152,--,52,--,101,--,--,--,94,93,--,--, 
 长期待摊费用摊销(万元),--,50,--,91,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,62,--,73,--,-3,--,--,--,19,-1,--,--, 
 固定资产报废损失(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,569,--,-720,--,-267,--,-513,--,--,--,-78,479,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,-152,-88,--,--, 
 递延所得税资产减少(万元),--,-144,--,31,--,22,--,24,--,--,--,-10,-74,--,--, 
 递延所得税负债增加(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3608,--,-9394,--,-5867,--,3195,--,--,--,-532,7251,--,--, 
 经营性应收项目的减少(万元),--,-847,--,595,--,-4806,--,2607,--,--,--,-3999,-3838,--,--, 
 经营性应付项目的增加(万元),--,5651,--,8452,--,4258,--,-2599,--,--,--,1374,2182,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,885,--,77,--,38,--,136,--,--,--,94,68,--,--, 
 经营活动产生现金流量净额(万元),--,10473,--,13395,--,-804,--,17237,--,--,--,12228,17808,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),87609,85157,78631,86723,79519,73653,36528,27337,25211,24585,26324,20901,11510,5460,7350, 
 现金的期初余额(万元),86723,86723,86723,27337,27337,27337,27337,20901,20901,20901,20901,11510,5460,7350,6025, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),885,-1567,-8092,59387,52182,46316,9191,6436,4311,3685,5423,9391,6050,-1890,1324, 

