 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 收回投资所收到的现金(万元),--,800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,28,14,14,10,2,2,2,--,25,22,22,18,30,15,1,1,4,--,--,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),250,31148,20067,19222,10109,2754,2256,2226,2142,353,92,82,16,45,34,16,4,12,9,12,9, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),250,31976,20080,19235,10119,2756,2258,2228,2142,377,114,105,34,75,48,16,4,16,9,12,10, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),895,8104,2441,1307,1343,1909,3034,2349,1013,2600,1106,374,71,924,2182,1096,573,2258,2431,3480,1596, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,800,--,--,5000,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,4592,4565,1925,--,2352,1187,--,--,2653,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),10000,29200,19000,19000,9000,10000,330,--,--,2000,5000,5000,--,--,800,1000,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),10895,41897,26006,22232,10343,14261,4551,2349,1013,8053,6106,5374,5071,924,2982,2096,573,2258,2431,3480,1596, 
 投资活动产生的现金流量净额(万元),-10645,-9920,-5926,-2996,-224,-11505,-2293,-121,1129,-7676,-5992,-5270,-5038,-849,-2934,-2079,-569,-2242,-2422,-3468,-1586, 
 吸收投资收到的现金(万元),--,1468,800,--,--,38441,34064,--,--,--,--,--,--,16424,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,800,--,--,--,1131,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),300,2300,1300,200,--,--,--,--,--,4800,--,--,--,5000,3000,3000,--,6000,2500,3300,2100, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),3426,5678,4450,3873,1272,2272,1172,1839,--,--,--,--,--,--,--,--,--,--,--,36,--, 
 筹资活动现金流入小计(万元),3726,9447,6550,4073,1272,40713,35236,1839,0,4800,0,0,0,21424,3000,3000,0,6000,2500,3336,2100, 
 偿还债务支付的现金(万元),300,200,200,200,--,4880,4700,4700,--,2100,2100,2100,2100,4900,4900,4000,1000,6500,5000,2900,700, 
 分配股利、利润或偿付利息所支付的现金(万元),45,3309,3202,3195,5,4769,4768,4765,46,1608,1608,1608,6,868,863,852,19,698,695,104,673, 
 其中：子公司支付给少数股东的股利、利润(万元),--,63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3332,7829,5240,2889,1463,4263,--,100,--,669,669,--,--,89,--,--,--,--,--,--,36, 
 筹资活动现金流出小计(万元),3677,11338,8642,6284,1468,13913,9468,9565,46,4377,4377,3708,2106,5857,5763,4852,1019,7198,5695,3004,1409, 
 筹资活动产生的现金流量净额(万元),49,-1892,-2092,-2210,-197,26801,25768,-7726,-46,423,-4377,-3708,-2106,15567,-2763,-1852,-1019,-1198,-3195,332,691, 
 汇率变动对现金及现金等价物的影响(万元),-19,-30,-16,-13,-6,24,9,6,2,25,21,-6,-2,-9,-3,-6,-10,-16,-12,-7,-20, 
 现金及现金等价物净增加额(万元),-13188,-14472,-13516,-11047,-2142,17787,24156,-9028,1682,-3233,-8416,-9613,-8419,18599,-2097,-1852,-1524,-1372,-3043,238,1203, 
 加:期初现金及现金等价物余额(万元),22104,36576,36576,36576,36576,18789,18789,18789,18766,22022,22022,22022,22022,3423,3423,3423,3403,4794,4794,4557,3354, 
 期末现金及现金等价物余额(万元),8916,22104,23060,25530,34435,36576,42945,9761,20448,18789,13606,12409,13603,22022,1325,1570,1879,3423,1751,4794,4557, 
 净利润(万元),--,4781,--,2227,--,5962,--,2631,--,5145,--,2101,--,4276,--,1531,--,3472,--,3621,3364, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,666,--,128,--,586,--,92,--,331,--,79,--,173,--,109,--,122,--,54,37, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1151,--,521,--,874,--,426,--,810,--,392,--,673,--,315,--,554,--,305,264, 
 无形资产摊销(万元),--,61,--,30,--,53,--,24,--,46,--,22,--,45,--,22,--,45,--,44,22, 
 长期待摊费用摊销(万元),--,12,--,3,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,3,--,7,--,5,--,5,--,-6,--,-6,--,3,--,-0,--,-18,--,--,-1, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-308,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,81,--,-112,--,-223,--,-118,--,-258,--,-70,--,32,--,42,--,22,--,100,84, 
 投资损失(万元),--,-251,--,-39,--,-24,--,-12,--,-107,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-381,--,-137,--,-153,--,-6,--,-81,--,33,--,-71,--,-16,--,-43,--,-5,-5, 
 递延所得税负债增加(万元),--,46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-9743,--,-6550,--,-2036,--,-431,--,-1516,--,-501,--,-2318,--,-1602,--,-2205,--,738,-1575, 
 经营性应收项目的减少(万元),--,-7685,--,-7887,--,-10662,--,-3478,--,-2060,--,-3732,--,-915,--,-2335,--,-984,--,-893,-818, 
 经营性应付项目的增加(万元),--,6424,--,5982,--,7897,--,-319,--,1692,--,1054,--,1993,--,4018,--,1120,--,-584,747, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,2513,--,--,--,184,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-2630,--,-5827,--,2468,--,-1187,--,3996,--,-629,--,3890,--,2084,--,2085,--,3381,2119, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8916,22104,23060,25530,34435,36576,42945,9761,20448,18789,13606,12409,13603,22022,1325,1570,1879,3423,1751,4794,4557, 
 现金的期初余额(万元),22104,36576,36576,36576,36576,18789,18789,18789,18766,22022,22022,22022,22022,3423,3423,3423,3403,4794,4794,4557,3354, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-13188,-14472,-13516,-11047,-2142,17787,24156,-9028,1682,-3233,-8416,-9613,-8419,18599,-2097,-1852,-1524,-1372,-3043,238,1203, 

