 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 财务费用(万元),--,79,--,70,--,38,--,116,--,80,22,127,201,137, 
 投资损失(万元),--,-5,--,-11,--,-11,--,-18,--,--,--,-7,--,--, 
 递延所得税资产减少(万元),--,-46,--,39,--,54,--,57,--,-128,-73,-88,-12,-144, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,454,--,-418,--,-221,--,-79,--,188,6,71,-38,-10, 
 经营性应收项目的减少(万元),--,-6493,--,-1241,--,-2607,--,-1662,--,-6333,-4024,1252,-4187,-4294, 
 经营性应付项目的增加(万元),--,1512,--,576,--,-129,--,1137,--,1540,255,888,-369,1301, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-2569,--,5220,--,-628,--,4659,--,-520,-2329,5755,-1343,-222, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),17386,22342,22530,11010,5448,5981,6811,8327,4076,6221,5004,8778,6057,1962, 
 现金的期初余额(万元),11010,11010,11010,8327,8327,8327,8327,6221,6221,8778,8778,6057,1962,279, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),6376,11333,11520,2683,-2879,-2346,-1516,2106,-2146,-2556,-3774,2721,4095,1684, 

