 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,185,-697,--,--,147,207,1379,--, 
 投资损失(万元),--,--,--,-8,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,--,21,41,--,--,20,-46,310,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,--,-3215,2267,--,--,-505,3936,-1690,--, 
 经营性应收项目的减少(万元),--,--,6895,-3123,--,--,1314,11891,-17698,--, 
 经营性应付项目的增加(万元),--,--,-4189,13785,--,--,1317,-13590,10794,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,666,--,--, 
 经营活动产生现金流量净额(万元),--,--,3193,24714,--,--,4511,12019,5079,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),80812,33659,28371,22572,20221,24896,16570,9996,8914,2874, 
 现金的期初余额(万元),22572,22572,22572,9996,9996,12696,9996,8914,2874,2057, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),58240,11087,5800,12576,10225,12200,6574,1082,6040,816, 

