 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31, 
 期末现金及现金等价物余额(万元),61781,81505,150431,40856,55556,58653,46881,39488,39150,59888,38074,35585,40502,53637,32849,36931,43966,54153,38285,57370,58861,66468,60855,81948,21071,27721,32759,33094, 
 净利润(万元),--,16007,--,8956,--,15117,--,8284,--,14673,--,9108,--,14152,--,8933,--,19720,--,10448,--,18309,--,8653,--,14559,11884,8669, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2927,--,1056,--,847,--,1142,--,281,--,1112,--,393,--,800,--,476,--,905,--,466,--,632,--,911,511,748, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,5443,--,2483,--,4981,--,11698,--,4726,--,2365,--,4480,--,2188,--,3283,--,1435,--,3019,--,1514,--,2831,2719,3524, 
 无形资产摊销(万元),--,720,--,392,--,548,--,175,--,222,--,111,--,222,--,110,--,231,--,117,--,245,--,134,--,233,128,102, 
 长期待摊费用摊销(万元),--,279,--,94,--,100,--,20,--,37,--,18,--,16,--,13,--,42,--,19,--,39,--,19,--,37,36,23, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-13030,--,-10420,--,11,--,2,--,32,--,0,--,29,--,24,--,-1215,--,0,--,59,--,-4,--,66,97,-490, 
 固定资产报废损失(万元),--,6,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,15,--,0,--,9,--,--,--,2, 
 公允价值变动损失(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1134,--,625,--,1106,--,233,--,706,--,275,--,730,--,272,--,323,--,69,--,494,--,356,--,694,282,301, 
 投资损失(万元),--,-1096,--,-253,--,-794,--,-240,--,-1280,--,405,--,-1282,--,-457,--,-506,--,-15,--,-63,--,-3,--,-5,-36,-54, 
 递延所得税资产减少(万元),--,-2587,--,-326,--,-979,--,-470,--,187,--,54,--,-99,--,565,--,-76,--,386,--,-102,--,238,--,-141,-684,-221, 
 递延所得税负债增加(万元),--,-92,--,75,--,-163,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 存货的减少(万元),--,-4196,--,-2452,--,-5037,--,-1909,--,3574,--,1316,--,-5822,--,-4584,--,-11596,--,-2935,--,-10275,--,-5806,--,-4924,-3241,-1859, 
 经营性应收项目的减少(万元),--,1947,--,-17758,--,1454,--,-20799,--,-4936,--,-21747,--,-491,--,-15639,--,-4170,--,-17229,--,-766,--,-8533,--,144,4924,6605, 
 经营性应付项目的增加(万元),--,14544,--,10247,--,7687,--,-6808,--,687,--,-812,--,410,--,141,--,-1370,--,175,--,3188,--,5409,--,3871,-604,312, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,285,--,-160,--,-129,--,-234,--,102,--,-663,-213,389, 
 经营活动产生现金流量净额(万元),--,22006,--,-7282,--,24878,--,-8673,--,18908,--,-7795,--,12738,--,-7350,--,4982,--,-6738,--,14379,--,2719,--,17613,15803,18049, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),61781,81505,150431,40856,55556,58653,46881,39488,39150,59888,38074,35585,40502,53637,32849,36931,43966,54153,38285,57370,58861,66468,60855,81948,21071,27721,32759,33094, 
 现金的期初余额(万元),81505,58653,58653,58653,57995,59888,59888,59888,59888,53637,53637,53637,53637,54153,54153,54153,54153,66468,66468,66468,66468,27721,27721,27721,27721,32759,33094,12986, 
 现金等价物的期末余额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-19724,22852,91778,-17797,-2439,-1236,-13008,-20401,-20738,6251,-15563,-18053,-13135,-515,-21303,-17222,-10187,-12315,-28183,-9098,-7607,38747,33134,54227,-6650,-5038,-335,20108, 

