 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 长期待摊费用摊销(万元),--,104,--,352,--,--,--,279,--,124,243,227,130,100, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,12,--,22,--,--,--,11,--,-3,8,-146,35,3, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,63,--,164,--,--,--,328,--,194,304,205,141,82, 
 投资损失(万元),--,-97,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,1,--,-27,--,--,--,-6,--,-3,-10,3,6,-4, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2504,--,-1831,--,--,--,67,--,-1272,-1430,-179,-342,-1157, 
 经营性应收项目的减少(万元),--,409,--,-3399,--,--,--,-1002,--,-510,-663,145,-30,-1603, 
 经营性应付项目的增加(万元),--,955,--,3353,--,--,--,337,--,818,1071,-1101,-984,1266, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1833,--,4108,--,--,--,5040,--,1703,2593,3722,3931,2842, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),4754,6452,3082,3450,12742,2381,2584,3318,3536,1357,1072,1792,1685,3452, 
 现金的期初余额(万元),3450,3450,4010,3318,3318,3318,3318,1072,1072,1072,1792,1685,3452,978, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1304,3002,-928,133,9425,-937,-734,2246,2465,285,-720,107,-1767,2474, 

